Date,Campaign,Channel,Stage,Conversion_Flag,Revenue,Impressions,Clicks,Leads,CTR,CPC,CPA,Country,Device,AgeGroup,Gender,Avg_Time_on_Page_sec,Bounce_Rate,Engagement_Score,Referral_Source,Video_50%,Video_75%,Video_100%,ThruPlay_Rate
2025-10-31,Summer Promo,Referral,Visited Website,0,0.0,2351,357,111,0.1519,0.45,15.72,UK,Tablet,55+,Female,187.41,0.7,71.91,Organic,0.63,0.97,0.98,0.0004
2025-07-29,Winter Campaign,Email,Signed Up,0,0.0,1590,120,22,0.0755,3.93,49.18,UK,Desktop,45-54,Female,172.47,0.14,68.92,Direct,0.75,0.82,0.89,0.0006
2025-11-04,Summer Promo,Paid Ads,Visited Website,0,0.0,3578,641,123,0.1792,4.06,42.64,Germany,Mobile,25-34,Female,96.11,0.43,91.64,Paid,0.14,0.32,0.96,0.0003
2025-10-26,Spring Sale,Email,Signed Up,0,0.0,3521,367,82,0.1042,4.57,35.08,UK,Mobile,45-54,Male,75.54,0.67,36.5,Organic,0.73,0.83,1.0,0.0003
2025-08-11,Winter Campaign,Email,Added to Cart,0,0.0,3073,331,161,0.1077,1.44,10.86,India,Desktop,18-24,Male,216.26,0.39,31.71,Paid,0.23,0.87,0.98,0.0003
2025-01-24,Black Friday,Email,Signed Up,0,0.0,4619,837,201,0.1812,2.12,33.18,Germany,Mobile,25-34,Other,98.34,0.15,71.09,Organic,0.27,0.65,0.89,0.0002
2025-10-13,Winter Campaign,Referral,Visited Website,0,0.0,2648,206,53,0.0778,2.74,17.63,USA,Mobile,25-34,Male,44.65,0.16,3.62,Organic,0.72,0.85,0.98,0.0004
2025-05-12,Spring Sale,Social Media,Visited Website,0,0.0,573,23,9,0.0401,2.56,40.72,India,Tablet,25-34,Female,175.63,0.36,29.34,Direct,0.04,0.7,0.99,0.0017
2025-01-03,Summer Promo,Referral,Signed Up,0,0.0,2328,455,219,0.1954,4.16,11.72,Australia,Mobile,25-34,Other,216.7,0.42,84.3,Social,0.29,0.65,0.85,0.0004
2025-02-15,Summer Promo,Email,Visited Website,0,0.0,2621,491,163,0.1873,3.62,39.42,Australia,Desktop,18-24,Other,127.21,0.39,91.98,Paid,0.15,0.96,1.0,0.0004
2025-04-13,Spring Sale,Referral,Visited Website,0,0.0,1699,236,47,0.1389,0.87,44.38,India,Tablet,45-54,Male,202.62,0.69,17.31,Direct,0.5,0.84,0.88,0.0005
2025-05-24,Black Friday,Referral,Added to Cart,0,0.0,1879,372,153,0.198,0.78,44.88,UK,Desktop,35-44,Female,196.4,0.61,67.75,Direct,0.37,0.78,0.97,0.0005
2025-10-30,Black Friday,Social Media,Signed Up,0,0.0,905,94,38,0.1039,0.46,7.26,USA,Mobile,18-24,Female,136.45,0.15,17.07,Paid,0.08,0.45,0.53,0.0006
2025-07-21,Spring Sale,Email,Visited Website,0,0.0,1310,166,22,0.1267,1.06,16.21,India,Desktop,45-54,Other,249.09,0.31,45.47,Direct,0.94,1.0,1.0,0.0008
2024-12-02,Spring Sale,Social Media,Signed Up,0,0.0,2683,414,172,0.1543,0.37,15.25,Germany,Tablet,35-44,Male,157.47,0.69,53.89,Email,0.62,0.99,1.0,0.0004
2025-03-23,Black Friday,Email,Visited Website,0,0.0,4782,311,144,0.065,0.36,5.05,USA,Tablet,55+,Female,278.52,0.16,84.71,Social,0.6,0.81,0.82,0.0002
2025-11-16,Winter Campaign,Paid Ads,Visited Website,0,0.0,4710,754,270,0.1601,0.58,24.41,UK,Mobile,25-34,Male,236.57,0.21,49.83,Social,0.88,0.9,0.9,0.0002
2025-09-18,Black Friday,Email,Visited Website,0,0.0,1650,48,23,0.0291,4.86,37.13,UK,Mobile,35-44,Female,48.89,0.5,58.52,Email,0.05,0.1,0.99,0.0006
2025-09-10,Black Friday,Social Media,Added to Cart,0,0.0,3814,347,169,0.091,1.68,47.52,USA,Desktop,18-24,Female,194.16,0.22,84.23,Social,0.74,0.96,0.98,0.0003
2025-09-01,Winter Campaign,Social Media,Visited Website,0,0.0,4323,808,314,0.1869,4.03,36.53,India,Tablet,45-54,Other,294.8,0.56,84.29,Email,0.43,0.66,0.97,0.0002
2025-04-03,Spring Sale,Email,Signed Up,0,0.0,1044,87,39,0.0833,2.6,34.57,India,Desktop,45-54,Female,144.19,0.69,16.63,Direct,0.02,0.65,0.91,0.0009
2025-03-30,Winter Campaign,Email,Added to Cart,0,0.0,2445,161,52,0.0658,0.68,18.53,UK,Desktop,55+,Male,27.68,0.47,81.01,Social,0.17,0.31,0.8,0.0003
2024-12-15,Spring Sale,Email,Visited Website,0,0.0,4385,849,185,0.1936,0.37,14.61,India,Mobile,35-44,Male,268.92,0.24,30.37,Organic,0.57,0.84,0.98,0.0002
2025-04-02,Summer Promo,Social Media,Signed Up,0,0.0,107,11,5,0.1028,1.32,31.18,Australia,Desktop,55+,Female,95.97,0.5,28.46,Email,0.31,0.71,0.98,0.0092
2025-08-02,Black Friday,Email,Visited Website,0,0.0,3585,138,14,0.0385,4.1,43.13,USA,Tablet,25-34,Male,20.41,0.35,50.69,Email,0.38,0.8,0.93,0.0003
2025-07-16,Black Friday,Social Media,Added to Cart,0,0.0,2462,449,217,0.1824,0.21,26.17,USA,Mobile,25-34,Male,247.9,0.54,66.93,Direct,0.95,0.95,1.0,0.0004
2025-03-31,Winter Campaign,Paid Ads,Purchase Completed,1,57.08,2863,140,55,0.0489,3.65,16.98,India,Desktop,35-44,Female,196.24,0.69,57.29,Email,0.25,0.81,0.85,0.0003
2024-11-26,Spring Sale,Email,Visited Website,0,0.0,4676,553,143,0.1183,4.49,36.5,UK,Desktop,45-54,Other,232.06,0.65,40.65,Direct,0.36,0.82,0.9,0.0002
2025-01-21,Winter Campaign,Referral,Visited Website,0,0.0,4661,654,270,0.1403,2.36,24.44,India,Mobile,18-24,Female,166.9,0.13,46.06,Paid,0.27,0.3,0.65,0.0001
2025-04-08,Winter Campaign,Email,Visited Website,0,0.0,4627,357,108,0.0772,4.58,21.71,Australia,Tablet,25-34,Other,20.91,0.64,87.99,Paid,0.36,0.95,0.99,0.0002
2025-04-06,Summer Promo,Email,Signed Up,0,0.0,1841,40,8,0.0217,1.4,46.78,Germany,Desktop,18-24,Female,186.85,0.11,26.77,Social,0.98,1.0,1.0,0.0005
2025-08-10,Black Friday,Paid Ads,Visited Website,0,0.0,4749,141,35,0.0297,2.8,13.43,UK,Tablet,55+,Female,82.88,0.59,33.94,Social,0.84,0.85,0.87,0.0002
2025-06-10,Spring Sale,Social Media,Signed Up,0,0.0,478,75,12,0.1569,3.43,36.1,USA,Tablet,25-34,Male,32.54,0.29,23.96,Social,0.47,0.95,0.96,0.002
2025-09-22,Summer Promo,Paid Ads,Visited Website,0,0.0,1071,37,7,0.0345,2.73,38.11,UK,Desktop,25-34,Other,101.13,0.28,42.66,Social,0.7,0.78,0.99,0.0009
2025-01-19,Winter Campaign,Social Media,Signed Up,0,0.0,1843,159,65,0.0863,1.27,11.81,Germany,Desktop,55+,Female,298.74,0.55,94.12,Organic,0.93,0.95,0.97,0.0005
2025-07-27,Winter Campaign,Paid Ads,Visited Website,0,0.0,3726,650,226,0.1744,0.26,31.26,India,Tablet,55+,Female,63.02,0.57,50.55,Social,0.07,0.54,0.97,0.0003
2024-11-29,Black Friday,Email,Visited Website,0,0.0,3692,306,72,0.0829,2.45,29.41,Germany,Tablet,55+,Female,123.02,0.44,52.17,Email,0.98,0.99,1.0,0.0003
2025-03-06,Winter Campaign,Paid Ads,Signed Up,0,0.0,4868,416,142,0.0855,1.08,44.35,Australia,Desktop,35-44,Female,36.8,0.34,54.57,Direct,0.06,0.63,0.91,0.0002
2024-11-25,Summer Promo,Email,Signed Up,0,0.0,1787,290,85,0.1623,3.15,22.4,Germany,Tablet,18-24,Other,89.67,0.25,13.36,Organic,0.49,0.54,0.93,0.0005
2025-08-08,Winter Campaign,Referral,Added to Cart,0,0.0,4860,553,151,0.1138,3.01,18.57,India,Mobile,25-34,Male,66.65,0.19,52.23,Direct,0.76,0.78,0.98,0.0002
2024-12-13,Winter Campaign,Social Media,Signed Up,0,0.0,4511,643,275,0.1425,1.37,25.12,India,Mobile,35-44,Female,188.47,0.44,35.93,Direct,0.97,0.97,0.98,0.0002
2025-09-19,Summer Promo,Social Media,Added to Cart,0,0.0,1906,213,46,0.1118,4.93,25.45,Germany,Desktop,18-24,Male,230.76,0.15,80.07,Direct,0.29,0.37,0.5,0.0003
2025-05-21,Summer Promo,Email,Signed Up,0,0.0,4093,370,85,0.0904,2.11,24.2,Germany,Mobile,45-54,Male,222.84,0.13,96.07,Organic,0.24,0.54,0.98,0.0002
2025-01-03,Black Friday,Referral,Visited Website,0,0.0,4003,299,127,0.0747,2.98,42.15,USA,Tablet,55+,Other,109.66,0.44,95.1,Paid,0.38,0.96,0.99,0.0002
2025-04-19,Black Friday,Paid Ads,Visited Website,0,0.0,838,133,35,0.1587,3.53,34.06,UK,Mobile,45-54,Other,135.44,0.66,33.3,Organic,0.78,0.8,0.98,0.0012
2025-07-30,Summer Promo,Social Media,Signed Up,0,0.0,1481,146,63,0.0986,4.43,42.37,Australia,Desktop,55+,Male,285.26,0.39,93.58,Social,0.77,0.81,0.83,0.0006
2025-07-17,Spring Sale,Email,Signed Up,0,0.0,3882,252,96,0.0649,3.5,31.34,India,Tablet,35-44,Male,46.15,0.54,52.05,Direct,0.05,0.81,0.88,0.0002
2025-09-23,Winter Campaign,Social Media,Visited Website,0,0.0,4318,140,25,0.0324,4.27,30.35,USA,Tablet,55+,Male,159.87,0.67,64.03,Direct,0.13,0.42,0.8,0.0002
2025-02-25,Summer Promo,Email,Visited Website,0,0.0,2926,555,80,0.1897,1.83,19.5,Australia,Tablet,55+,Other,68.54,0.27,11.71,Direct,0.27,0.63,0.86,0.0003
2025-02-10,Summer Promo,Email,Visited Website,0,0.0,4804,505,123,0.1051,0.45,30.4,India,Desktop,25-34,Female,93.17,0.29,2.66,Social,0.47,0.47,0.65,0.0001
2025-07-25,Black Friday,Email,Added to Cart,0,0.0,4123,604,204,0.1465,4.14,29.85,India,Desktop,18-24,Male,150.63,0.22,21.0,Social,0.66,0.89,0.91,0.0002
2025-10-14,Summer Promo,Paid Ads,Visited Website,0,0.0,877,152,38,0.1733,0.68,7.53,Australia,Mobile,18-24,Female,97.06,0.49,81.71,Direct,0.61,0.71,0.92,0.001
2025-10-26,Spring Sale,Email,Signed Up,0,0.0,1353,28,8,0.0207,1.13,9.64,UK,Mobile,18-24,Other,186.36,0.55,33.24,Organic,0.88,0.91,0.96,0.0007
2025-10-29,Summer Promo,Referral,Visited Website,0,0.0,3802,700,282,0.1841,3.75,43.14,UK,Desktop,35-44,Female,203.31,0.58,60.61,Organic,0.27,0.41,0.58,0.0002
2025-05-09,Summer Promo,Email,Purchase Completed,1,241.71,1770,126,39,0.0712,3.1,46.35,Australia,Mobile,25-34,Male,55.33,0.27,72.04,Paid,0.75,0.96,0.98,0.0006
2025-02-15,Winter Campaign,Referral,Signed Up,0,0.0,2445,171,24,0.0699,2.29,9.75,Germany,Tablet,45-54,Other,285.78,0.49,96.65,Paid,0.07,0.58,0.59,0.0002
2025-07-05,Spring Sale,Referral,Visited Website,0,0.0,3859,617,256,0.1599,3.89,30.1,Australia,Desktop,18-24,Female,143.35,0.65,32.74,Social,0.47,0.78,0.83,0.0002
2024-11-25,Winter Campaign,Referral,Visited Website,0,0.0,2746,208,103,0.0757,2.88,15.98,USA,Mobile,25-34,Female,46.1,0.47,50.76,Paid,0.23,0.95,0.97,0.0004
2025-01-06,Winter Campaign,Social Media,Visited Website,0,0.0,4642,119,56,0.0256,4.77,42.87,Australia,Tablet,25-34,Female,79.99,0.4,18.92,Paid,0.35,0.86,0.94,0.0002
2025-07-27,Summer Promo,Paid Ads,Visited Website,0,0.0,4966,439,138,0.0884,0.23,11.96,UK,Tablet,18-24,Male,86.27,0.44,64.27,Direct,0.44,0.73,0.77,0.0002
2024-12-09,Spring Sale,Social Media,Signed Up,0,0.0,2959,290,63,0.098,1.76,15.66,Germany,Desktop,55+,Female,82.75,0.47,90.27,Email,0.44,0.81,0.86,0.0003
2025-04-14,Summer Promo,Paid Ads,Visited Website,0,0.0,1216,108,50,0.0888,0.74,29.05,USA,Desktop,35-44,Male,20.35,0.47,40.9,Organic,0.94,0.94,1.0,0.0008
2025-04-05,Winter Campaign,Paid Ads,Signed Up,0,0.0,612,54,18,0.0882,0.84,12.32,India,Tablet,25-34,Other,187.32,0.17,7.19,Paid,0.24,0.99,1.0,0.0016
2025-04-20,Winter Campaign,Social Media,Added to Cart,0,0.0,2312,406,56,0.1756,2.32,9.08,Germany,Desktop,55+,Male,71.45,0.34,12.67,Organic,0.77,0.85,0.97,0.0004
2025-10-18,Summer Promo,Email,Added to Cart,0,0.0,2153,357,166,0.1658,1.78,7.54,India,Mobile,35-44,Male,136.85,0.25,2.11,Organic,0.42,0.58,0.68,0.0003
2025-04-16,Winter Campaign,Email,Visited Website,0,0.0,1841,223,40,0.1211,3.63,38.65,Germany,Tablet,45-54,Other,183.34,0.33,35.13,Social,0.7,0.85,0.98,0.0005
2025-06-26,Black Friday,Social Media,Visited Website,0,0.0,660,49,17,0.0742,3.47,40.69,Germany,Desktop,45-54,Other,201.26,0.47,20.03,Organic,0.17,0.63,0.8,0.0012
2025-05-24,Summer Promo,Email,Signed Up,0,0.0,3176,592,111,0.1864,1.02,11.83,Australia,Tablet,18-24,Male,227.92,0.64,96.14,Paid,0.85,0.85,0.87,0.0003
2025-07-08,Summer Promo,Paid Ads,Signed Up,0,0.0,4377,619,106,0.1414,2.66,23.23,Germany,Desktop,35-44,Female,203.47,0.54,21.73,Organic,0.44,0.52,0.77,0.0002
2025-11-09,Summer Promo,Paid Ads,Signed Up,0,0.0,2189,87,38,0.0397,2.74,24.23,India,Mobile,45-54,Female,215.11,0.67,23.95,Paid,0.87,0.95,0.96,0.0004
2025-11-08,Summer Promo,Referral,Signed Up,0,0.0,2933,543,81,0.1851,1.41,20.17,India,Tablet,35-44,Female,59.82,0.44,19.28,Social,0.92,0.98,0.99,0.0003
2025-04-30,Black Friday,Referral,Visited Website,0,0.0,1140,184,88,0.1614,1.84,22.57,UK,Tablet,45-54,Female,159.68,0.66,36.86,Direct,0.12,0.15,0.95,0.0008
2025-04-12,Black Friday,Paid Ads,Visited Website,0,0.0,357,47,13,0.1317,1.15,13.78,UK,Tablet,55+,Other,296.09,0.4,58.79,Paid,0.1,0.8,0.93,0.0026
2025-07-09,Black Friday,Social Media,Added to Cart,0,0.0,2517,385,113,0.153,2.13,43.52,USA,Desktop,55+,Other,67.8,0.11,82.52,Direct,0.87,0.96,0.97,0.0004
2025-09-05,Spring Sale,Paid Ads,Purchase Completed,1,458.6,4406,704,159,0.1598,1.67,14.59,India,Desktop,55+,Other,168.71,0.6,14.89,Email,0.98,1.0,1.0,0.0002
2024-11-25,Summer Promo,Paid Ads,Visited Website,0,0.0,2606,453,181,0.1738,1.43,38.1,Australia,Tablet,45-54,Other,199.04,0.44,58.9,Social,0.91,0.99,1.0,0.0004
2025-03-02,Winter Campaign,Paid Ads,Added to Cart,0,0.0,3129,534,73,0.1707,2.41,38.86,UK,Mobile,25-34,Female,94.4,0.35,35.09,Direct,0.28,0.3,0.82,0.0003
2025-01-09,Spring Sale,Email,Visited Website,0,0.0,2297,117,12,0.0509,3.96,11.78,Germany,Mobile,45-54,Female,35.3,0.23,83.91,Direct,0.84,0.9,0.96,0.0004
2024-12-13,Winter Campaign,Social Media,Visited Website,0,0.0,4483,171,36,0.0381,2.9,43.39,Germany,Tablet,55+,Male,54.56,0.49,95.44,Social,0.24,1.0,1.0,0.0002
2025-04-18,Summer Promo,Paid Ads,Signed Up,0,0.0,2740,334,81,0.1219,4.35,33.04,Australia,Mobile,35-44,Other,175.85,0.57,12.86,Organic,0.51,0.67,0.93,0.0003
2025-04-10,Black Friday,Referral,Signed Up,0,0.0,2407,73,11,0.0303,3.88,32.54,Germany,Mobile,18-24,Female,212.87,0.47,98.66,Direct,0.98,0.99,1.0,0.0004
2025-03-21,Black Friday,Referral,Purchase Completed,1,269.27,2714,464,145,0.171,3.97,12.32,UK,Desktop,18-24,Male,85.85,0.22,54.69,Paid,0.57,0.75,0.98,0.0004
2025-07-26,Spring Sale,Referral,Purchase Completed,1,393.38,4724,257,115,0.0544,4.46,24.12,USA,Tablet,35-44,Female,107.34,0.13,99.89,Paid,0.93,0.93,0.99,0.0002
2025-03-16,Summer Promo,Social Media,Signed Up,0,0.0,3350,303,52,0.0904,3.43,7.75,India,Mobile,55+,Female,199.7,0.45,89.74,Paid,0.67,0.96,0.97,0.0003
2024-12-28,Black Friday,Social Media,Visited Website,0,0.0,376,73,14,0.1941,2.97,39.27,UK,Mobile,18-24,Male,107.94,0.64,17.39,Direct,0.17,0.9,0.93,0.0025
2024-11-25,Black Friday,Referral,Visited Website,0,0.0,1235,30,5,0.0243,0.95,25.72,USA,Mobile,55+,Female,139.56,0.6,80.58,Email,0.11,0.23,0.62,0.0005
2025-05-11,Spring Sale,Paid Ads,Signed Up,0,0.0,587,96,17,0.1635,0.63,8.94,Germany,Desktop,55+,Female,181.48,0.66,58.47,Paid,0.46,0.52,0.93,0.0016
2025-03-22,Summer Promo,Social Media,Visited Website,0,0.0,2709,526,158,0.1942,2.02,17.44,UK,Tablet,18-24,Other,295.48,0.49,94.83,Social,0.95,1.0,1.0,0.0004
2024-12-14,Black Friday,Social Media,Visited Website,0,0.0,3798,132,42,0.0348,3.0,23.37,India,Desktop,25-34,Female,82.56,0.17,5.58,Direct,0.21,0.28,0.85,0.0002
2025-09-25,Black Friday,Referral,Visited Website,0,0.0,4216,283,86,0.0671,3.46,42.29,Germany,Desktop,35-44,Female,220.07,0.65,90.63,Email,0.95,0.99,0.99,0.0002
2025-01-10,Black Friday,Email,Signed Up,0,0.0,240,27,10,0.1125,0.48,41.53,USA,Tablet,35-44,Other,260.19,0.12,47.25,Direct,0.6,0.67,1.0,0.0042
2025-01-09,Summer Promo,Paid Ads,Signed Up,0,0.0,1823,349,43,0.1914,4.26,27.98,UK,Tablet,18-24,Female,296.32,0.48,19.52,Social,0.11,0.55,0.67,0.0004
2025-06-07,Spring Sale,Email,Added to Cart,0,0.0,1515,241,28,0.1591,3.45,46.27,Germany,Desktop,35-44,Other,272.64,0.44,59.92,Email,0.52,0.92,0.99,0.0007
2025-07-18,Winter Campaign,Paid Ads,Visited Website,0,0.0,2248,51,20,0.0227,1.03,31.02,India,Desktop,35-44,Other,168.65,0.67,50.36,Social,0.09,0.58,0.75,0.0003
2025-03-29,Spring Sale,Paid Ads,Signed Up,0,0.0,3772,558,239,0.1479,1.54,40.47,Germany,Tablet,18-24,Other,281.47,0.18,17.65,Direct,0.98,1.0,1.0,0.0003
2025-01-21,Winter Campaign,Paid Ads,Added to Cart,0,0.0,1791,45,15,0.0251,2.97,18.02,UK,Tablet,45-54,Other,176.4,0.2,85.17,Organic,0.81,0.97,0.98,0.0005
2025-07-10,Black Friday,Social Media,Visited Website,0,0.0,1576,209,59,0.1326,2.05,20.8,India,Tablet,35-44,Female,20.29,0.18,53.97,Email,0.69,0.99,1.0,0.0006
2025-06-09,Summer Promo,Email,Visited Website,0,0.0,2525,51,22,0.0202,4.73,33.43,UK,Mobile,45-54,Male,285.26,0.68,28.97,Direct,0.13,0.22,0.4,0.0002
2025-06-21,Winter Campaign,Email,Visited Website,0,0.0,2361,363,125,0.1537,3.92,16.26,Australia,Desktop,25-34,Female,269.61,0.24,2.01,Paid,0.61,0.9,0.9,0.0004
2025-04-11,Winter Campaign,Social Media,Visited Website,0,0.0,1104,133,51,0.1205,1.8,39.11,UK,Desktop,18-24,Other,214.51,0.12,55.91,Direct,0.75,0.91,0.99,0.0009
2025-04-18,Spring Sale,Email,Signed Up,0,0.0,2223,237,94,0.1066,3.99,38.92,UK,Desktop,25-34,Male,80.19,0.18,95.88,Organic,0.42,0.57,0.81,0.0004
2025-03-02,Winter Campaign,Referral,Visited Website,0,0.0,3144,181,22,0.0576,2.11,20.68,India,Desktop,18-24,Other,252.15,0.4,5.26,Organic,0.5,0.74,0.92,0.0003
2025-07-24,Black Friday,Email,Visited Website,0,0.0,2874,334,78,0.1162,2.04,43.23,USA,Desktop,25-34,Male,75.38,0.28,46.25,Direct,0.13,0.68,0.84,0.0003
2025-11-16,Spring Sale,Paid Ads,Signed Up,0,0.0,1776,144,28,0.0811,4.97,26.94,Australia,Tablet,35-44,Female,121.55,0.25,46.12,Email,0.11,0.24,0.41,0.0002
2025-07-03,Summer Promo,Email,Visited Website,0,0.0,4151,523,162,0.126,2.57,28.38,Germany,Mobile,45-54,Other,228.97,0.6,68.81,Email,0.17,0.74,0.82,0.0002
2025-07-23,Winter Campaign,Referral,Visited Website,0,0.0,4395,196,44,0.0446,2.13,44.41,UK,Mobile,45-54,Female,282.56,0.46,89.81,Social,0.11,0.54,0.57,0.0001
2025-01-15,Summer Promo,Email,Added to Cart,0,0.0,4063,329,125,0.081,4.63,15.45,Australia,Mobile,55+,Male,191.45,0.59,39.82,Social,0.67,1.0,1.0,0.0002
2025-06-18,Winter Campaign,Email,Signed Up,0,0.0,1020,86,22,0.0843,3.55,44.77,UK,Tablet,18-24,Other,92.52,0.45,49.74,Direct,0.81,0.93,0.98,0.001
2025-11-10,Winter Campaign,Paid Ads,Visited Website,0,0.0,4794,210,27,0.0438,1.5,43.62,UK,Tablet,55+,Female,169.53,0.39,49.0,Email,0.05,0.96,0.97,0.0002
2025-07-18,Spring Sale,Referral,Signed Up,0,0.0,1535,260,62,0.1694,1.71,36.79,USA,Desktop,18-24,Other,68.8,0.16,44.75,Organic,0.38,0.71,0.72,0.0005
2025-02-02,Winter Campaign,Email,Added to Cart,0,0.0,3065,317,53,0.1034,3.49,39.17,Germany,Mobile,25-34,Female,141.07,0.2,36.91,Social,0.44,0.93,0.98,0.0003
2025-08-27,Black Friday,Social Media,Visited Website,0,0.0,3479,124,23,0.0356,2.43,32.18,UK,Tablet,45-54,Other,77.48,0.4,5.03,Direct,0.59,0.72,0.92,0.0003
2025-02-20,Summer Promo,Email,Visited Website,0,0.0,603,100,24,0.1658,4.4,21.94,Germany,Tablet,25-34,Female,126.47,0.15,59.59,Social,0.55,0.99,0.99,0.0016
2025-05-17,Spring Sale,Social Media,Visited Website,0,0.0,2964,364,141,0.1228,3.37,27.9,Germany,Desktop,35-44,Other,52.51,0.15,18.31,Paid,0.83,0.88,0.94,0.0003
2025-01-04,Spring Sale,Paid Ads,Visited Website,0,0.0,4294,123,36,0.0286,2.42,20.62,USA,Mobile,25-34,Male,144.51,0.59,6.88,Direct,0.64,0.95,0.98,0.0002
2025-07-17,Summer Promo,Social Media,Signed Up,0,0.0,3339,153,51,0.0458,2.19,38.69,UK,Desktop,18-24,Female,108.8,0.52,19.7,Social,0.46,0.77,1.0,0.0003
2025-05-18,Summer Promo,Paid Ads,Signed Up,0,0.0,4931,278,69,0.0564,2.06,7.47,USA,Tablet,35-44,Male,92.2,0.27,11.76,Paid,0.8,0.94,0.99,0.0002
2025-07-11,Winter Campaign,Social Media,Signed Up,0,0.0,2712,518,190,0.191,1.05,29.42,Australia,Desktop,25-34,Female,110.17,0.28,80.23,Paid,0.72,0.81,0.86,0.0003
2025-07-04,Winter Campaign,Referral,Added to Cart,0,0.0,3831,206,67,0.0538,1.26,36.34,UK,Tablet,55+,Male,297.84,0.64,71.0,Organic,0.33,0.69,0.99,0.0003
2025-08-27,Spring Sale,Email,Added to Cart,0,0.0,2125,288,83,0.1355,0.92,22.31,UK,Desktop,45-54,Male,67.32,0.2,97.23,Social,0.77,0.79,0.92,0.0004
2025-06-10,Black Friday,Email,Visited Website,0,0.0,4808,189,48,0.0393,0.25,25.78,USA,Mobile,35-44,Male,155.58,0.61,77.09,Organic,0.61,0.72,0.98,0.0002
2025-08-28,Spring Sale,Paid Ads,Visited Website,0,0.0,861,133,62,0.1545,1.48,37.93,Australia,Mobile,25-34,Male,214.67,0.25,96.28,Email,0.48,0.99,1.0,0.0012
2025-07-09,Winter Campaign,Referral,Added to Cart,0,0.0,3153,533,163,0.169,1.55,25.74,Germany,Mobile,45-54,Other,205.65,0.42,63.19,Paid,0.75,0.77,0.99,0.0003
2025-06-06,Winter Campaign,Social Media,Visited Website,0,0.0,4164,700,242,0.1681,4.75,32.87,Germany,Mobile,45-54,Female,69.6,0.43,33.21,Paid,0.45,0.85,0.88,0.0002
2024-11-16,Black Friday,Referral,Purchase Completed,1,234.43,1793,225,50,0.1255,3.63,21.47,India,Tablet,55+,Other,148.64,0.36,91.66,Email,0.64,0.99,0.99,0.0006
2025-06-28,Summer Promo,Referral,Visited Website,0,0.0,655,56,11,0.0855,3.24,11.69,Germany,Desktop,55+,Male,32.76,0.68,8.85,Paid,0.47,0.78,0.88,0.0013
2025-11-07,Black Friday,Paid Ads,Added to Cart,0,0.0,4489,864,158,0.1925,2.24,28.94,Germany,Desktop,18-24,Female,40.09,0.52,6.85,Social,0.34,0.79,0.9,0.0002
2025-03-17,Spring Sale,Social Media,Signed Up,0,0.0,4082,575,202,0.1409,2.18,14.92,India,Tablet,55+,Female,285.93,0.21,71.41,Direct,0.64,0.73,0.84,0.0002
2025-04-30,Spring Sale,Paid Ads,Added to Cart,0,0.0,4333,785,324,0.1812,0.65,46.79,UK,Mobile,25-34,Female,131.21,0.34,41.55,Email,0.11,0.18,0.54,0.0001
2025-03-07,Summer Promo,Referral,Signed Up,0,0.0,3369,404,54,0.1199,4.23,34.0,UK,Tablet,45-54,Other,193.1,0.13,50.0,Organic,0.17,0.45,0.66,0.0002
2025-06-24,Black Friday,Email,Added to Cart,0,0.0,2377,464,142,0.1952,4.16,17.04,USA,Mobile,55+,Female,161.33,0.45,2.76,Social,0.0,0.31,0.39,0.0002
2025-09-09,Summer Promo,Social Media,Visited Website,0,0.0,3916,748,305,0.191,0.32,30.78,Germany,Tablet,35-44,Female,165.07,0.32,91.08,Organic,0.27,0.9,0.93,0.0002
2025-02-24,Spring Sale,Referral,Visited Website,0,0.0,1049,188,37,0.1792,3.03,28.8,Germany,Desktop,35-44,Male,110.16,0.25,82.8,Direct,0.1,0.65,0.98,0.0009
2025-02-06,Spring Sale,Referral,Visited Website,0,0.0,3917,125,36,0.0319,3.37,13.03,UK,Tablet,18-24,Male,221.53,0.43,35.82,Paid,0.72,0.74,0.81,0.0002
2025-08-29,Black Friday,Paid Ads,Added to Cart,0,0.0,2660,381,75,0.1432,3.05,34.28,UK,Tablet,25-34,Female,203.71,0.37,6.25,Organic,0.5,0.56,0.61,0.0002
2025-05-17,Summer Promo,Paid Ads,Signed Up,0,0.0,3237,457,201,0.1412,4.07,28.28,USA,Mobile,45-54,Other,41.8,0.56,45.65,Social,0.51,0.64,0.85,0.0003
2025-04-01,Winter Campaign,Referral,Signed Up,0,0.0,495,44,17,0.0889,0.81,19.03,Germany,Mobile,55+,Other,196.3,0.53,38.39,Organic,0.61,0.87,0.99,0.002
2025-07-04,Spring Sale,Paid Ads,Purchase Completed,1,293.5,3964,142,66,0.0358,0.98,15.93,Germany,Mobile,25-34,Female,159.29,0.36,50.7,Direct,0.89,0.98,0.98,0.0002
2025-04-16,Black Friday,Social Media,Added to Cart,0,0.0,3196,168,28,0.0526,1.65,45.25,USA,Desktop,18-24,Other,46.55,0.43,52.12,Social,0.26,0.64,0.82,0.0003
2025-10-14,Winter Campaign,Paid Ads,Visited Website,0,0.0,145,25,4,0.1724,4.6,7.54,USA,Tablet,45-54,Male,247.73,0.26,19.81,Social,0.58,0.63,0.75,0.0052
