Employee_ID,Department,Role,Tenure_Years,Annual_Salary,Skill,Required_Level,Current_Level,Skill_Gap,Recommend_Training_Flag,Recommended_Training,Training_Count,Last_Training_Date,Last_Training_Type,Training_Cost_USD,Predicted_Improvement_pts,Predicted_Level,Estimated_Yearly_Productivity_Value_Gain_USD,Estimated_ROI_USD,Performance_Score,Predicted_Performance_Score,Data_Generated_On
EMP-1192,R&D,Engineer,1.48,80030,Communication,42,25,17,1,Soft skills workshop,0,,,185,10.44,35,783.2,598.2,33.21,35.6,2025-11-23
EMP-1192,R&D,Engineer,1.48,80030,Project Management,55,43,12,1,Soft skills workshop,0,,,219,9.91,52,743.37,524.37,33.21,35.6,2025-11-23
EMP-1192,R&D,Engineer,1.48,80030,ETL,76,66,10,1,Technical Bootcamp / Mentorship,2,2024-05-13 00:00:00,Mentoring,1154,5.19,71,389.3,-764.7,33.21,35.6,2025-11-23
EMP-1192,R&D,Engineer,1.48,80030,Cloud,72,66,6,0,,0,,,0,0.0,66,0.0,0.0,33.21,35.6,2025-11-23
EMP-1193,Procurement,Technician,3.68,95828,Python,53,40,13,1,Technical Bootcamp / Mentorship,2,2025-08-01 00:00:00,Classroom,2408,9.54,49,715.32,-1692.68,34.92,37.28,2025-11-23
EMP-1193,Procurement,Technician,3.68,95828,SQL,44,35,9,0,,0,,,0,0.0,35,0.0,0.0,34.92,37.28,2025-11-23
EMP-1193,Procurement,Technician,3.68,95828,Statistics,40,32,8,0,,0,,,0,0.0,32,0.0,0.0,34.92,37.28,2025-11-23
EMP-1193,Procurement,Technician,3.68,95828,Data Visualization,51,40,11,1,Applied Workshop,0,,,651,6.04,46,452.72,-198.28,34.92,37.28,2025-11-23
EMP-1193,Procurement,Technician,3.68,95828,Machine Learning,43,32,11,1,Technical Bootcamp / Mentorship,0,,,2221,8.25,40,619.03,-1601.97,34.92,37.28,2025-11-23
EMP-1193,Procurement,Technician,3.68,95828,Domain Knowledge,75,61,14,1,Applied Workshop,1,2021-08-11 00:00:00,Classroom,519,7.92,68,593.95,74.95,34.92,37.28,2025-11-23
EMP-1193,Procurement,Technician,3.68,95828,Communication,45,33,12,1,Soft skills workshop,0,,,321,7.96,40,596.83,275.83,34.92,37.28,2025-11-23
EMP-1193,Procurement,Technician,3.68,95828,Project Management,59,46,13,1,Soft skills workshop,1,2024-10-01 00:00:00,Mentoring,235,7.55,53,566.44,331.44,34.92,37.28,2025-11-23
EMP-1193,Procurement,Technician,3.68,95828,ETL,56,52,4,0,,0,,,0,0.0,52,0.0,0.0,34.92,37.28,2025-11-23
EMP-1193,Procurement,Technician,3.68,95828,Cloud,58,40,18,1,Technical Bootcamp / Mentorship,2,2025-11-06 00:00:00,Mentoring,910,11.32,51,848.84,-61.16,34.92,37.28,2025-11-23
EMP-1194,R&D,Technician,4.9,62711,Python,50,41,9,0,,2,2023-02-10 00:00:00,Mentoring,0,0.0,41,0.0,0.0,37.79,39.01,2025-11-23
EMP-1194,R&D,Technician,4.9,62711,SQL,53,25,28,1,Technical Bootcamp / Mentorship,0,,,1253,14.67,39,1100.44,-152.56,37.79,39.01,2025-11-23
EMP-1194,R&D,Technician,4.9,62711,Statistics,40,26,14,1,Applied Workshop,0,,,774,10.31,36,772.97,-1.03,37.79,39.01,2025-11-23
EMP-1194,R&D,Technician,4.9,62711,Data Visualization,41,26,15,1,Applied Workshop,1,2023-07-28 00:00:00,Classroom,471,8.04,34,602.97,131.97,37.79,39.01,2025-11-23
EMP-1194,R&D,Technician,4.9,62711,Machine Learning,43,39,4,0,,2,2023-05-29 00:00:00,Mentoring,0,0.0,39,0.0,0.0,37.79,39.01,2025-11-23
EMP-1194,R&D,Technician,4.9,62711,Domain Knowledge,62,62,0,0,,1,2023-07-31 00:00:00,Mentoring,0,0.0,62,0.0,0.0,37.79,39.01,2025-11-23
EMP-1194,R&D,Technician,4.9,62711,Communication,50,34,16,1,Soft skills workshop,0,,,93,10.79,44,809.2,716.2,37.79,39.01,2025-11-23
EMP-1194,R&D,Technician,4.9,62711,Project Management,44,37,7,0,,1,2021-02-20 00:00:00,Classroom,0,0.0,37,0.0,0.0,37.79,39.01,2025-11-23
EMP-1194,R&D,Technician,4.9,62711,ETL,71,57,14,1,Technical Bootcamp / Mentorship,1,2023-04-30 00:00:00,Classroom,636,11.73,68,879.79,243.79,37.79,39.01,2025-11-23
EMP-1194,R&D,Technician,4.9,62711,Cloud,58,46,12,1,Technical Bootcamp / Mentorship,1,2023-01-24 00:00:00,On-the-job,1382,8.21,54,615.87,-766.13,37.79,39.01,2025-11-23
EMP-1195,R&D,Manager,1.2,99640,Python,52,40,12,1,Technical Bootcamp / Mentorship,1,2025-04-09 00:00:00,Workshop,648,6.32,46,473.89,-174.11,30.38,42.29,2025-11-23
EMP-1195,R&D,Manager,1.2,99640,SQL,58,64,-6,0,,1,2023-02-13 00:00:00,Online Course,0,0.0,64,0.0,0.0,30.38,42.29,2025-11-23
EMP-1195,R&D,Manager,1.2,99640,Statistics,58,56,2,0,,0,,,0,0.0,56,0.0,0.0,30.38,42.29,2025-11-23
EMP-1195,R&D,Manager,1.2,99640,Data Visualization,42,34,8,0,,0,,,0,0.0,34,0.0,0.0,30.38,42.29,2025-11-23
EMP-1195,R&D,Manager,1.2,99640,Machine Learning,56,53,3,0,,0,,,0,0.0,53,0.0,0.0,30.38,42.29,2025-11-23
EMP-1195,R&D,Manager,1.2,99640,Domain Knowledge,85,72,13,1,Applied Workshop,2,2021-12-07 00:00:00,Classroom,780,9.73,81,729.7,-50.3,30.38,42.29,2025-11-23
EMP-1195,R&D,Manager,1.2,99640,Communication,84,64,20,1,Soft skills workshop,2,2024-02-18 00:00:00,Online Course,313,13.84,77,1037.69,724.69,30.38,42.29,2025-11-23
EMP-1195,R&D,Manager,1.2,99640,Project Management,74,63,11,1,Soft skills workshop,0,,,166,5.5,68,412.44,246.44,30.38,42.29,2025-11-23
EMP-1195,R&D,Manager,1.2,99640,ETL,57,52,5,0,,1,2025-09-22 00:00:00,On-the-job,0,0.0,52,0.0,0.0,30.38,42.29,2025-11-23
EMP-1195,R&D,Manager,1.2,99640,Cloud,41,23,18,1,Technical Bootcamp / Mentorship,0,,,1048,13.24,36,993.21,-54.79,30.38,42.29,2025-11-23
EMP-1196,Logistics,Engineer,0.36,102724,Python,74,51,23,1,Technical Bootcamp / Mentorship,0,,,2204,14.74,65,1105.5,-1098.5,33.99,37.6,2025-11-23
EMP-1196,Logistics,Engineer,0.36,102724,SQL,82,68,14,1,Technical Bootcamp / Mentorship,0,,,1447,8.0,76,600.06,-846.94,33.99,37.6,2025-11-23
EMP-1196,Logistics,Engineer,0.36,102724,Statistics,81,69,12,1,Applied Workshop,0,,,350,6.22,75,466.59,116.59,33.99,37.6,2025-11-23
EMP-1196,Logistics,Engineer,0.36,102724,Data Visualization,71,30,41,1,Applied Workshop,1,2025-10-09 00:00:00,Workshop,511,20.0,50,1500.0,989.0,33.99,37.6,2025-11-23
EMP-1196,Logistics,Engineer,0.36,102724,Machine Learning,74,67,7,0,,0,,,0,0.0,67,0.0,0.0,33.99,37.6,2025-11-23
EMP-1196,Logistics,Engineer,0.36,102724,Domain Knowledge,46,42,4,0,,1,2025-11-17 00:00:00,Workshop,0,0.0,42,0.0,0.0,33.99,37.6,2025-11-23
EMP-1196,Logistics,Engineer,0.36,102724,Communication,44,32,12,1,Soft skills workshop,1,2021-02-07 00:00:00,Workshop,76,9.56,41,717.09,641.09,33.99,37.6,2025-11-23
EMP-1196,Logistics,Engineer,0.36,102724,Project Management,48,26,22,1,Soft skills workshop,0,,,198,13.81,39,1035.57,837.57,33.99,37.6,2025-11-23
EMP-1196,Logistics,Engineer,0.36,102724,ETL,65,35,30,1,Technical Bootcamp / Mentorship,1,2025-10-16 00:00:00,On-the-job,1599,16.55,51,1241.19,-357.81,33.99,37.6,2025-11-23
EMP-1196,Logistics,Engineer,0.36,102724,Cloud,83,76,7,0,,1,2022-11-23 00:00:00,Mentoring,0,0.0,76,0.0,0.0,33.99,37.6,2025-11-23
EMP-1197,Manufacturing,Operator,5.36,56666,Python,48,41,7,0,,1,2025-11-08 00:00:00,Workshop,0,0.0,41,0.0,0.0,30.0,36.33,2025-11-23
EMP-1197,Manufacturing,Operator,5.36,56666,SQL,44,27,17,1,Technical Bootcamp / Mentorship,5,2022-09-17 00:00:00,Workshop,1733,10.72,37,803.85,-929.15,30.0,36.33,2025-11-23
EMP-1197,Manufacturing,Operator,5.36,56666,Statistics,58,46,12,1,Applied Workshop,1,2022-07-16 00:00:00,On-the-job,202,8.28,54,620.87,418.87,30.0,36.33,2025-11-23
EMP-1197,Manufacturing,Operator,5.36,56666,Data Visualization,45,36,9,0,,0,,,0,0.0,36,0.0,0.0,30.0,36.33,2025-11-23
EMP-1197,Manufacturing,Operator,5.36,56666,Machine Learning,45,37,8,0,,0,,,0,0.0,37,0.0,0.0,30.0,36.33,2025-11-23
EMP-1197,Manufacturing,Operator,5.36,56666,Domain Knowledge,70,52,18,1,Applied Workshop,0,,,354,10.0,61,749.74,395.74,30.0,36.33,2025-11-23
EMP-1197,Manufacturing,Operator,5.36,56666,Communication,58,55,3,0,,0,,,0,0.0,55,0.0,0.0,30.0,36.33,2025-11-23
EMP-1197,Manufacturing,Operator,5.36,56666,Project Management,50,43,7,0,,0,,,0,0.0,43,0.0,0.0,30.0,36.33,2025-11-23
EMP-1197,Manufacturing,Operator,5.36,56666,ETL,56,52,4,0,,0,,,0,0.0,52,0.0,0.0,30.0,36.33,2025-11-23
EMP-1197,Manufacturing,Operator,5.36,56666,Cloud,46,39,7,0,,0,,,0,0.0,39,0.0,0.0,30.0,36.33,2025-11-23
EMP-1198,Logistics,Engineer,0.43,96277,Python,70,59,11,1,Technical Bootcamp / Mentorship,0,,,918,6.66,65,499.17,-418.83,31.96,35.59,2025-11-23
EMP-1198,Logistics,Engineer,0.43,96277,SQL,65,60,5,0,,1,2024-06-01 00:00:00,Mentoring,0,0.0,60,0.0,0.0,31.96,35.59,2025-11-23
EMP-1198,Logistics,Engineer,0.43,96277,Statistics,65,59,6,0,,0,,,0,0.0,59,0.0,0.0,31.96,35.59,2025-11-23
EMP-1198,Logistics,Engineer,0.43,96277,Data Visualization,76,46,30,1,Applied Workshop,1,2022-08-09 00:00:00,Workshop,462,17.27,63,1295.16,833.16,31.96,35.59,2025-11-23
EMP-1198,Logistics,Engineer,0.43,96277,Machine Learning,65,71,-6,0,,0,,,0,0.0,71,0.0,0.0,31.96,35.59,2025-11-23
EMP-1198,Logistics,Engineer,0.43,96277,Domain Knowledge,54,53,1,0,,0,,,0,0.0,53,0.0,0.0,31.96,35.59,2025-11-23
EMP-1198,Logistics,Engineer,0.43,96277,Communication,48,48,0,0,,1,2024-11-14 00:00:00,Workshop,0,0.0,48,0.0,0.0,31.96,35.59,2025-11-23
EMP-1198,Logistics,Engineer,0.43,96277,Project Management,53,50,3,0,,2,2024-12-13 00:00:00,Mentoring,0,0.0,50,0.0,0.0,31.96,35.59,2025-11-23
EMP-1198,Logistics,Engineer,0.43,96277,ETL,68,69,-1,0,,0,,,0,0.0,69,0.0,0.0,31.96,35.59,2025-11-23
EMP-1198,Logistics,Engineer,0.43,96277,Cloud,71,61,10,1,Technical Bootcamp / Mentorship,0,,,662,7.53,68,564.47,-97.53,31.96,35.59,2025-11-23
EMP-1199,Manufacturing,Operator,2.77,79710,Python,42,27,15,1,Technical Bootcamp / Mentorship,1,2022-08-02 00:00:00,Classroom,2463,5.95,32,446.46,-2016.54,30.0,33.6,2025-11-23
EMP-1199,Manufacturing,Operator,2.77,79710,SQL,54,32,22,1,Technical Bootcamp / Mentorship,1,2021-12-13 00:00:00,Classroom,1679,12.88,44,966.35,-712.65,30.0,33.6,2025-11-23
EMP-1199,Manufacturing,Operator,2.77,79710,Statistics,54,39,15,1,Applied Workshop,0,,,503,9.46,48,709.32,206.32,30.0,33.6,2025-11-23
EMP-1199,Manufacturing,Operator,2.77,79710,Data Visualization,48,40,8,0,,1,2022-02-04 00:00:00,Workshop,0,0.0,40,0.0,0.0,30.0,33.6,2025-11-23
EMP-1199,Manufacturing,Operator,2.77,79710,Machine Learning,54,45,9,0,,0,,,0,0.0,45,0.0,0.0,30.0,33.6,2025-11-23
EMP-1199,Manufacturing,Operator,2.77,79710,Domain Knowledge,64,53,11,1,Applied Workshop,1,2025-10-23 00:00:00,Online Course,567,6.05,59,453.61,-113.39,30.0,33.6,2025-11-23
EMP-1199,Manufacturing,Operator,2.77,79710,Communication,59,34,25,1,Soft skills workshop,0,,,225,14.4,48,1080.07,855.07,30.0,33.6,2025-11-23
EMP-1199,Manufacturing,Operator,2.77,79710,Project Management,46,41,5,0,,0,,,0,0.0,41,0.0,0.0,30.0,33.6,2025-11-23
EMP-1199,Manufacturing,Operator,2.77,79710,ETL,73,60,13,1,Technical Bootcamp / Mentorship,1,2022-05-19 00:00:00,Mentoring,1800,7.52,67,563.7,-1236.3,30.0,33.6,2025-11-23
EMP-1199,Manufacturing,Operator,2.77,79710,Cloud,49,44,5,0,,0,,,0,0.0,44,0.0,0.0,30.0,33.6,2025-11-23
EMP-1200,R&D,Technician,0.19,62408,Python,59,57,2,0,,0,,,0,0.0,57,0.0,0.0,30.0,31.97,2025-11-23
EMP-1200,R&D,Technician,0.19,62408,SQL,47,36,11,1,Technical Bootcamp / Mentorship,1,2022-05-23 00:00:00,Mentoring,1152,6.59,42,494.23,-657.77,30.0,31.97,2025-11-23
EMP-1200,R&D,Technician,0.19,62408,Statistics,41,24,17,1,Applied Workshop,1,2021-11-15 00:00:00,Online Course,704,9.95,33,746.0,42.0,30.0,31.97,2025-11-23
EMP-1200,R&D,Technician,0.19,62408,Data Visualization,60,48,12,1,Applied Workshop,0,,,747,7.66,55,574.63,-172.37,30.0,31.97,2025-11-23
EMP-1200,R&D,Technician,0.19,62408,Machine Learning,55,46,9,0,,0,,,0,0.0,46,0.0,0.0,30.0,31.97,2025-11-23
EMP-1200,R&D,Technician,0.19,62408,Domain Knowledge,64,23,41,1,Applied Workshop,0,,,323,20.0,43,1500.0,1177.0,30.0,31.97,2025-11-23
EMP-1200,R&D,Technician,0.19,62408,Communication,40,37,3,0,,0,,,0,0.0,37,0.0,0.0,30.0,31.97,2025-11-23
EMP-1200,R&D,Technician,0.19,62408,Project Management,58,42,16,1,Soft skills workshop,0,,,308,9.0,50,674.69,366.69,30.0,31.97,2025-11-23
EMP-1200,R&D,Technician,0.19,62408,ETL,66,40,26,1,Technical Bootcamp / Mentorship,1,2023-02-21 00:00:00,Mentoring,960,15.99,55,1198.95,238.95,30.0,31.97,2025-11-23
EMP-1200,R&D,Technician,0.19,62408,Cloud,40,33,7,0,,0,,,0,0.0,33,0.0,0.0,30.0,31.97,2025-11-23
EMP-1201,R&D,Technician,3.01,71134,Python,43,22,21,1,Technical Bootcamp / Mentorship,1,2024-08-15 00:00:00,On-the-job,2206,13.31,35,998.49,-1207.51,30.0,34.87,2025-11-23
EMP-1201,R&D,Technician,3.01,71134,SQL,40,37,3,0,,2,2021-11-11 00:00:00,Mentoring,0,0.0,37,0.0,0.0,30.0,34.87,2025-11-23
EMP-1201,R&D,Technician,3.01,71134,Statistics,45,49,-4,0,,0,,,0,0.0,49,0.0,0.0,30.0,34.87,2025-11-23
EMP-1201,R&D,Technician,3.01,71134,Data Visualization,40,33,7,0,,1,2024-03-17 00:00:00,Mentoring,0,0.0,33,0.0,0.0,30.0,34.87,2025-11-23
EMP-1201,R&D,Technician,3.01,71134,Machine Learning,60,36,24,1,Technical Bootcamp / Mentorship,0,,,1136,11.64,47,872.78,-263.22,30.0,34.87,2025-11-23
EMP-1201,R&D,Technician,3.01,71134,Domain Knowledge,62,45,17,1,Applied Workshop,0,,,359,10.26,55,769.87,410.87,30.0,34.87,2025-11-23
EMP-1201,R&D,Technician,3.01,71134,Communication,52,40,12,1,Soft skills workshop,1,2024-05-28 00:00:00,Mentoring,227,8.66,48,649.54,422.54,30.0,34.87,2025-11-23
EMP-1201,R&D,Technician,3.01,71134,Project Management,54,41,13,1,Soft skills workshop,0,,,335,6.19,47,464.02,129.02,30.0,34.87,2025-11-23
EMP-1201,R&D,Technician,3.01,71134,ETL,55,33,22,1,Technical Bootcamp / Mentorship,4,2023-07-16 00:00:00,Classroom,2055,11.16,44,837.18,-1217.82,30.0,34.87,2025-11-23
EMP-1201,R&D,Technician,3.01,71134,Cloud,40,28,12,1,Technical Bootcamp / Mentorship,0,,,2013,4.3,32,322.4,-1690.6,30.0,34.87,2025-11-23
EMP-1202,Logistics,Manager,2.1,101408,Python,57,42,15,1,Technical Bootcamp / Mentorship,1,2021-10-24 00:00:00,On-the-job,1361,8.86,50,664.61,-696.39,31.86,34.12,2025-11-23
EMP-1202,Logistics,Manager,2.1,101408,SQL,54,43,11,1,Technical Bootcamp / Mentorship,0,,,1267,6.54,49,490.63,-776.37,31.86,34.12,2025-11-23
EMP-1202,Logistics,Manager,2.1,101408,Statistics,42,28,14,1,Applied Workshop,1,2023-11-16 00:00:00,Mentoring,335,9.58,37,718.76,383.76,31.86,34.12,2025-11-23
EMP-1202,Logistics,Manager,2.1,101408,Data Visualization,59,44,15,1,Applied Workshop,0,,,280,10.11,54,758.36,478.36,31.86,34.12,2025-11-23
EMP-1202,Logistics,Manager,2.1,101408,Machine Learning,54,50,4,0,,1,2021-07-23 00:00:00,On-the-job,0,0.0,50,0.0,0.0,31.86,34.12,2025-11-23
EMP-1202,Logistics,Manager,2.1,101408,Domain Knowledge,80,60,20,1,Applied Workshop,3,2022-03-11 00:00:00,On-the-job,441,15.0,74,1124.89,683.89,31.86,34.12,2025-11-23
EMP-1202,Logistics,Manager,2.1,101408,Communication,83,56,27,1,Soft skills workshop,0,,,396,14.1,70,1057.76,661.76,31.86,34.12,2025-11-23
EMP-1202,Logistics,Manager,2.1,101408,Project Management,85,82,3,0,,1,2024-09-19 00:00:00,On-the-job,0,0.0,82,0.0,0.0,31.86,34.12,2025-11-23
EMP-1202,Logistics,Manager,2.1,101408,ETL,58,48,10,1,Technical Bootcamp / Mentorship,0,,,532,5.64,53,423.21,-108.79,31.86,34.12,2025-11-23
EMP-1202,Logistics,Manager,2.1,101408,Cloud,60,41,19,1,Technical Bootcamp / Mentorship,0,,,1161,11.15,52,836.55,-324.45,31.86,34.12,2025-11-23
EMP-1203,Logistics,Manager,0.86,91077,Python,55,39,16,1,Technical Bootcamp / Mentorship,0,,,1660,12.1,51,907.79,-752.21,30.22,31.87,2025-11-23
EMP-1203,Logistics,Manager,0.86,91077,SQL,54,51,3,0,,0,,,0,0.0,51,0.0,0.0,30.22,31.87,2025-11-23
EMP-1203,Logistics,Manager,0.86,91077,Statistics,44,31,13,1,Applied Workshop,1,2023-09-11 00:00:00,Online Course,211,7.26,38,544.46,333.46,30.22,31.87,2025-11-23
EMP-1203,Logistics,Manager,0.86,91077,Data Visualization,47,28,19,1,Applied Workshop,1,2022-07-20 00:00:00,Mentoring,580,9.97,37,747.85,167.85,30.22,31.87,2025-11-23
EMP-1203,Logistics,Manager,0.86,91077,Machine Learning,44,27,17,1,Technical Bootcamp / Mentorship,1,2021-03-28 00:00:00,Classroom,1856,12.12,39,909.12,-946.88,30.22,31.87,2025-11-23
EMP-1203,Logistics,Manager,0.86,91077,Domain Knowledge,67,70,-3,0,,1,2022-10-17 00:00:00,Classroom,0,0.0,70,0.0,0.0,30.22,31.87,2025-11-23
EMP-1203,Logistics,Manager,0.86,91077,Communication,70,47,23,1,Soft skills workshop,1,2025-03-24 00:00:00,Classroom,88,14.28,61,1071.26,983.26,30.22,31.87,2025-11-23
EMP-1203,Logistics,Manager,0.86,91077,Project Management,73,50,23,1,Soft skills workshop,0,,,239,12.13,62,909.84,670.84,30.22,31.87,2025-11-23
EMP-1203,Logistics,Manager,0.86,91077,ETL,44,29,15,1,Technical Bootcamp / Mentorship,0,,,2183,11.86,40,889.59,-1293.41,30.22,31.87,2025-11-23
EMP-1203,Logistics,Manager,0.86,91077,Cloud,42,35,7,0,,1,2022-11-22 00:00:00,Classroom,0,0.0,35,0.0,0.0,30.22,31.87,2025-11-23
EMP-1204,Manufacturing,Operator,3.24,69944,Python,49,23,26,1,Technical Bootcamp / Mentorship,0,,,562,11.78,34,883.33,321.33,32.25,39.06,2025-11-23
EMP-1204,Manufacturing,Operator,3.24,69944,SQL,55,55,0,0,,1,2023-10-24 00:00:00,Mentoring,0,0.0,55,0.0,0.0,32.25,39.06,2025-11-23
EMP-1204,Manufacturing,Operator,3.24,69944,Statistics,45,26,19,1,Applied Workshop,0,,,692,15.79,41,1184.41,492.41,32.25,39.06,2025-11-23
EMP-1204,Manufacturing,Operator,3.24,69944,Data Visualization,40,26,14,1,Applied Workshop,2,2024-05-24 00:00:00,Classroom,260,10.18,36,763.45,503.45,32.25,39.06,2025-11-23
EMP-1204,Manufacturing,Operator,3.24,69944,Machine Learning,56,45,11,1,Technical Bootcamp / Mentorship,0,,,2152,8.64,53,647.63,-1504.37,32.25,39.06,2025-11-23
EMP-1204,Manufacturing,Operator,3.24,69944,Domain Knowledge,66,57,9,0,,2,2025-04-21 00:00:00,On-the-job,0,0.0,57,0.0,0.0,32.25,39.06,2025-11-23
EMP-1204,Manufacturing,Operator,3.24,69944,Communication,48,38,10,1,Soft skills workshop,1,2023-05-25 00:00:00,Online Course,246,7.63,45,572.07,326.07,32.25,39.06,2025-11-23
EMP-1204,Manufacturing,Operator,3.24,69944,Project Management,59,53,6,0,,0,,,0,0.0,53,0.0,0.0,32.25,39.06,2025-11-23
EMP-1204,Manufacturing,Operator,3.24,69944,ETL,75,59,16,1,Technical Bootcamp / Mentorship,2,2022-08-31 00:00:00,Workshop,2483,7.57,66,568.1,-1914.9,32.25,39.06,2025-11-23
EMP-1204,Manufacturing,Operator,3.24,69944,Cloud,57,40,17,1,Technical Bootcamp / Mentorship,0,,,2210,8.78,48,658.18,-1551.82,32.25,39.06,2025-11-23
EMP-1205,Manufacturing,Supervisor,4.42,85317,Python,60,55,5,0,,4,2023-01-21 00:00:00,Classroom,0,0.0,55,0.0,0.0,43.2,41.97,2025-11-23
EMP-1205,Manufacturing,Supervisor,4.42,85317,SQL,59,57,2,0,,1,2023-07-14 00:00:00,Workshop,0,0.0,57,0.0,0.0,43.2,41.97,2025-11-23
EMP-1205,Manufacturing,Supervisor,4.42,85317,Statistics,59,38,21,1,Applied Workshop,2,2023-11-21 00:00:00,Workshop,243,12.95,50,971.07,728.07,43.2,41.97,2025-11-23
EMP-1205,Manufacturing,Supervisor,4.42,85317,Data Visualization,44,31,13,1,Applied Workshop,0,,,651,9.8,40,735.12,84.12,43.2,41.97,2025-11-23
EMP-1205,Manufacturing,Supervisor,4.42,85317,Machine Learning,60,45,15,1,Technical Bootcamp / Mentorship,0,,,1957,7.79,52,584.45,-1372.55,43.2,41.97,2025-11-23
EMP-1205,Manufacturing,Supervisor,4.42,85317,Domain Knowledge,77,80,-3,0,,0,,,0,0.0,80,0.0,0.0,43.2,41.97,2025-11-23
EMP-1205,Manufacturing,Supervisor,4.42,85317,Communication,68,49,19,1,Soft skills workshop,1,2025-07-09 00:00:00,Workshop,129,12.32,61,923.75,794.75,43.2,41.97,2025-11-23
EMP-1205,Manufacturing,Supervisor,4.42,85317,Project Management,74,78,-4,0,,0,,,0,0.0,78,0.0,0.0,43.2,41.97,2025-11-23
EMP-1205,Manufacturing,Supervisor,4.42,85317,ETL,54,39,15,1,Technical Bootcamp / Mentorship,0,,,1280,10.98,49,823.25,-456.75,43.2,41.97,2025-11-23
EMP-1205,Manufacturing,Supervisor,4.42,85317,Cloud,55,34,21,1,Technical Bootcamp / Mentorship,1,2021-09-11 00:00:00,On-the-job,781,12.31,46,923.51,142.51,43.2,41.97,2025-11-23
EMP-1206,Quality,Manager,0.07,110248,Python,47,32,15,1,Technical Bootcamp / Mentorship,0,,,1156,8.39,40,629.35,-526.65,32.99,30.0,2025-11-23
EMP-1206,Quality,Manager,0.07,110248,SQL,49,28,21,1,Technical Bootcamp / Mentorship,1,2024-01-10 00:00:00,Classroom,2056,12.68,40,950.81,-1105.19,32.99,30.0,2025-11-23
EMP-1206,Quality,Manager,0.07,110248,Statistics,51,33,18,1,Applied Workshop,1,2025-02-24 00:00:00,Mentoring,744,11.7,44,877.62,133.62,32.99,30.0,2025-11-23
EMP-1206,Quality,Manager,0.07,110248,Data Visualization,42,29,13,1,Applied Workshop,1,2024-09-07 00:00:00,On-the-job,330,10.07,39,755.42,425.42,32.99,30.0,2025-11-23
EMP-1206,Quality,Manager,0.07,110248,Machine Learning,41,17,24,1,Technical Bootcamp / Mentorship,0,,,1436,15.36,32,1151.71,-284.29,32.99,30.0,2025-11-23
EMP-1206,Quality,Manager,0.07,110248,Domain Knowledge,67,46,21,1,Applied Workshop,1,2023-10-27 00:00:00,Mentoring,538,11.29,57,846.51,308.51,32.99,30.0,2025-11-23
EMP-1206,Quality,Manager,0.07,110248,Communication,78,75,3,0,,0,,,0,0.0,75,0.0,0.0,32.99,30.0,2025-11-23
EMP-1206,Quality,Manager,0.07,110248,Project Management,72,54,18,1,Soft skills workshop,2,2024-06-05 00:00:00,Classroom,342,10.65,64,798.54,456.54,32.99,30.0,2025-11-23
EMP-1206,Quality,Manager,0.07,110248,ETL,59,38,21,1,Technical Bootcamp / Mentorship,0,,,801,13.37,51,1002.53,201.53,32.99,30.0,2025-11-23
EMP-1206,Quality,Manager,0.07,110248,Cloud,58,60,-2,0,,1,2022-06-08 00:00:00,On-the-job,0,0.0,60,0.0,0.0,32.99,30.0,2025-11-23
EMP-1207,Manufacturing,Engineer,3.66,67895,Python,84,65,19,1,Technical Bootcamp / Mentorship,0,,,823,12.06,77,904.27,81.27,52.59,44.63,2025-11-23
EMP-1207,Manufacturing,Engineer,3.66,67895,SQL,67,59,8,0,,1,2025-02-09 00:00:00,Workshop,0,0.0,59,0.0,0.0,52.59,44.63,2025-11-23
EMP-1207,Manufacturing,Engineer,3.66,67895,Statistics,82,74,8,0,,2,2022-12-09 00:00:00,On-the-job,0,0.0,74,0.0,0.0,52.59,44.63,2025-11-23
EMP-1207,Manufacturing,Engineer,3.66,67895,Data Visualization,85,91,-6,0,,0,,,0,0.0,91,0.0,0.0,52.59,44.63,2025-11-23
EMP-1207,Manufacturing,Engineer,3.66,67895,Machine Learning,81,68,13,1,Technical Bootcamp / Mentorship,1,2024-10-20 00:00:00,On-the-job,848,11.33,79,850.09,2.09,52.59,44.63,2025-11-23
EMP-1207,Manufacturing,Engineer,3.66,67895,Domain Knowledge,60,49,11,1,Applied Workshop,2,2022-12-12 00:00:00,Classroom,424,7.68,56,576.12,152.12,52.59,44.63,2025-11-23
EMP-1207,Manufacturing,Engineer,3.66,67895,Communication,40,36,4,0,,1,2024-06-28 00:00:00,Workshop,0,0.0,36,0.0,0.0,52.59,44.63,2025-11-23
EMP-1207,Manufacturing,Engineer,3.66,67895,Project Management,45,29,16,1,Soft skills workshop,0,,,258,11.0,39,824.88,566.88,52.59,44.63,2025-11-23
EMP-1207,Manufacturing,Engineer,3.66,67895,ETL,68,50,18,1,Technical Bootcamp / Mentorship,0,,,2491,8.37,58,627.55,-1863.45,52.59,44.63,2025-11-23
EMP-1207,Manufacturing,Engineer,3.66,67895,Cloud,74,59,15,1,Technical Bootcamp / Mentorship,1,2021-04-20 00:00:00,Workshop,1722,7.29,66,546.68,-1175.32,52.59,44.63,2025-11-23
EMP-1208,Procurement,Manager,6.1,94561,Python,51,32,19,1,Technical Bootcamp / Mentorship,0,,,1750,14.48,46,1085.99,-664.01,36.82,36.62,2025-11-23
