Date,Employee_ID,Department,Role,Shift,Workload_Index,Past_Absence_Count,Absent_Flag,Hours_Lost,Absence_Reason,Seasonal_Factor,Absenteeism_Probability
2023-05-18,EMP_0028,Production,Technician,Evening,80,6,False,0,None,0.0,0.21333333333333332
2023-09-02,EMP_0215,QC,Helper,Evening,80,4,False,0,None,0.0,0.20333333333333334
2023-01-04,EMP_0296,Sales,Manager,Morning,80,0,False,0,None,0.0,0.16333333333333333
2023-08-13,EMP_0240,Sales,Helper,Morning,80,6,True,4,Emergency,0.15,0.35333333333333333
2023-04-16,EMP_0179,QC,Supervisor,Morning,90,10,True,8,Sick,0.0,0.21666666666666667
2023-11-27,EMP_0250,Maintenance,Supervisor,Evening,90,0,False,0,None,0.1,0.31666666666666665
2023-07-01,EMP_0158,Logistics,Operator,Morning,80,3,False,0,None,0.15,0.3833333333333333
2023-06-15,EMP_0126,Production,Supervisor,Evening,70,0,True,8,Personal,0.15,0.30000000000000004
2023-11-29,EMP_0188,QC,Supervisor,Morning,80,5,False,0,None,0.1,0.2833333333333333
2023-07-27,EMP_0201,Maintenance,Manager,Morning,70,1,True,0,Emergency,0.15,0.28
2023-06-09,EMP_0214,HR,Manager,Morning,80,11,False,0,None,0.15,0.31333333333333335
2023-12-12,EMP_0019,Maintenance,Helper,Night,60,11,True,0,Sick,0.1,0.30666666666666664
2023-03-07,EMP_0271,Sales,Supervisor,Evening,80,10,False,0,None,0.0,0.18333333333333335
2023-06-08,EMP_0153,Logistics,Manager,Night,90,3,True,0,Family,0.15,0.41666666666666663
2023-05-05,EMP_0152,Maintenance,Operator,Evening,60,4,False,0,None,0.0,0.16666666666666669
2023-05-26,EMP_0147,Production,Operator,Morning,70,5,False,0,None,0.0,0.2
2023-02-05,EMP_0081,HR,Manager,Morning,100,3,False,0,None,0.0,0.23
2023-08-05,EMP_0286,Logistics,Manager,Evening,70,5,False,0,None,0.15,0.28
2023-07-14,EMP_0214,Logistics,Technician,Morning,70,4,False,0,None,0.15,0.32999999999999996
2023-05-29,EMP_0118,QC,Supervisor,Night,80,5,False,0,None,0.0,0.25333333333333335
2023-12-03,EMP_0138,Logistics,Supervisor,Morning,80,11,False,0,None,0.1,0.2833333333333333
2023-06-18,EMP_0087,Maintenance,Manager,Morning,80,10,False,0,None,0.15,0.31333333333333335
2023-12-09,EMP_0258,HR,Helper,Night,90,0,False,0,None,0.1,0.4066666666666666
2023-09-02,EMP_0113,QC,Supervisor,Morning,90,5,False,0,None,0.0,0.21666666666666667
2023-07-09,EMP_0037,Sales,Helper,Evening,80,2,False,0,None,0.15,0.35333333333333333
2023-05-13,EMP_0220,Maintenance,Supervisor,Night,80,4,True,0,Personal,0.0,0.25333333333333335
2023-08-07,EMP_0105,HR,Helper,Night,70,10,True,0,Sick,0.15,0.39
2023-02-23,EMP_0007,Production,Manager,Evening,80,2,False,0,None,0.0,0.16333333333333333
2023-01-20,EMP_0183,Maintenance,Helper,Evening,80,0,False,0,None,0.0,0.20333333333333334
2023-12-03,EMP_0089,Logistics,Helper,Evening,80,2,False,0,None,0.1,0.30333333333333334
2023-06-10,EMP_0045,Sales,Supervisor,Night,80,3,True,0,Personal,0.15,0.4033333333333333
2023-03-14,EMP_0142,Production,Helper,Evening,90,10,False,0,None,0.0,0.2366666666666667
2023-06-22,EMP_0134,QC,Helper,Morning,90,11,False,0,None,0.15,0.38666666666666666
2023-02-21,EMP_0270,Maintenance,Helper,Morning,80,7,False,0,None,0.0,0.20333333333333334
2023-07-19,EMP_0105,Maintenance,Operator,Morning,100,11,True,0,Personal,0.15,0.44999999999999996
2023-05-17,EMP_0193,QC,Supervisor,Morning,60,6,True,0,Sick,0.0,0.1166666666666667
2023-09-24,EMP_0038,Maintenance,Helper,Morning,80,10,False,0,None,0.0,0.20333333333333334
2023-10-02,EMP_0019,HR,Helper,Night,80,0,True,0,Sick,0.0,0.2733333333333333
2023-12-21,EMP_0022,Sales,Supervisor,Morning,90,7,False,0,None,0.1,0.31666666666666665
2023-09-20,EMP_0298,Maintenance,Supervisor,Evening,80,9,False,0,None,0.0,0.18333333333333335
2023-12-24,EMP_0276,Logistics,Manager,Morning,80,4,False,0,None,0.1,0.26333333333333336
2023-03-29,EMP_0023,Sales,Technician,Evening,100,5,False,0,None,0.0,0.28
2023-04-26,EMP_0293,Maintenance,Operator,Night,80,9,False,0,None,0.0,0.30333333333333334
2023-01-11,EMP_0090,HR,Technician,Morning,80,1,False,0,None,0.0,0.21333333333333332
2023-01-28,EMP_0272,Maintenance,Operator,Night,80,2,False,0,None,0.0,0.30333333333333334
2023-12-19,EMP_0228,HR,Manager,Night,80,3,True,8,Emergency,0.1,0.33333333333333337
2023-04-03,EMP_0162,Production,Supervisor,Morning,90,5,False,0,None,0.0,0.21666666666666667
2023-04-16,EMP_0142,Sales,Manager,Night,80,9,False,0,None,0.0,0.23333333333333334
2023-11-16,EMP_0079,Sales,Helper,Evening,90,1,False,0,None,0.1,0.33666666666666667
2023-06-18,EMP_0057,Maintenance,Manager,Morning,70,10,True,0,Personal,0.15,0.28
2023-11-04,EMP_0123,Sales,Manager,Morning,70,3,True,0,Emergency,0.1,0.23
2023-08-06,EMP_0126,Sales,Operator,Night,70,7,True,0,Sick,0.15,0.42000000000000004
2023-09-10,EMP_0032,HR,Helper,Evening,70,10,False,0,None,0.0,0.17
2023-10-10,EMP_0039,Sales,Technician,Night,80,2,True,8,Sick,0.0,0.2833333333333333
2023-02-16,EMP_0091,HR,Supervisor,Night,90,6,False,0,None,0.0,0.2866666666666667
2023-10-31,EMP_0140,HR,Operator,Night,70,5,False,0,None,0.0,0.27
2023-07-22,EMP_0011,QC,Technician,Night,90,9,False,0,None,0.15,0.4666666666666667
2023-06-30,EMP_0025,HR,Supervisor,Night,70,9,False,0,None,0.15,0.37
2023-03-28,EMP_0213,Sales,Operator,Evening,70,7,False,0,None,0.0,0.2
2023-03-27,EMP_0180,Logistics,Technician,Night,80,8,False,0,None,0.0,0.2833333333333333
2023-02-02,EMP_0197,Maintenance,Technician,Night,70,6,False,0,None,0.0,0.25
2023-09-03,EMP_0028,Maintenance,Technician,Evening,60,4,False,0,None,0.0,0.14666666666666667
2023-09-28,EMP_0275,Production,Supervisor,Night,80,6,True,0,Sick,0.0,0.25333333333333335
2023-06-20,EMP_0059,Logistics,Technician,Morning,80,11,False,0,None,0.15,0.3633333333333333
2023-04-05,EMP_0153,Logistics,Operator,Morning,90,0,False,0,None,0.0,0.26666666666666666
2023-04-08,EMP_0254,Logistics,Helper,Morning,90,5,False,0,None,0.0,0.2366666666666667
2023-01-25,EMP_0091,HR,Manager,Morning,80,6,True,8,Sick,0.0,0.16333333333333333
2023-08-12,EMP_0272,Sales,Manager,Morning,70,5,False,0,None,0.15,0.28
2023-08-03,EMP_0220,Sales,Helper,Night,90,9,True,0,Family,0.15,0.45666666666666667
2023-09-28,EMP_0252,QC,Technician,Evening,80,2,True,4,Sick,0.0,0.21333333333333332
2023-01-06,EMP_0011,HR,Manager,Morning,80,2,False,0,None,0.0,0.16333333333333333
2023-01-08,EMP_0084,Logistics,Operator,Night,90,7,True,0,Personal,0.0,0.33666666666666667
2023-12-09,EMP_0250,HR,Technician,Evening,80,4,False,0,None,0.1,0.31333333333333335
2023-11-23,EMP_0031,HR,Supervisor,Morning,60,4,True,0,Sick,0.1,0.21666666666666667
2023-01-01,EMP_0286,Maintenance,Manager,Morning,70,0,False,0,None,0.0,0.13
2023-11-02,EMP_0026,HR,Supervisor,Evening,70,8,True,0,Sick,0.1,0.25
2023-10-06,EMP_0024,Maintenance,Operator,Night,100,1,False,0,None,0.0,0.37
2023-07-09,EMP_0259,QC,Helper,Night,80,11,False,0,None,0.15,0.42333333333333334
2023-11-15,EMP_0191,Logistics,Helper,Evening,80,8,False,0,None,0.1,0.30333333333333334
2023-08-20,EMP_0257,Production,Operator,Night,80,8,False,0,None,0.15,0.45333333333333337
2023-11-19,EMP_0296,QC,Helper,Evening,100,6,False,0,None,0.1,0.37
2023-04-04,EMP_0032,Sales,Supervisor,Evening,80,1,True,0,Sick,0.0,0.18333333333333335
2023-03-07,EMP_0297,Maintenance,Technician,Evening,80,1,True,4,Sick,0.0,0.21333333333333332
2023-04-21,EMP_0031,Logistics,Supervisor,Evening,70,4,False,0,None,0.0,0.15000000000000002
2023-01-26,EMP_0274,Logistics,Helper,Night,90,8,False,0,None,0.0,0.30666666666666664
2023-07-12,EMP_0285,Maintenance,Helper,Night,80,5,False,0,None,0.15,0.42333333333333334
2023-10-02,EMP_0085,HR,Operator,Evening,70,10,False,0,None,0.0,0.2
2023-10-16,EMP_0212,HR,Operator,Morning,90,0,False,0,None,0.0,0.26666666666666666
2023-02-06,EMP_0141,Maintenance,Supervisor,Morning,80,6,True,0,Sick,0.0,0.18333333333333335
2023-11-06,EMP_0226,HR,Operator,Evening,60,7,False,0,None,0.1,0.2666666666666667
2023-08-24,EMP_0268,HR,Helper,Morning,90,4,False,0,None,0.15,0.38666666666666666
2023-03-06,EMP_0283,Maintenance,Supervisor,Evening,80,10,False,0,None,0.0,0.18333333333333335
2023-12-18,EMP_0291,Logistics,Supervisor,Night,80,0,False,0,None,0.1,0.35333333333333333
2023-11-09,EMP_0079,QC,Supervisor,Morning,70,7,False,0,None,0.1,0.25
2023-10-30,EMP_0020,Sales,Helper,Morning,60,3,False,0,None,0.0,0.1366666666666667
2023-12-13,EMP_0220,Sales,Supervisor,Morning,70,4,False,0,None,0.1,0.25
2023-03-31,EMP_0157,Sales,Supervisor,Evening,80,5,True,0,Sick,0.0,0.18333333333333335
2023-04-27,EMP_0004,Sales,Supervisor,Morning,60,9,False,0,None,0.0,0.1166666666666667
2023-10-24,EMP_0144,QC,Manager,Night,80,10,False,0,None,0.0,0.23333333333333334
2023-05-22,EMP_0227,Production,Operator,Night,70,2,True,0,Personal,0.0,0.27
2023-05-26,EMP_0172,HR,Helper,Morning,90,2,False,0,None,0.0,0.2366666666666667
2023-07-09,EMP_0082,HR,Manager,Morning,80,1,True,0,Personal,0.15,0.31333333333333335
2023-12-11,EMP_0067,Maintenance,Manager,Night,70,8,False,0,None,0.1,0.30000000000000004
2023-01-16,EMP_0033,Sales,Technician,Evening,70,0,False,0,None,0.0,0.18
2023-12-02,EMP_0117,Production,Supervisor,Evening,70,5,True,0,Sick,0.1,0.25
2023-01-21,EMP_0219,QC,Manager,Night,80,6,False,0,None,0.0,0.23333333333333334
2023-10-14,EMP_0252,Sales,Technician,Evening,70,11,False,0,None,0.0,0.18
2023-03-29,EMP_0051,Production,Manager,Evening,80,7,False,0,None,0.0,0.16333333333333333
2023-01-09,EMP_0273,Maintenance,Supervisor,Morning,70,2,False,0,None,0.0,0.15000000000000002
2023-11-04,EMP_0172,Production,Technician,Morning,90,1,False,0,None,0.1,0.3466666666666667
2023-04-03,EMP_0205,Logistics,Operator,Evening,100,8,False,0,None,0.0,0.30000000000000004
2023-01-08,EMP_0097,Logistics,Supervisor,Night,80,4,False,0,None,0.0,0.25333333333333335
2023-09-24,EMP_0255,Sales,Technician,Night,70,11,True,0,Family,0.0,0.25
2023-02-06,EMP_0135,Sales,Operator,Morning,70,1,False,0,None,0.0,0.2
2023-09-03,EMP_0024,HR,Helper,Night,80,6,True,0,Unknown,0.0,0.2733333333333333
2023-06-06,EMP_0060,Maintenance,Technician,Night,70,8,False,0,None,0.15,0.4
2023-10-14,EMP_0104,HR,Technician,Evening,100,1,False,0,None,0.0,0.28
2023-06-02,EMP_0077,HR,Operator,Night,90,5,False,0,None,0.15,0.4866666666666667
2023-07-14,EMP_0102,Maintenance,Manager,Night,70,4,False,0,None,0.15,0.35
2023-08-02,EMP_0070,Maintenance,Supervisor,Night,80,7,True,4,Sick,0.15,0.4033333333333333
2023-12-27,EMP_0299,Production,Operator,Night,80,6,False,0,None,0.1,0.4033333333333333
2023-09-27,EMP_0033,Maintenance,Supervisor,Evening,70,2,False,0,None,0.0,0.15000000000000002
2023-11-01,EMP_0132,Maintenance,Supervisor,Morning,60,7,False,0,None,0.1,0.21666666666666667
2023-07-29,EMP_0248,Logistics,Supervisor,Night,70,6,False,0,None,0.15,0.37
2023-06-04,EMP_0211,QC,Technician,Night,90,5,True,0,Unknown,0.15,0.4666666666666667
2023-10-12,EMP_0060,Maintenance,Supervisor,Night,70,2,True,0,Emergency,0.0,0.22
2023-10-11,EMP_0182,Maintenance,Technician,Morning,90,9,False,0,None,0.0,0.24666666666666665
2023-06-25,EMP_0160,Production,Technician,Night,70,7,False,0,None,0.15,0.4
2023-06-28,EMP_0130,Sales,Helper,Morning,100,0,True,0,Family,0.15,0.42000000000000004
2023-06-06,EMP_0060,Production,Supervisor,Morning,90,10,False,0,None,0.15,0.3666666666666667
2023-09-03,EMP_0127,QC,Technician,Morning,70,5,False,0,None,0.0,0.18
2023-06-21,EMP_0013,Logistics,Helper,Night,70,0,False,0,None,0.15,0.39
2023-06-27,EMP_0008,QC,Operator,Morning,80,0,False,0,None,0.15,0.3833333333333333
2023-08-15,EMP_0205,QC,Helper,Morning,90,2,False,0,None,0.15,0.38666666666666666
2023-04-26,EMP_0102,QC,Supervisor,Night,80,0,False,0,None,0.0,0.25333333333333335
2023-01-24,EMP_0044,HR,Operator,Morning,70,1,False,0,None,0.0,0.2
2023-12-01,EMP_0185,QC,Supervisor,Night,60,6,False,0,None,0.1,0.2866666666666667
2023-09-21,EMP_0117,Maintenance,Helper,Evening,80,1,False,0,None,0.0,0.20333333333333334
2023-12-18,EMP_0152,Maintenance,Helper,Evening,80,0,False,0,None,0.1,0.30333333333333334
2023-02-03,EMP_0269,Logistics,Supervisor,Evening,80,1,False,0,None,0.0,0.18333333333333335
2023-03-23,EMP_0248,HR,Helper,Evening,80,8,False,0,None,0.0,0.20333333333333334
2023-02-07,EMP_0064,Production,Supervisor,Night,60,4,False,0,None,0.0,0.18666666666666668
2023-03-30,EMP_0198,Sales,Manager,Night,80,4,False,0,None,0.0,0.23333333333333334
2023-01-22,EMP_0237,Logistics,Helper,Night,70,0,False,0,None,0.0,0.24
2023-09-30,EMP_0137,QC,Supervisor,Evening,70,5,True,0,Unknown,0.0,0.15000000000000002
2023-03-22,EMP_0216,Maintenance,Supervisor,Night,100,2,False,0,None,0.0,0.32
2023-04-15,EMP_0257,Production,Operator,Morning,80,1,False,0,None,0.0,0.23333333333333334
2023-09-22,EMP_0289,Logistics,Helper,Night,80,1,False,0,None,0.0,0.2733333333333333
2023-06-06,EMP_0215,HR,Operator,Morning,70,0,True,8,Emergency,0.15,0.35
2023-01-01,EMP_0211,Sales,Technician,Evening,70,10,False,0,None,0.0,0.18
2023-02-28,EMP_0076,QC,Manager,Night,80,3,False,0,None,0.0,0.23333333333333334
2023-07-07,EMP_0036,Production,Manager,Night,100,7,True,0,Sick,0.15,0.44999999999999996
2023-04-23,EMP_0048,QC,Helper,Night,80,4,False,0,None,0.0,0.2733333333333333
2023-06-20,EMP_0247,Production,Supervisor,Morning,80,6,False,0,None,0.15,0.33333333333333337
2023-07-01,EMP_0111,Maintenance,Operator,Night,60,2,False,0,None,0.15,0.3866666666666667
2023-03-12,EMP_0017,HR,Manager,Evening,80,5,False,0,None,0.0,0.16333333333333333
2023-07-12,EMP_0245,QC,Manager,Night,90,9,True,0,Family,0.15,0.41666666666666663
2023-11-30,EMP_0040,Production,Helper,Night,90,5,True,0,Unknown,0.1,0.4066666666666666
2023-05-08,EMP_0212,HR,Manager,Evening,100,0,True,8,Unknown,0.0,0.23
2023-01-24,EMP_0218,Production,Helper,Morning,80,11,True,0,Sick,0.0,0.20333333333333334
2023-04-09,EMP_0109,HR,Operator,Evening,80,2,False,0,None,0.0,0.23333333333333334
2023-02-11,EMP_0091,Production,Technician,Evening,70,6,False,0,None,0.0,0.18
2023-05-02,EMP_0270,Maintenance,Manager,Night,70,7,False,0,None,0.0,0.2
2023-10-05,EMP_0144,Maintenance,Operator,Morning,90,1,False,0,None,0.0,0.26666666666666666
2023-10-18,EMP_0219,Production,Supervisor,Evening,90,0,True,0,Family,0.0,0.21666666666666667
2023-06-28,EMP_0164,HR,Manager,Evening,80,10,False,0,None,0.15,0.31333333333333335
2023-03-02,EMP_0147,Logistics,Technician,Evening,80,10,True,4,Sick,0.0,0.21333333333333332
2023-09-30,EMP_0083,Logistics,Manager,Morning,90,6,False,0,None,0.0,0.19666666666666666
2023-04-18,EMP_0263,Maintenance,Operator,Evening,70,6,False,0,None,0.0,0.2
2023-04-06,EMP_0008,Production,Operator,Night,80,5,True,0,Sick,0.0,0.30333333333333334
2023-05-30,EMP_0244,QC,Operator,Evening,90,4,False,0,None,0.0,0.26666666666666666
2023-02-27,EMP_0280,QC,Operator,Evening,60,6,False,0,None,0.0,0.16666666666666669
2023-01-23,EMP_0246,QC,Manager,Night,70,9,False,0,None,0.0,0.2
2023-04-07,EMP_0055,Sales,Helper,Morning,60,8,False,0,None,0.0,0.1366666666666667
2023-03-10,EMP_0117,Sales,Manager,Night,70,6,False,0,None,0.0,0.2
2023-10-21,EMP_0173,Logistics,Helper,Night,80,2,False,0,None,0.0,0.2733333333333333
2023-12-09,EMP_0010,HR,Technician,Evening,80,6,False,0,None,0.1,0.31333333333333335
2023-01-03,EMP_0056,Maintenance,Technician,Evening,90,8,False,0,None,0.0,0.24666666666666665
2023-01-01,EMP_0002,QC,Technician,Morning,80,9,False,0,None,0.0,0.21333333333333332
2023-03-12,EMP_0183,Maintenance,Technician,Night,90,11,False,0,None,0.0,0.31666666666666665
2023-07-28,EMP_0246,Production,Operator,Night,80,2,False,0,None,0.15,0.45333333333333337
2023-07-23,EMP_0166,HR,Helper,Morning,80,10,False,0,None,0.15,0.35333333333333333
2023-10-11,EMP_0185,QC,Operator,Evening,70,1,False,0,None,0.0,0.2
2023-05-07,EMP_0267,Logistics,Manager,Morning,70,6,False,0,None,0.0,0.13
2023-10-05,EMP_0106,Production,Manager,Night,60,8,False,0,None,0.0,0.16666666666666669
2023-04-11,EMP_0232,Production,Technician,Evening,80,7,True,0,Sick,0.0,0.21333333333333332
2023-04-07,EMP_0164,HR,Supervisor,Morning,60,8,False,0,None,0.0,0.1166666666666667
2023-11-14,EMP_0298,Maintenance,Manager,Morning,90,1,False,0,None,0.1,0.2966666666666667
2023-04-04,EMP_0124,Production,Supervisor,Morning,70,6,False,0,None,0.0,0.15000000000000002
2023-06-01,EMP_0218,Logistics,Technician,Night,60,3,False,0,None,0.15,0.3666666666666667
2023-04-11,EMP_0125,Sales,Technician,Morning,80,3,True,0,Family,0.0,0.21333333333333332
2023-12-04,EMP_0093,HR,Manager,Night,80,11,False,0,None,0.1,0.33333333333333337
2023-09-22,EMP_0075,HR,Supervisor,Night,70,6,False,0,None,0.0,0.22
2023-01-19,EMP_0084,QC,Technician,Night,60,11,False,0,None,0.0,0.21666666666666667
2023-12-04,EMP_0104,Maintenance,Supervisor,Morning,90,11,True,0,Unknown,0.1,0.31666666666666665
2023-03-17,EMP_0145,Sales,Supervisor,Night,90,6,False,0,None,0.0,0.2866666666666667
2023-06-03,EMP_0236,Production,Operator,Evening,80,6,False,0,None,0.15,0.3833333333333333
2023-02-15,EMP_0189,Sales,Operator,Night,90,0,False,0,None,0.0,0.33666666666666667
2023-02-18,EMP_0243,QC,Supervisor,Night,60,6,True,0,Sick,0.0,0.18666666666666668
2023-12-14,EMP_0162,Maintenance,Supervisor,Morning,80,10,False,0,None,0.1,0.2833333333333333
2023-06-03,EMP_0231,Maintenance,Operator,Morning,70,2,True,0,Emergency,0.15,0.35
2023-03-09,EMP_0147,HR,Technician,Evening,90,0,False,0,None,0.0,0.24666666666666665
2023-05-20,EMP_0162,QC,Technician,Night,100,1,False,0,None,0.0,0.35
2023-08-24,EMP_0017,Logistics,Supervisor,Morning,70,8,True,0,Sick,0.15,0.30000000000000004
2023-03-28,EMP_0167,Logistics,Manager,Morning,70,11,False,0,None,0.0,0.13
2023-05-10,EMP_0027,Production,Supervisor,Morning,70,11,False,0,None,0.0,0.15000000000000002
2023-10-23,EMP_0249,Sales,Manager,Morning,90,1,False,0,None,0.0,0.19666666666666666
2023-02-13,EMP_0066,Maintenance,Technician,Night,80,11,True,0,Family,0.0,0.2833333333333333
2023-06-29,EMP_0058,Production,Operator,Evening,90,6,False,0,None,0.15,0.41666666666666663
2023-02-17,EMP_0156,Logistics,Supervisor,Evening,80,4,False,0,None,0.0,0.18333333333333335
2023-10-31,EMP_0263,HR,Technician,Morning,80,2,False,0,None,0.0,0.21333333333333332
2023-03-10,EMP_0072,QC,Supervisor,Evening,90,5,False,0,None,0.0,0.21666666666666667
2023-01-17,EMP_0070,Sales,Manager,Night,80,5,False,0,None,0.0,0.23333333333333334
2023-11-24,EMP_0182,QC,Helper,Night,100,6,False,0,None,0.1,0.43999999999999995
2023-01-14,EMP_0178,HR,Technician,Night,80,9,True,0,Sick,0.0,0.2833333333333333
2023-05-02,EMP_0124,Sales,Helper,Evening,70,0,False,0,None,0.0,0.17
2023-09-25,EMP_0263,HR,Technician,Night,60,8,True,4,Emergency,0.0,0.21666666666666667
2023-05-12,EMP_0080,Maintenance,Supervisor,Evening,80,5,True,4,Sick,0.0,0.18333333333333335
2023-05-05,EMP_0169,Logistics,Operator,Night,80,8,False,0,None,0.0,0.30333333333333334
2023-01-02,EMP_0224,Maintenance,Technician,Evening,80,9,False,0,None,0.0,0.21333333333333332
2023-07-31,EMP_0231,Sales,Technician,Morning,70,5,False,0,None,0.15,0.32999999999999996
2023-08-30,EMP_0130,HR,Supervisor,Night,70,6,False,0,None,0.15,0.37
2023-01-20,EMP_0032,QC,Manager,Night,100,5,False,0,None,0.0,0.30000000000000004
2023-10-21,EMP_0169,QC,Manager,Morning,60,6,False,0,None,0.0,0.09666666666666668
2023-05-25,EMP_0220,QC,Helper,Night,80,4,True,0,Sick,0.0,0.2733333333333333
2023-09-05,EMP_0034,HR,Manager,Night,70,0,False,0,None,0.0,0.2
2023-01-18,EMP_0118,Maintenance,Technician,Evening,60,10,True,0,Family,0.0,0.14666666666666667
2023-03-15,EMP_0061,Sales,Supervisor,Night,80,9,False,0,None,0.0,0.25333333333333335
2023-01-25,EMP_0206,Production,Supervisor,Morning,70,6,True,4,Sick,0.0,0.15000000000000002
2023-08-20,EMP_0286,Production,Helper,Evening,100,3,True,0,Sick,0.15,0.42000000000000004
2023-10-18,EMP_0297,Maintenance,Supervisor,Night,90,7,False,0,None,0.0,0.2866666666666667
2023-03-13,EMP_0219,HR,Technician,Morning,70,3,False,0,None,0.0,0.18
2023-06-26,EMP_0054,Maintenance,Helper,Evening,100,7,False,0,None,0.15,0.42000000000000004
2023-03-30,EMP_0139,Sales,Operator,Evening,70,2,False,0,None,0.0,0.2
2023-10-06,EMP_0288,HR,Technician,Morning,70,8,True,0,Sick,0.0,0.18
2023-01-18,EMP_0220,Production,Operator,Morning,100,2,False,0,None,0.0,0.30000000000000004
2023-10-12,EMP_0026,Maintenance,Manager,Night,70,11,False,0,None,0.0,0.2
2023-04-18,EMP_0151,Maintenance,Operator,Evening,100,1,False,0,None,0.0,0.30000000000000004
2023-05-07,EMP_0260,Production,Supervisor,Night,80,6,False,0,None,0.0,0.25333333333333335
2023-09-11,EMP_0029,Production,Operator,Morning,90,4,False,0,None,0.0,0.26666666666666666
2023-11-26,EMP_0140,QC,Supervisor,Evening,90,7,True,4,Sick,0.1,0.31666666666666665
2023-05-07,EMP_0068,HR,Operator,Morning,80,3,False,0,None,0.0,0.23333333333333334
2023-12-07,EMP_0119,QC,Helper,Morning,80,6,True,8,Emergency,0.1,0.30333333333333334
2023-08-09,EMP_0206,Production,Supervisor,Evening,80,6,True,4,Sick,0.15,0.33333333333333337
2023-05-03,EMP_0260,Production,Technician,Night,70,4,False,0,None,0.0,0.25
2023-12-28,EMP_0052,Production,Manager,Evening,60,0,False,0,None,0.1,0.19666666666666668
2023-08-08,EMP_0174,Maintenance,Helper,Night,80,2,True,0,Personal,0.15,0.42333333333333334
2023-07-16,EMP_0100,Sales,Helper,Morning,100,9,True,0,Sick,0.15,0.42000000000000004
2023-03-19,EMP_0084,Logistics,Supervisor,Night,60,6,False,0,None,0.0,0.18666666666666668
2023-02-25,EMP_0143,Sales,Technician,Night,80,10,False,0,None,0.0,0.2833333333333333
2023-05-23,EMP_0255,Maintenance,Technician,Night,90,11,True,0,Sick,0.0,0.31666666666666665
2023-01-04,EMP_0111,Logistics,Operator,Night,100,1,True,0,Sick,0.0,0.37
2023-04-11,EMP_0036,Logistics,Operator,Evening,80,2,False,0,None,0.0,0.23333333333333334
2023-03-04,EMP_0269,HR,Supervisor,Evening,80,8,False,0,None,0.0,0.18333333333333335
2023-09-12,EMP_0207,Production,Supervisor,Evening,80,11,False,0,None,0.0,0.18333333333333335
2023-04-26,EMP_0230,Logistics,Operator,Morning,70,9,False,0,None,0.0,0.2
2023-09-30,EMP_0204,Maintenance,Technician,Night,80,6,True,8,Personal,0.0,0.2833333333333333
2023-03-31,EMP_0162,Sales,Manager,Night,80,0,False,0,None,0.0,0.23333333333333334
2023-02-28,EMP_0167,Logistics,Supervisor,Night,80,7,False,0,None,0.0,0.25333333333333335
2023-08-20,EMP_0286,Sales,Operator,Evening,80,2,True,8,Sick,0.15,0.3833333333333333
2023-10-26,EMP_0270,Logistics,Supervisor,Evening,80,8,False,0,None,0.0,0.18333333333333335
2023-01-27,EMP_0290,Sales,Technician,Evening,80,3,False,0,None,0.0,0.21333333333333332
2023-07-14,EMP_0159,QC,Technician,Night,80,0,True,0,Family,0.15,0.43333333333333335
2023-03-17,EMP_0070,Maintenance,Manager,Evening,80,9,False,0,None,0.0,0.16333333333333333
2023-12-09,EMP_0007,Production,Supervisor,Morning,70,4,True,0,Family,0.1,0.25
2023-05-25,EMP_0081,HR,Supervisor,Morning,80,1,False,0,None,0.0,0.18333333333333335
2023-07-25,EMP_0058,Logistics,Supervisor,Morning,70,6,True,0,Family,0.15,0.30000000000000004
2023-09-06,EMP_0085,QC,Manager,Evening,70,4,False,0,None,0.0,0.13
2023-02-24,EMP_0110,Logistics,Helper,Night,100,4,False,0,None,0.0,0.33999999999999997
2023-01-10,EMP_0203,Production,Operator,Morning,90,7,False,0,None,0.0,0.26666666666666666
2023-07-12,EMP_0133,Logistics,Helper,Night,90,8,True,0,Sick,0.15,0.45666666666666667
2023-05-25,EMP_0027,Maintenance,Helper,Evening,90,5,True,0,Personal,0.0,0.2366666666666667
2023-06-20,EMP_0053,Production,Technician,Morning,60,7,False,0,None,0.15,0.29666666666666663
2023-04-07,EMP_0262,QC,Manager,Evening,80,11,False,0,None,0.0,0.16333333333333333
2023-09-23,EMP_0068,Production,Operator,Evening,80,10,False,0,None,0.0,0.23333333333333334
2023-01-21,EMP_0208,Maintenance,Helper,Night,100,5,True,0,Unknown,0.0,0.33999999999999997
2023-07-01,EMP_0155,Sales,Supervisor,Evening,90,8,True,0,Personal,0.15,0.3666666666666667
2023-04-03,EMP_0155,HR,Supervisor,Morning,90,9,False,0,None,0.0,0.21666666666666667
2023-10-04,EMP_0202,HR,Operator,Night,80,5,False,0,None,0.0,0.30333333333333334
2023-02-24,EMP_0235,Maintenance,Manager,Morning,60,7,False,0,None,0.0,0.09666666666666668
2023-07-17,EMP_0050,Logistics,Supervisor,Morning,70,0,False,0,None,0.15,0.30000000000000004
2023-11-18,EMP_0290,Logistics,Supervisor,Evening,100,9,False,0,None,0.1,0.35
2023-02-11,EMP_0025,Production,Manager,Morning,100,1,False,0,None,0.0,0.23
2023-03-04,EMP_0013,HR,Helper,Evening,80,1,False,0,None,0.0,0.20333333333333334
2023-09-03,EMP_0199,Maintenance,Manager,Evening,80,3,False,0,None,0.0,0.16333333333333333
