Property_ID,City,Locality,Country,Region,Property_Type,BHK,Bathroom_Count,Area_sqft,Price,Price_per_sqft,Floor_Number,Total_Floors,Age_Years,Facing,Furnishing,Parking,Amenities,Maintenance_Fees,Registration_Cost,Tax_Percent,Currency,Latitude,Longitude,Zone,Agent_Name,Agent_ID,Listing_Date,Listing_Channel,Lead_Score,Days_On_Market,Status,Views_Count,Inquiries_Count,Site_Visits_Count,Conversion_Probability,Description,Highlights,Nearby_Landmarks,Buyer_Sentiment
e6dff6cf-d066-475d-8827-dac66f54140b,Mumbai,Pitts Vista,India,East,Villa,5,1,2047,7888257,3853.56961406937,2,1,2,East,Semi-Furnished,No,None,7047,451119,1.796374599296481,INR,2.043828,-139.318091,Zone 3,Jennifer Gross,89416,2023-11-16,Offline,93,34,Pending,159,100,38,0.3,Size leader myself degree specific reflect by easy.,Development teacher similar.,Hallborough,Negative
1626f290-2c5a-40a8-8aed-286e4be7a020,Delhi,Cruz Lodge,India,East,Villa,2,2,996,17409596,17479.5140562249,3,3,6,West,Semi-Furnished,Yes,Garden,2469,351932,2.1260279813942766,INR,40.2508845,-79.954867,Zone 2,Carol Green,52471,2025-02-11,Offline,61,100,Sold,162,30,29,0.65,Cover agency mention despite eye author conference however.,Color create success somebody.,Ericstad,Neutral
1af7e2a4-f88e-4a49-9e03-8b0fd1b444b2,Chennai,Morgan Prairie,India,East,Villa,4,2,1780,12437160,6987.168539325843,3,8,15,North,Semi-Furnished,No,Pool,4841,431279,2.4575255046494693,INR,-57.1833345,-104.757228,Zone 1,Jose Martinez,78428,2025-06-06,Online,80,27,Sold,315,88,39,0.3,Design fish star image matter environmental several become health our somebody.,Beautiful land sign culture like.,Maryside,Positive
5626b60d-8027-4846-b1f9-db138f9846ff,Bangalore,Hernandez Fort,India,East,Apartment,1,3,535,16250940,30375.58878504673,10,6,2,South,Semi-Furnished,Yes,Garden,9092,404694,0.6405224999516799,INR,-84.4383395,32.526584,Zone 2,Kaitlyn Carter,61909,2025-07-01,Offline,52,100,Available,183,54,29,0.95,Everyone table responsibility maybe strategy investment throughout positive thus send adult.,Laugh most own someone measure point.,Harrisborough,Negative
91c097e7-e0f1-42de-b4bf-56f49ab22a99,Chennai,Brady Green,India,West,Independent House,5,4,3935,14174388,3602.131639135959,8,8,7,East,Furnished,Yes,Gym,1588,263264,2.4731219516517697,INR,15.6139425,132.645568,Zone 3,Bethany Stein,5812,2024-02-09,Online,70,108,Pending,104,78,32,0.14,Believe data long rest ahead technology blue kind feeling those ask.,Process back store follow someone.,Dianeshire,Negative
c32b7e05-2bfa-41f8-8097-bf0ca5337ff0,Bangalore,Theresa Valley,India,East,Apartment,5,4,604,13415355,22210.85264900662,5,3,10,South,Furnished,Yes,Gym,8525,430268,0.7999444277568959,INR,58.856006,-148.482648,Zone 3,Patrick Griffith,79238,2025-07-21,Online,68,55,Available,452,44,28,0.89,Stand partner chance network under again industry education pick very.,Sort painting other respond item address.,West Melanie,Positive
e8eb3720-4d5e-4cd6-91a3-55f1bfe050a1,Mumbai,George Viaduct,India,North,Independent House,2,4,3949,14520888,3677.105089896176,1,10,17,West,Furnished,No,Pool,7197,234542,1.8965923761604682,INR,-40.238967,175.099897,Zone 3,Melissa Holden,55411,2024-09-06,Online,70,54,Available,488,45,47,0.6,Play sit product budget foot none agreement reality where single window live.,Letter return past.,Robertside,Positive
4a18f5b6-4488-4023-b54b-cb88f29e4caa,Hyderabad,Ellis Junctions,India,North,Villa,4,2,3187,19722311,6188.362409789771,10,4,13,South,Unfurnished,No,None,4593,240098,1.8682870417959097,INR,53.1661075,-43.960553,Zone 2,Dr. Benjamin Hart II,58749,2024-04-25,Offline,100,104,Pending,322,85,35,0.25,Alone four difficult professional price movement movement tree room station and.,Foot attack artist his former test.,West Donna,Positive
497f45a8-5ae7-409d-af72-ed2f21fd02ff,Mumbai,Hannah Green,India,East,Villa,3,3,3898,11231046,2881.232939969215,3,4,5,North,Furnished,No,Pool,1138,355045,0.9368488019243142,INR,61.903014,-125.527000,Zone 1,Dakota Sanders,42535,2025-03-01,Online,97,70,Available,355,100,12,0.83,Four half mouth increase east picture human seat agency without recent training.,Your stock walk resource home region.,Suttonhaven,Positive
0410f26f-4818-4a35-b03c-bec27d7d2bcc,Mumbai,Lindsey Curve,India,North,Villa,4,1,2791,14350095,5141.560372626299,5,3,12,North,Unfurnished,No,Garden,1522,179888,2.0425381599760293,INR,88.402327,-95.389114,Zone 1,Shannon Munoz,90243,2025-09-21,Offline,88,73,Available,276,68,40,0.31,Create single home difference hope from brother rest.,Assume local sort.,Austinton,Positive
d92a669b-bde3-4434-afb6-c2bb4ab67341,Hyderabad,David Stravenue,India,North,Independent House,1,2,1727,8273233,4790.522872032426,3,7,18,South,Unfurnished,Yes,Garden,5060,136183,0.7559701998988513,INR,10.8275745,-154.245534,Zone 2,Richard Mcdaniel,23284,2024-07-02,Online,55,117,Available,144,61,20,0.37,First keep one shake industry more yeah.,Particular year by action.,East Margaretburgh,Neutral
28b13c44-2110-48c2-b1c9-eb360ec89c26,Mumbai,Samantha Mountain,India,South,Independent House,1,2,1696,7491815,4417.34375,9,1,3,North,Semi-Furnished,Yes,Gym,6904,437822,1.616315753273901,INR,62.1894535,31.810004,Zone 3,Tami Garcia,58482,2024-01-18,Offline,55,34,Pending,443,43,46,0.35,Size leave class late size become production realize system stage do.,Fine night try occur.,Mcneiltown,Negative
e10747cf-567f-4ea4-bbc4-d521542096d6,Hyderabad,Lewis Plains,India,East,Independent House,2,1,608,16249138,26725.55592105263,9,9,16,East,Furnished,No,Garden,1456,285468,1.7633774747050894,INR,77.286826,74.539045,Zone 1,Latasha Mills,92899,2024-05-14,Online,90,14,Sold,96,13,40,0.67,Town customer right agree never beautiful seem.,Writer though world fact election finally.,Michellehaven,Positive
74fc3d8a-4d79-467a-b615-200db688518b,Mumbai,Schaefer Canyon,India,East,Independent House,1,3,2748,10826843,3939.899199417758,8,8,8,South,Unfurnished,Yes,Pool,6328,151436,1.099322855239296,INR,13.308246,55.289343,Zone 3,Emily Russell,94954,2025-02-21,Offline,77,57,Pending,220,28,34,0.44,Red read could office when power.,Four last right.,Lake Sydney,Positive
fa95915f-9b50-4f30-a4f6-42a133541c80,Hyderabad,Cohen Station,India,East,Independent House,2,3,2773,5096370,1837.854309412189,8,3,5,East,Unfurnished,No,Pool,3918,333546,1.6769545055943393,INR,-41.6668485,-111.921935,Zone 1,Jonathan Stewart,32246,2025-07-21,Offline,100,72,Sold,273,58,40,0.14,Quickly day near scientist course human little glass later couple.,Talk cost time along.,Bauerberg,Neutral
062eb6ff-395e-4da6-a5b4-3f4ad5b4d80b,Delhi,Hernandez Field,India,East,Independent House,5,4,912,18134561,19884.387061403508,7,2,13,South,Semi-Furnished,No,Gym,9653,157779,1.533305909864538,INR,-64.4239975,78.938486,Zone 3,Joel Singleton,75857,2025-04-22,Online,94,37,Pending,215,27,23,0.52,Consider inside think from create about size too others.,When control opportunity admit describe.,South Jamesmouth,Negative
d1ac799f-507c-40dc-8fc3-1d413beee704,Chennai,Tonya Forges,India,South,Villa,5,1,683,6053241,8862.724743777453,5,7,6,East,Semi-Furnished,Yes,None,3010,372278,2.180541642279654,INR,2.8072855,-142.877743,Zone 2,Tammy Lopez,92998,2024-08-23,Online,60,119,Available,94,36,19,0.13,Set writer forget top reflect push character improve open.,Clear team rich while.,Terrymouth,Negative
4c8cc606-2541-4627-9130-27de6f51dc2e,Delhi,Tara Ranch,India,East,Villa,2,2,547,10871172,19874.1718464351,10,9,10,West,Unfurnished,No,Pool,6912,266842,2.033079991216208,INR,68.1753995,7.416194,Zone 3,Cindy Rivera,24515,2024-07-18,Offline,72,87,Sold,233,72,29,0.89,Democratic truth clear machine method media anyone other early young accept.,Rise six open far bit boy.,Lake Madison,Positive
39ad266c-8eca-4254-a5fb-a72d6e18a706,Hyderabad,Kendra Passage,India,South,Independent House,2,1,1596,15842548,9926.408521303258,9,3,19,West,Semi-Furnished,No,None,9867,259438,0.5594309910921758,INR,-14.587700,-11.749382,Zone 3,George Poole,73461,2024-06-17,Online,70,25,Available,239,70,32,0.65,Evening four act window book while blood very.,Crime mind mind.,East Vincenttown,Negative
4493252d-a5a6-439f-a4d6-be341b6db68f,Delhi,James Courts,India,West,Apartment,3,2,1572,4808119,3058.599872773537,10,8,13,South,Semi-Furnished,Yes,None,7624,337880,0.8357078692090554,INR,11.285239,-23.599718,Zone 3,Zachary Barnes,74028,2024-04-30,Offline,83,85,Sold,76,19,36,0.42,Hospital evening design book real same personal involve several identify hand lose.,Start bad yeah.,Michaelstad,Positive
ac58ef98-b93a-4d57-9378-1f0cee14b4e7,Hyderabad,Winters Grove,India,West,Villa,1,4,2882,8425062,2923.3386537126994,4,7,8,West,Semi-Furnished,Yes,None,6319,262894,1.1407276565488658,INR,8.324605,-99.403273,Zone 2,Craig Schultz,83679,2024-08-26,Online,73,3,Available,396,70,46,0.29,Fact write pull garden reduce mean third.,Goal soldier common apply.,East Curtisville,Neutral
df86eaa0-251f-4950-9d3a-e71ef473ccb4,Hyderabad,Joseph Alley,India,North,Villa,2,2,3749,19366562,5165.794078420912,6,6,14,West,Semi-Furnished,No,None,1090,465858,0.9047260418630951,INR,-53.0128635,-89.289211,Zone 1,Elizabeth Lewis,25998,2023-12-14,Offline,66,118,Pending,214,34,31,0.24,Tax end that every seem nothing chance community have college nice.,Suddenly government south table process.,Amyview,Positive
317e5ed6-c8e1-41e5-ae3b-535cd83337dc,Hyderabad,Carr Causeway,India,North,Independent House,3,4,1809,3120414,1724.93864013267,8,1,20,South,Unfurnished,Yes,Garden,4547,433056,0.5507696506827648,INR,-51.5058885,134.508937,Zone 3,Charles Ballard,78607,2025-05-23,Offline,62,89,Pending,374,38,19,0.12,Pick value from person star side two chair agreement executive space job.,Action myself leader.,Port Lisa,Positive
9f61cbb2-09e3-4317-ab62-5e3f48ee37d4,Mumbai,Sherman Lodge,India,North,Apartment,1,4,1182,4203948,3556.6395939086296,6,6,3,North,Furnished,Yes,Garden,6445,170885,1.5668770578685747,INR,-7.0724975,114.810734,Zone 2,Cindy Alexander,85100,2025-06-19,Online,91,46,Pending,159,48,32,0.31,Music open so southern forget staff change dog.,Laugh admit whose occur.,North Larryhaven,Negative
ec094527-a927-4084-9584-bf1417494603,Bangalore,Underwood Stream,India,North,Apartment,1,4,1437,4095435,2849.989561586639,3,7,0,North,Furnished,No,None,8691,368855,1.54526697435205,INR,70.9116155,-111.326359,Zone 2,Kristina Collins,20289,2024-12-13,Online,88,49,Available,194,69,39,0.23,Design break either course area decide energy month son seat guess action.,Although president matter.,Robertsborough,Positive
15f91652-3e86-4195-b6a9-2bb9bdc4a8b5,Chennai,Brenda Gardens,India,South,Independent House,2,4,2976,9423950,3166.649865591398,3,5,11,North,Semi-Furnished,Yes,Garden,9938,135410,0.5018134731231076,INR,68.681909,140.188286,Zone 2,Lucas Rodriguez,11576,2024-02-07,Online,74,55,Sold,116,29,47,0.91,Read plant truth ready memory seat democratic whole line shoulder but matter.,True analysis themselves few.,New Michaelchester,Negative
d00b7557-40b0-40cf-a25c-2ca40eef1051,Chennai,Kelly Neck,India,East,Independent House,5,3,3685,18768786,5093.293351424694,10,9,6,East,Furnished,Yes,Gym,8883,335946,0.7181304580979277,INR,63.9246385,83.724263,Zone 3,Jeremy Brown,46868,2024-09-17,Offline,55,77,Pending,349,55,25,0.48,Great assume gas suggest compare rate from bit ground art knowledge social.,Administration idea after nice.,West Jenniferborough,Neutral
72e007a7-9a15-4457-b6e0-16697e597e7f,Delhi,Edwards Knolls,India,East,Apartment,1,4,3881,15417165,3972.4723009533627,1,7,17,North,Semi-Furnished,No,Pool,1749,184539,1.9016072855316377,INR,12.2497475,-142.372273,Zone 3,Melissa Doyle,52474,2024-12-25,Offline,81,59,Sold,116,41,8,0.38,Issue chair investment family late standard energy since deal name Democrat she.,Do personal beyond.,South Ryanmouth,Negative
1bbbd544-dd83-4447-85c4-2de01e7460da,Bangalore,Julie Motorway,India,South,Apartment,2,2,3164,16944453,5355.389696586599,1,10,12,West,Furnished,No,Garden,6467,196750,2.1571957061893157,INR,44.673532,-132.671628,Zone 3,Mark Matthews,94295,2025-04-13,Offline,60,3,Sold,59,16,18,0.77,Specific picture in meet fight process.,Cost center process until increase bad.,South Terri,Neutral
2ac533d1-bce9-40e2-baa1-d50ef12d89ea,Chennai,Joe Hollow,India,East,Villa,2,3,1639,8911297,5437.032946918853,6,6,16,West,Unfurnished,No,Gym,3752,122221,1.551687953566893,INR,49.153032,-50.908448,Zone 3,Joshua Griffin,45494,2025-09-07,Online,87,73,Pending,372,49,4,0.79,Recent kind explain than partner instead speech cost respond participant.,Special mention never write.,New Elizabeth,Neutral
92ba6c27-f155-4a50-96bd-c91a22ab89f9,Chennai,Dickerson Groves,India,West,Villa,5,2,1077,15136462,14054.28226555246,7,10,14,East,Furnished,No,Gym,6129,296979,1.3329416173185622,INR,-89.3130985,-72.319049,Zone 3,Bradley Golden,30741,2025-09-02,Online,79,65,Pending,287,47,41,0.2,Build much officer property ahead TV prove own age exist writer.,Get ask put year strategy.,Dixonside,Negative
5d52ffe6-666a-4b3d-b335-95a06094b2cb,Delhi,Baker Groves,India,South,Villa,5,1,682,17046737,24995.215542521993,6,10,14,South,Unfurnished,No,Garden,3784,319853,0.8106078927413896,INR,1.176203,-96.624844,Zone 3,Tammy Miller,18009,2025-09-29,Online,64,26,Sold,443,56,35,0.86,Off main manager trip professor class experience dog.,Just girl how.,Brownbury,Positive
3a98806a-a863-4b2d-a0aa-5df56bd195ff,Bangalore,Victoria Trail,India,East,Apartment,1,3,3866,6265203,1620.5905328504914,10,7,19,North,Semi-Furnished,No,Garden,3670,291307,1.027633048083529,INR,81.4903315,-119.390011,Zone 2,Jeremy Grant,63239,2025-07-04,Offline,80,26,Available,421,91,24,0.55,Process heart institution will bring quite memory social particular conference night show another.,Safe show herself.,Cherylchester,Positive
e5d2b937-ff80-4881-93ea-62191b9358c1,Chennai,Richard Island,India,East,Apartment,3,1,3309,19136041,5783.028407373829,1,8,18,West,Unfurnished,Yes,Pool,4446,439016,2.326767785847653,INR,-63.191320,163.567661,Zone 3,Madeline Elliott,19906,2025-03-04,Online,85,96,Available,180,32,24,0.56,Republican anyone course billion can travel seek in big step listen.,Trade we themselves answer theory.,North Austin,Positive
ccb46201-a962-4d39-9d06-e32627a3d740,Chennai,Taylor Mall,India,South,Independent House,2,4,2576,18970856,7364.462732919254,6,6,19,West,Unfurnished,Yes,Garden,8821,497016,1.799481006840391,INR,18.245940,124.546691,Zone 3,Jamie Flores,43372,2024-02-03,Offline,91,27,Pending,76,37,10,0.61,Moment mouth sure everything again want family draw.,Fly officer smile chair management.,Laneview,Negative
3354a178-e0d8-4fb0-85e7-cf982bf48cfc,Bangalore,Roberts Ferry,India,East,Apartment,5,2,2857,14302768,5006.219110955548,8,3,20,South,Semi-Furnished,Yes,None,2505,395837,0.9473291126019221,INR,56.2488175,63.724471,Zone 1,Peter Morgan,22437,2024-08-22,Offline,82,94,Pending,217,47,6,0.59,Major small democratic Democrat tree question outside amount suffer.,Final cover value.,Stevenfort,Positive
d64e65a7-7574-47ae-af61-a95d6e66f82c,Mumbai,Young Summit,India,West,Independent House,1,3,3665,11523079,3144.087039563438,2,3,12,South,Unfurnished,No,Garden,6788,367472,1.1078154816148678,INR,85.2494535,94.468357,Zone 2,Debra Ramos,68130,2025-02-08,Online,88,21,Pending,84,66,44,0.22,Can can I cold along project end group.,Story head difficult thousand focus career.,Craigshire,Positive
5486ff7a-f3f2-4a98-a63a-58451d6e71bb,Hyderabad,Moreno Valley,India,East,Independent House,4,3,1467,19996400,13630.811179277436,5,6,5,East,Furnished,No,Gym,2162,362563,1.132460348706401,INR,-6.7371855,1.869672,Zone 1,Carolyn Mckenzie,69375,2025-08-17,Online,65,41,Pending,88,80,25,0.51,Government course pretty character summer what nice far when return seat send.,Entire inside spring.,Elizabethview,Positive
ce5ee08e-5655-4b3a-8951-85326894ff59,Chennai,Amanda Fork,India,South,Independent House,5,3,1992,19540718,9809.597389558234,8,9,17,South,Semi-Furnished,No,Gym,5026,194687,2.267695613168594,INR,20.2806795,-146.889448,Zone 2,Gregory Hicks,71521,2024-04-16,Offline,96,13,Pending,120,58,46,0.58,Would condition cup opportunity pattern day owner whole election show professional themselves within.,Let education south recently population.,Mitchellstad,Negative
be508f5c-2815-48c6-9c3b-4e07fd000d1d,Mumbai,David Extension,India,West,Villa,2,4,1477,6116120,4140.907244414353,3,5,6,East,Furnished,No,Garden,1943,208504,0.7847143003052606,INR,-16.9399155,-178.251607,Zone 2,Lisa Mathis,9933,2024-04-08,Online,65,99,Sold,257,85,16,0.18,Sell final new then happen usually analysis perform military remember live meet.,Old respond then.,New Heather,Neutral
8712a844-022a-495d-ac40-dbc63ee0b9ec,Hyderabad,Teresa Street,India,West,Independent House,1,3,3817,13539052,3547.040083835473,7,5,2,West,Unfurnished,No,Gym,4624,246064,2.358104566693272,INR,15.4251995,-36.992737,Zone 3,Darrell Richards,53588,2024-05-11,Offline,75,18,Sold,115,96,5,0.81,Out build treat movement clearly bar field other ahead suggest.,From evening person.,Elizabethmouth,Negative
96b8b851-bd07-42e8-883d-2f5884e1282d,Mumbai,Christopher Mountains,India,North,Villa,4,4,601,18622938,30986.585690515807,4,5,19,East,Unfurnished,No,Gym,4722,109204,2.15607632087044,INR,-56.9247655,94.502105,Zone 3,Mark Williams,18436,2024-01-18,Offline,95,62,Available,319,12,34,0.75,Attention draw dog loss you how scene.,Three admit maintain education remain.,Barneston,Positive
b06ac7ad-498c-4b56-9ed9-9ba5fada5ecd,Mumbai,Russell Walk,India,North,Independent House,3,3,1024,9159838,8945.154296875,6,7,11,East,Unfurnished,Yes,None,8846,226120,0.5334416442928624,INR,14.6182975,-148.469867,Zone 3,Jason Hughes,26811,2024-04-30,Online,68,82,Pending,463,67,46,0.3,Majority research clearly dream level find watch door during act feel individual.,Now however interesting could entire Congress.,New Clarence,Neutral
515b5fc1-d140-4949-81c3-65f7d0a56b11,Bangalore,Logan Corner,India,South,Villa,5,4,2451,16760062,6838.050591595267,6,8,8,East,Unfurnished,Yes,Gym,8296,479638,0.5956417426660223,INR,50.591942,-69.269920,Zone 1,Jessica Craig,42769,2025-01-06,Online,81,22,Pending,139,28,1,0.74,Form put attack sit week among anyone.,Resource you practice future down well.,Lisaborough,Neutral
e0e00509-6043-43c9-b8c5-c6cf59704f5e,Bangalore,Bailey Islands,India,South,Villa,5,3,1763,19434738,11023.67441860465,4,3,14,North,Furnished,Yes,Pool,4809,177265,1.647507194585368,INR,75.360422,-86.196714,Zone 3,Leah Cain,81979,2025-08-21,Offline,69,25,Available,259,99,32,0.14,World account water sound skill middle ask.,Learn official special middle.,South Ambershire,Positive
07e78b28-aad9-4348-85b5-ffccf97535a7,Bangalore,David Plains,India,North,Independent House,3,3,720,4223748,5866.316666666667,9,1,6,East,Semi-Furnished,Yes,Garden,7240,492164,1.9729369021035463,INR,0.2947755,-125.661983,Zone 3,Adam Bailey,50362,2025-10-25,Offline,97,16,Sold,220,90,39,0.43,Anything near wife dream turn spend trouble oil serious beat source.,Though girl head.,Michaelville,Neutral
1d2b491c-786d-4fc4-bbc0-878bba2de180,Delhi,Kim Ridges,India,West,Apartment,2,4,2828,10505965,3714.980551626591,7,7,12,South,Unfurnished,Yes,Gym,5570,376813,2.049008906922139,INR,23.980261,-137.355196,Zone 1,Matthew Reed,97575,2024-10-16,Online,53,43,Available,97,73,18,0.94,During sister should especially guess girl half.,Voice style instead save often.,Yvonnemouth,Positive
5f250dcc-be5a-4faf-acd9-0fd97983d92a,Bangalore,Holly Mountain,India,North,Villa,5,1,3001,5137695,1711.9943352215928,9,5,6,South,Semi-Furnished,No,Pool,5635,284791,2.1109073499135094,INR,-34.204433,-85.739208,Zone 2,Mary Brown,67299,2025-10-27,Offline,74,117,Sold,237,39,5,0.22,Important light two rather one lose.,Style cultural without state.,Riverahaven,Negative
f7c91b1c-5d5c-4b8a-914b-a37a3d3d63e1,Delhi,Evans Cape,India,North,Villa,1,1,1255,3151344,2511.0310756972112,2,4,13,South,Furnished,No,Garden,1923,378480,2.079529377904901,INR,-86.2947725,94.876135,Zone 2,Luis Wright,39525,2024-12-20,Offline,78,7,Sold,121,52,34,0.34,Scientist sport year whatever true visit guess.,Appear size better relationship.,East Craigside,Positive
596d4ae3-3774-42b4-98fa-e79f35072bf8,Mumbai,John Oval,India,North,Villa,5,3,2081,15567173,7480.621335896204,5,5,16,East,Furnished,No,Garden,8271,355618,1.0984154364559062,INR,27.2765455,-78.280058,Zone 1,Kimberly Smith,85671,2025-07-23,Offline,94,29,Pending,463,12,49,0.19,Leader cover few training of term grow budget account.,News treatment inside.,East Susan,Negative
91d51ec5-3429-4b10-9336-c89909fd7702,Hyderabad,Carolyn Key,India,South,Apartment,1,4,2026,8056873,3976.738894373149,1,3,8,West,Semi-Furnished,Yes,Garden,8153,390930,2.244402227416936,INR,-78.520726,17.406644,Zone 3,Andrew Johnson,80136,2025-08-07,Online,52,97,Sold,482,30,37,0.28,Lot interest yourself vote result region nation fish window.,Medical law relationship.,Josechester,Negative
84aec02a-f3b9-4a3a-9e7f-e106cee942ac,Hyderabad,Howard Place,India,South,Villa,1,4,2905,19627084,6756.311187607573,5,5,18,West,Unfurnished,Yes,None,1533,402389,1.7614936379568191,INR,7.670302,-63.094445,Zone 2,Adriana Hayden,66557,2023-12-15,Offline,66,44,Pending,251,78,46,0.67,Up western pick become boy pay dinner eat.,Learn mind after.,Brianton,Positive
13830d24-589f-4b11-9b95-1ffcadd87616,Hyderabad,Rollins Meadow,India,East,Independent House,1,2,3886,13284614,3418.583118888317,3,2,9,East,Semi-Furnished,No,None,1385,362213,1.5628308309685413,INR,67.4282205,-133.989847,Zone 2,Chad Quinn,30756,2025-03-09,Offline,88,100,Pending,175,78,45,0.45,Best hold today hold late song.,Help will movie never.,Coxfurt,Positive
2ec05a9e-e750-48ab-933c-ee92c67e3a68,Bangalore,Ryan Cliffs,India,East,Villa,4,3,2378,10996520,4624.272497897393,9,3,12,East,Semi-Furnished,Yes,None,7044,180697,2.116082590229489,INR,20.753955,172.032395,Zone 1,Mrs. Heidi Duke,4164,2025-06-29,Online,68,9,Sold,489,36,11,0.79,Environment music score bit family kitchen.,Source but well.,Judithport,Neutral
d1a55697-4d7d-401a-9d11-5decbc71bbb5,Hyderabad,Charles Prairie,India,East,Independent House,1,3,1161,8634816,7437.395348837209,1,10,14,East,Furnished,No,Pool,2642,241505,2.383024168911604,INR,-60.0164245,-65.571150,Zone 3,Julie Roberts,8186,2024-10-01,Online,72,72,Pending,281,32,22,0.25,Air score center probably data establish.,Yeah identify suffer water member.,New Randy,Neutral
763813e6-1db5-48dd-a0a6-c15e9183a6c4,Chennai,Matthew Islands,India,North,Apartment,2,4,1410,7616722,5401.930496453901,5,8,13,West,Unfurnished,Yes,None,6775,417682,1.0918446308001326,INR,-1.079171,-147.720639,Zone 3,Renee Miller,86705,2024-11-17,Online,54,48,Sold,66,85,17,0.71,Wonder only daughter practice age movement apply help management security well development eye.,Left less question rather.,East Danielfurt,Neutral
c3e10b82-8c2d-4650-9914-c81c3f98b78c,Chennai,Nicole Cape,India,West,Apartment,2,3,1528,6429543,4207.816099476439,1,10,15,North,Semi-Furnished,Yes,Gym,1650,121002,2.323758796039908,INR,51.257228,10.601269,Zone 1,Michael Anderson,67870,2024-12-04,Online,82,51,Sold,227,65,31,0.48,Site security position unit explain foreign single.,Stay news memory range yard.,Carlosstad,Neutral
a5637295-3e0d-4929-b19a-87128f4394e0,Bangalore,Michael Wall,India,South,Villa,2,3,925,10430820,11276.562162162161,4,4,17,North,Unfurnished,No,Garden,6419,327354,2.2610155890180677,INR,55.4520775,52.259748,Zone 2,Anthony Mccarthy,41283,2024-05-08,Offline,66,8,Sold,245,69,34,0.61,High boy professional baby back sing writer my section threat he challenge example.,Put visit box.,East Sabrina,Negative
9f0be95a-c7be-46b6-8457-dc764ea17c86,Chennai,Reynolds Ford,India,West,Villa,5,3,3719,16029124,4310.062920139822,1,10,11,East,Furnished,No,Gym,4410,109810,1.06463222344641,INR,0.947180,103.548797,Zone 1,Earl Perez,16030,2024-05-08,Offline,70,22,Available,398,12,40,0.47,Purpose likely bar light language its spend despite.,Despite attorney southern.,East Jacquelinehaven,Positive
f04b8fab-99a1-4470-8c78-4007e1062415,Delhi,Woods Trail,India,East,Apartment,5,4,2057,18573257,9029.293631502187,10,1,3,East,Unfurnished,Yes,Garden,5788,321527,0.9864713707318513,INR,-68.052783,-120.303919,Zone 3,Matthew Wilson,48368,2024-01-08,Online,75,42,Available,474,28,47,0.56,Change among full town minute true nor.,Together figure education visit itself.,Lake Ashley,Positive
d2eba396-8104-46ac-8a58-d45add1493fd,Hyderabad,Rose Rue,India,South,Independent House,3,2,2252,6971576,3095.726465364121,8,8,1,North,Furnished,No,None,2542,155717,1.1747548605693248,INR,39.6443425,-6.488730,Zone 3,Nicole Adams,61709,2024-02-09,Online,88,88,Available,210,11,12,0.5,Attorney attention new year name quite talk others maintain politics affect.,Difficult company main.,Rodriguezview,Neutral
a1b3ecb5-1d14-4c23-8b2e-3dc7808d156c,Chennai,Mendoza Forges,India,South,Apartment,2,4,2303,11639215,5053.936170212766,5,2,2,East,Furnished,No,Garden,4938,379100,1.6531296483298896,INR,-65.854026,-66.847602,Zone 1,Joshua Bennett,83779,2023-11-24,Online,99,88,Sold,271,55,18,0.31,Small less fly real material like.,During class work she value.,Batesfurt,Negative
97778d2d-ebbf-4dcc-8dea-fabea6ff76c2,Mumbai,Kelly Fork,India,West,Apartment,4,3,2251,6167808,2740.030208796091,7,2,2,South,Semi-Furnished,No,Garden,9708,243752,2.2814182239063028,INR,24.1156335,179.620393,Zone 3,Daniel Alexander,18816,2025-10-08,Online,83,57,Sold,426,29,36,0.17,Threat president nation street design tell attention food real good person.,Move character force analysis.,Port Andrew,Positive
dff31095-614a-4bc2-ba0d-c0156afc7180,Bangalore,Lamb Union,India,East,Apartment,5,4,2959,3923136,1325.8316998986145,3,7,2,South,Semi-Furnished,Yes,Gym,7592,441536,2.4316048629134475,INR,-64.998829,116.617836,Zone 3,Crystal Mckinney,37176,2025-06-15,Offline,54,54,Pending,233,40,10,0.81,Development drug term crime over each already whole.,Second daughter young ago person main.,South Amanda,Positive
de8a9e27-6b46-4f4d-9d2f-4a356d75f197,Chennai,Michael Harbors,India,East,Villa,2,2,3335,17090236,5124.508545727136,9,10,18,East,Unfurnished,No,Garden,3074,250987,1.4041090304264618,INR,-41.375394,-109.418410,Zone 1,Mr. Vincent Garcia,85941,2024-02-22,Online,82,108,Available,270,31,41,0.63,Knowledge commercial begin just why piece life everything young thousand.,Again which work hundred.,Raymondstad,Negative
082cb30f-cecd-447a-8c3e-733766b45d49,Mumbai,Karen Squares,India,East,Independent House,4,2,734,18957150,25827.179836512263,1,2,11,North,Furnished,Yes,Garden,7765,197437,0.976065702091043,INR,54.4363675,70.611706,Zone 2,Cody Delacruz,71799,2024-12-26,Offline,79,114,Sold,468,92,32,0.26,Number tell voice third push skin here.,Sing table than same.,Masseyside,Negative
2c386ebf-bf16-4276-99fb-4d6bc40c7d4a,Chennai,Joshua Locks,India,East,Apartment,2,2,3217,17072347,5306.915449176251,3,9,2,East,Semi-Furnished,Yes,Garden,4865,121460,0.8131513502615622,INR,-19.0067705,11.639088,Zone 3,Brooke Cross,60856,2025-05-29,Offline,88,109,Pending,411,33,33,0.71,Inside spring your spend eat general field model wall see industry.,Case tax political.,Christinebury,Positive
