Property_ID,City,Locality,Country,Region,Property_Type,BHK,Bathroom_Count,Area_sqft,Price,Price_per_sqft,Floor_Number,Total_Floors,Age_Years,Facing,Furnishing,Parking,Amenities,Maintenance_Fees,Registration_Cost,Tax_Percent,Currency,Latitude,Longitude,Zone,Agent_Name,Agent_ID,Listing_Date,Listing_Channel,Lead_Score,Days_On_Market,Status,Views_Count,Inquiries_Count,Site_Visits_Count,Conversion_Probability,Description,Highlights,Nearby_Landmarks
696ac2b7-902a-4366-a3af-47e22d8b45d2,Singapore,Quinn Ways,Singapore,South East Asia,Apartment,4,5,6420,1995812,310,30,10,22,East,Semi Furnished,No,"Clubhouse, Parking, Lift, Security, Pool",1895,79609,12,SGD,-38.583879,108.703307,West,Lina Joseph,5179,2024-12-04,Broker,94,55,Sold,1597,445,96,0.25,If capital each music main likely treat sound ok Congress hold best decide team.,Next fine writer can reason special thus.,John Rapids
ba7b6aaa-7d88-41b0-ad09-28bccc4cc803,Singapore,Ross Path,Singapore,South East Asia,Apartment,3,2,4995,3237142,648,20,20,19,East,Unfurnished,No,"Pool, Parking",3502,90091,12,SGD,-52.640025,56.701201,East,Gopal Verma,4892,2024-05-31,WhatsApp,74,267,Available,838,484,20,0.29,House central matter tree business unit as sense what because left there medical push blue.,Unit everything strategy shoulder rock product.,Brian Forges
823ff304-7e9a-4f8c-949b-888315626f35,Dubai,Martin Plaza,UAE,Middle East,Apartment,5,4,5371,3558818,662,26,5,15,East,Semi Furnished,Yes,"Power Backup, CCTV, Gym, Parking, Pool, Security",1306,193661,18,AED,62.553525,-106.820284,North,Meera Singh,1604,2024-05-30,Website,53,153,Available,3411,162,46,0.95,Growth fill raise sport family start necessary.,Performance account or.,Kayla Islands
2b7859f2-6b83-4b57-bd2b-f59213e358d1,Jakarta,Jessica Parks,Indonesia,South East Asia,Independent House,3,2,1801,27284632,15149,11,18,30,East,Semi Furnished,No,"Gym, Power Backup, Play Area, Clubhouse, CCTV, Security",7301,42681,12,IDR,53.1899985,-48.575081,West,Meera Singh,1039,2025-09-02,Website,76,139,Sold,2811,49,95,0.66,Eight matter ago east group fine which woman meet plan someone.,Sound easy six.,Cynthia Trail
dfbf0fef-5000-4f15-b4c7-c2e42cc125bc,Surabaya,Arnold Park,Indonesia,South East Asia,Apartment,4,1,3015,1161043,385,4,29,14,South,Semi Furnished,Yes,"Lift, Play Area, Clubhouse, Pool, CCTV, Power Backup",5702,222048,18,IDR,11.1968975,68.663161,Central,Kiran Nair,7584,2023-11-23,Referral,0,181,Available,2001,311,71,0.51,Seat remain behavior past huge executive radio factor charge sure question store any great.,Worry best own.,David Greens
376f568d-bbcd-4dcd-a5d7-0315296a4546,Bangkok,Smith Highway,Thailand,South East Asia,Villa,4,4,1505,41990938,27900,7,8,6,West,Fully Furnished,No,"Power Backup, Clubhouse, Parking, Security, Pool",7998,92476,18,THB,-86.976662,-159.425438,West,Santosh Gupta,4566,2023-11-30,Website,78,268,Sold,2987,12,95,0.72,Itself nice like play democratic politics American child boy.,Bag relationship notice big religious attack.,David Plain
d8312a11-9074-430d-a7cf-0e56888d90fa,Surat,Contreras Curve,India,South Asia,Row House,2,4,782,41049079,52492,6,19,25,East,Unfurnished,Yes,"Power Backup, Clubhouse, Gym",1734,216674,18,INR,80.435923,-103.947683,Central,Vikram Rao,4367,2025-07-27,Website,54,5,Available,2002,66,83,0.03,Next old the beyond mission ask sister until buy item music.,The despite suddenly draw.,Sarah Station
2de04c78-759e-41c6-827d-a51079a909d5,Singapore,Olson Spur,Singapore,South East Asia,Villa,5,1,1585,2002782,1263,5,25,30,East,Fully Furnished,Yes,"Gym, CCTV, Parking, Lift, Pool",3911,61541,12,SGD,79.510129,-61.881299,North,Gopal Verma,9527,2024-12-18,WhatsApp,51,18,Sold,4674,440,100,0.57,Money until name Republican quickly might walk Democrat hour through manager manager matter.,East trouble million clear none.,William Circle
7b40fa5e-3a94-4c86-aead-580ec51e522e,Singapore,Soto Junctions,Singapore,South East Asia,Villa,2,4,6433,1784764,277,11,24,6,South,Fully Furnished,Yes,"Parking, Power Backup, Security, CCTV, Gym, Lift",6204,63687,5,SGD,13.7166695,39.478703,Central,Rachel Tan,1498,2024-11-17,Referral,46,67,Hold,4480,155,3,0.24,Air hope majority age offer ability official again contain already movie return form.,Through nature eat.,Cardenas Glen
db3e2045-cf6a-44fe-ad0c-0507ee7d3181,Surat,Amber Ferry,India,South Asia,Independent House,5,2,1492,25530630,17111,15,5,14,North,Fully Furnished,No,"Security, Clubhouse, CCTV",4597,60216,12,INR,87.0648925,-154.196702,South,Kiran Nair,4053,2024-10-28,Referral,15,109,Sold,1167,317,21,0.6,Clear question turn within shoulder push image air happen deal allow back as.,Would be Democrat very amount.,Jamie Well
bcd11bc9-58f4-4a85-8b6a-fd8249a5dec7,Singapore,Thomas Ford,Singapore,South East Asia,Studio,1,4,4809,787437,163,1,13,27,East,Fully Furnished,No,"Parking, Play Area, Gym, Power Backup, Clubhouse, Lift",7714,261608,18,SGD,-5.150772,-3.061814,East,Kiran Nair,5935,2024-12-15,WhatsApp,9,218,Available,3452,313,76,0.53,People anything phone suffer system can why listen anyone describe.,Care within coach ok capital.,Theresa Trail
72d550fd-f6b1-4b79-b9f8-456de9d49297,Surabaya,Turner Parkway,Indonesia,South East Asia,Studio,5,4,1105,16626123,15046,10,15,28,South,Unfurnished,Yes,"Lift, Clubhouse, Gym, Parking",2152,92747,12,IDR,-30.815509,28.341541,South,Santosh Gupta,5109,2024-01-18,WhatsApp,61,56,Hold,1531,69,84,0.48,Really dream suddenly class subject wear address audience democratic most option someone evidence.,Fine look think outside.,Jason Road
d11a4fbe-307c-4137-9eaa-ff1e837d6ccb,Sharjah,Smith Trail,UAE,Middle East,Row House,3,3,2513,992204,394,10,20,10,West,Unfurnished,No,"Parking, Security, Gym, Play Area",1467,153961,12,AED,-56.889869,-87.309636,West,Ahmed Farooq,2995,2025-03-11,Referral,45,146,Available,3976,312,30,0.55,Total life challenge he necessary huge probably arrive.,Rest when life manager generation ever.,Wright Underpass
c6fbdc55-e200-4ee1-93f5-4e51c9f2a1dd,Sharjah,Collins Lakes,UAE,Middle East,Independent House,4,2,2968,2358352,794,24,24,3,North,Unfurnished,Yes,"Play Area, Gym, Pool, Parking, CCTV, Clubhouse",3647,298978,12,AED,19.3422115,-128.604622,South,Gopal Verma,4031,2025-09-06,Broker,67,195,Hold,3998,442,49,0.64,It although provide level step than dinner radio direction final.,More field miss.,Nelson Heights
fbd7f6f2-ec1d-4238-98f7-12ffa0b012da,Sharjah,Alex Street,UAE,Middle East,Studio,3,5,3122,427134,136,3,13,26,East,Unfurnished,No,"Lift, Play Area, Parking, CCTV, Clubhouse, Gym",778,273170,12,AED,89.2154015,131.284596,Central,Rahul Mehta,2571,2025-06-29,Referral,69,99,Sold,942,165,70,0.27,Age themselves nor important claim third truth lay site herself trouble democratic strong put city.,Doctor rock bill memory hundred president boy whom.,Jennifer Ridge
878f33c1-18f5-4a24-9f22-094fc9a389b8,Chiang Mai,Dunn Knolls,Thailand,South East Asia,Apartment,2,5,1085,41310994,38074,25,10,18,South,Fully Furnished,No,"Clubhouse, Power Backup, Pool",3126,22292,18,THB,62.863745,-34.323945,West,Meera Singh,6067,2024-06-28,Referral,84,116,Available,1156,313,1,0.56,Candidate pull good relate father already significant.,Wall response prepare include some fund southern.,Yesenia Prairie
1ede81da-ed85-4b88-b528-45e129d0120f,Chiang Mai,Turner Fork,Thailand,South East Asia,Villa,3,5,2002,26182832,13078,5,30,27,East,Semi Furnished,No,"Clubhouse, CCTV, Gym, Power Backup, Security",5352,209873,18,THB,88.1749865,48.568278,West,Meera Singh,9043,2025-08-19,WhatsApp,87,226,Sold,2187,107,58,0.26,Detail assume draw just fast west party win base skill green wide citizen.,Medical leave risk job instead create hand.,Baker Island
ca22adcd-9355-4035-8264-e0f3ba030192,Chiang Mai,Smith Station,Thailand,South East Asia,Apartment,5,1,6479,19377850,2990,29,7,22,North,Fully Furnished,No,"Clubhouse, CCTV",1328,83532,18,THB,87.9319075,-2.01221,East,Rachel Tan,2447,2024-07-04,Referral,17,128,Sold,2432,409,2,0.34,Skin cup wind admit admit team news action husband finish feeling town.,Seven bed others.,Cervantes Ridge
22dca10f-3f0e-4b77-923b-2a12e7e118ff,Jakarta,Palmer Groves,Indonesia,South East Asia,Apartment,4,3,633,15679808,24770,15,30,9,North,Unfurnished,Yes,"Gym, CCTV, Power Backup, Security",3889,65218,18,IDR,9.612793,-107.10067,East,Kiran Nair,4216,2023-12-01,Website,90,125,Available,2645,223,46,0.19,Other high about item wife we seven specific time wrong.,Amount top skill including until American.,Wilcox Light
81129456-9188-460c-9daf-aae9a826830d,Bali,Anthony Lock,Indonesia,South East Asia,Row House,3,3,5898,15818554,2682,13,21,0,East,Fully Furnished,Yes,"Lift, Parking",4232,96588,18,IDR,60.6077275,-83.742012,North,Vikram Rao,4536,2024-04-21,WhatsApp,97,50,Available,2843,119,94,0.4,Cause end close pull direction situation institution name box personal thought deal traditional car.,Government call technology economic.,Herrera Squares
475b516c-9715-41a3-98b2-9db5bccf9b9d,Chiang Mai,Thomas Trail,Thailand,South East Asia,Apartment,2,2,1267,13039240,10291,7,17,2,West,Fully Furnished,Yes,"Parking, Play Area, Gym",5137,257824,5,THB,-25.659582,-105.829377,West,Arun Kumar,7475,2023-12-31,Website,7,68,Sold,3514,405,96,0.23,Collection imagine population both top much accept near we position yourself voice later there better.,Hope action white fear.,Joseph Tunnel
adbe3d5c-52c8-4195-9477-a80d565f1521,Johor Bahru,Darren Walks,Malaysia,South East Asia,Apartment,4,2,3399,964973,283,24,23,14,North,Fully Furnished,Yes,"CCTV, Power Backup, Pool, Clubhouse, Gym, Lift",5148,36701,5,MYR,-46.6241485,-155.806723,North,Rachel Tan,2218,2025-07-15,Website,29,66,Available,1524,256,12,0.38,Strong save bed hold improve age word agree could.,Senior reality guess take bed performance bag.,Amber Walk
1c0fa041-1cc3-45ab-9770-f4e21294f3b5,Sharjah,Melissa Junction,UAE,Middle East,Villa,3,5,2877,4702316,1634,12,25,17,South,Fully Furnished,No,"Security, CCTV, Clubhouse, Pool, Parking, Lift",6401,200345,18,AED,24.563157,-2.275099,Central,Rahul Mehta,9847,2023-11-18,Referral,79,144,Hold,3280,479,90,0.38,Act argue color care approach artist none lot risk third poor because contain history seven.,Look include door entire next.,Vargas Trace
e0fac360-0d19-4977-a792-778bf2dfba23,Chiang Mai,House Mill,Thailand,South East Asia,Apartment,3,1,3309,33991482,10272,3,9,1,South,Unfurnished,Yes,"Gym, Security, Pool",1765,57697,18,THB,-12.499653,86.870228,South,Rachel Tan,5666,2024-01-04,Referral,8,80,Available,3796,72,12,0.69,Build most year billion field young leader play media plan position through about.,Bag share minute institution build.,Sherry Manor
bda652d8-69ff-49b6-a740-f13fef1b4208,Dubai,Foster Expressway,UAE,Middle East,Row House,3,4,4087,2460853,602,27,23,19,North,Semi Furnished,No,"Clubhouse, Parking",5943,142266,5,AED,57.8679915,47.60146,North,Arun Kumar,8109,2024-07-12,Website,35,91,Sold,1577,314,25,0.08,Point property government least center kind attorney number central still when another fall almost.,Kid arrive reality hear threat tough.,Jackson Keys
886ced45-0d1e-4e6a-9488-c89f95b2f8a7,Singapore,James Harbor,Singapore,South East Asia,Villa,5,1,1064,2218004,2084,24,26,6,North,Unfurnished,Yes,"Security, Clubhouse",2527,207340,5,SGD,-77.408342,-170.083156,West,Gopal Verma,8187,2024-10-14,Referral,38,32,Hold,2679,458,87,0.72,Three culture give each buy trip necessary water purpose significant hit would general.,Especially generation eight peace.,Janice Plains
9c9a7de4-b8cb-4b80-9024-c52178c9fbee,Singapore,Rachel Neck,Singapore,South East Asia,Row House,4,5,3514,1845214,525,16,26,14,South,Unfurnished,Yes,"Parking, Security, Clubhouse",5545,89604,18,SGD,-49.9707185,-174.515722,Central,Rachel Tan,1498,2024-08-13,Website,79,46,Sold,3840,54,32,0.17,Involve why performance simple religious tend method analysis continue front test door well pattern hand those.,Police along single strategy.,Taylor Ridge
fda0fe76-f89d-4bbc-8730-f5aae6143d43,Bali,Lee Drive,Indonesia,South East Asia,Apartment,2,5,923,1571164,1702,29,24,5,East,Unfurnished,No,"Lift, Gym, CCTV",3073,216718,5,IDR,46.10192,41.053766,South,Rahul Mehta,5400,2024-06-14,Broker,67,41,Available,705,428,9,0.73,Candidate method clearly decision deal population white somebody task base available bad fine attack the machine.,Employee poor produce own race computer represent after.,Scott Trafficway
1ef461ed-cc53-4069-aa13-d69750780eee,Singapore,Barrett Shoals,Singapore,South East Asia,Apartment,1,1,1274,3161712,2481,11,24,13,East,Unfurnished,Yes,"CCTV, Security, Play Area, Lift, Gym, Clubhouse",1429,197561,18,SGD,-72.821515,-77.903285,Central,Meera Singh,3777,2024-07-19,Broker,97,104,Available,4248,328,96,0.79,Worker whose others until near himself physical camera teach contain he technology finally talk surface report.,Card treat money manage off seek free.,Thomas Crossroad
fdfa4c74-00cf-40f0-b65a-6434c0f03fa6,Delhi,Hunt Shoals,India,South Asia,Apartment,2,1,6367,47675351,7487,22,30,19,North,Semi Furnished,No,"Parking, Power Backup, Play Area, CCTV, Pool, Lift",2342,151364,12,INR,-62.386276,-61.054992,South,Rahul Mehta,1433,2025-08-20,WhatsApp,16,174,Available,2579,480,7,0.26,Position never economic star high nature dinner cost PM more.,Two fine act occur.,Wood Corner
451ccbf1-4a0e-4a85-ae90-f6a81bda84b7,Nagpur,Werner Road,India,South Asia,Villa,1,2,2535,24156114,9529,11,26,16,North,Unfurnished,Yes,"CCTV, Security, Pool, Parking, Gym",5302,59428,18,INR,14.43039,16.130596,Central,Meera Singh,9920,2025-08-26,Broker,52,101,Sold,3331,229,9,0.71,Age soldier different director behavior yes center owner bar camera four rise financial writer stay.,Beat clearly thousand them improve.,Armstrong Cove
b96f8cc2-7462-4359-97f2-ed3cb265c1ac,Coimbatore,Quinn Canyon,India,South Asia,Villa,3,4,4679,58219712,12442,30,8,19,East,Unfurnished,Yes,"Security, Lift, Clubhouse",7376,187997,18,INR,-54.46103,95.687986,North,Vikram Rao,2803,2024-03-09,Referral,14,248,Sold,2823,395,67,0.53,Onto yard risk long keep movement born camera political make interesting.,System current every even international give.,Smith Walk
9479d207-7d77-4cca-92f8-160c644fb19e,Singapore,Brian Mall,Singapore,South East Asia,Studio,4,2,5864,479133,81,13,19,5,West,Fully Furnished,Yes,"Security, Clubhouse, Parking, Gym",1903,255952,5,SGD,41.907546,-47.352481,South,Santosh Gupta,3850,2024-02-07,WhatsApp,50,247,Sold,3496,284,7,0.04,Product scientist act will help despite industry whatever organization.,Laugh billion recognize last may role street.,Clark Court
0612bab2-2e1c-4bea-a182-e30f939bc3ce,Bali,Wright Rapids,Indonesia,South East Asia,Row House,1,3,2616,9462846,3617,10,20,6,West,Unfurnished,Yes,"Lift, Parking, CCTV, Clubhouse",6175,234083,12,IDR,-83.0919945,-93.172998,East,Ahmed Farooq,6315,2024-12-26,Website,72,122,Sold,3422,402,16,0.57,Big knowledge require recent so ok tonight trip executive certainly religious happen.,Administration pick social protect.,Rebecca Lodge
8f39bf2b-f23f-4e9e-9677-401ad75af869,Jakarta,Bishop Square,Indonesia,South East Asia,Villa,5,4,6323,29740085,4703,28,7,0,West,Unfurnished,No,"Play Area, Power Backup, Security, Pool, Parking, Lift",559,115098,12,IDR,-17.227203,-8.208906,Central,Lina Joseph,4832,2025-05-25,Referral,95,68,Sold,4822,431,90,0.83,But doctor across work either involve like responsibility too ground can.,Phone usually pressure involve especially toward.,Robin Heights
18007978-499f-4b49-9ef2-a63a8f73a697,Hyderabad,Shannon Grove,India,South Asia,Studio,4,2,1771,48493069,27381,19,8,5,North,Semi Furnished,Yes,"Play Area, Security, CCTV, Power Backup, Lift",688,165303,18,INR,4.2471095,94.532052,South,Meera Singh,3908,2025-05-22,WhatsApp,22,37,Hold,489,52,40,0.85,Sister security way or bag challenge industry.,Maybe age scene travel coach.,Oscar Heights
3cf49259-3b9b-4fc9-ac25-451cee668f32,Pune,Melissa Square,India,South Asia,Villa,1,1,5526,16251775,2940,11,21,0,West,Semi Furnished,Yes,"Security, Power Backup, Gym, Play Area, Parking, Pool",7152,205489,5,INR,-6.150226,-84.686082,South,Arun Kumar,9878,2025-01-23,Website,40,61,Hold,869,215,12,0.47,Start strong for window him truth between each civil.,In less single style our.,Kenneth Harbors
6c548f87-20b0-4011-a0c3-2062815d5d75,Singapore,Patricia Skyway,Singapore,South East Asia,Studio,5,5,5321,1845515,346,18,14,2,South,Unfurnished,Yes,"Clubhouse, Parking, CCTV, Security, Gym",657,50481,12,SGD,67.3477485,153.198662,East,Ahmed Farooq,2945,2024-05-31,Website,65,256,Sold,2150,478,75,0.13,Industry guess street old manage than group owner Congress enter take push.,According today high writer reason.,Walsh Junction
21483452-5cb9-4844-ad8f-7676bb00ae26,Dubai,Snyder Street,UAE,Middle East,Independent House,5,5,6399,3995042,624,29,30,1,West,Semi Furnished,Yes,"Gym, Parking, Pool",657,257659,18,AED,4.268037,61.051975,East,Kiran Nair,1675,2025-10-25,Broker,5,238,Available,4470,270,22,0.83,Body author financial story trouble time bag smile with.,Crime lead trade actually election.,Sandy Grove
42cf3d7b-93eb-40e9-a9dc-4715f98e2ce7,Surabaya,Michelle Knoll,Indonesia,South East Asia,Villa,5,4,5310,19641496,3698,7,21,2,West,Unfurnished,Yes,"Security, Parking, Clubhouse",3597,54724,18,IDR,-47.324769,-127.48688,West,Arun Kumar,8565,2023-12-26,Referral,34,94,Available,3166,37,8,0.6,Reality art organization piece bar glass watch production today point.,Evening enjoy management Republican chance attorney run side.,James Place
76c45e1f-b4ac-4956-991f-eeb46d730777,Bangkok,Tara Harbors,Thailand,South East Asia,Apartment,1,1,1819,22079512,12138,13,13,15,South,Fully Furnished,No,"Play Area, Gym, Power Backup",6645,44002,12,THB,60.352725,1.486042,East,Meera Singh,8353,2024-09-10,Website,77,198,Sold,383,132,90,0.78,Fact suggest commercial myself training international always you image raise middle let.,Assume agent sort.,Schmidt Dam
58dea30e-f708-4549-b3ad-027faa401a51,Jakarta,Rick Cliffs,Indonesia,South East Asia,Villa,1,1,3841,1850620,481,30,23,9,North,Unfurnished,Yes,"Gym, Power Backup, Parking",4909,208977,18,IDR,83.5977535,4.567709,East,Pooja Sharma,1596,2025-07-13,Website,48,32,Available,4902,155,54,0.88,Although growth born science customer beat person child evening.,Class understand close energy us outside level.,Brown Drive
e879d48d-ce03-43f7-94ea-f573428b6fb9,Kuala Lumpur,Cherry Manors,Malaysia,South East Asia,Row House,3,2,5147,615681,119,14,22,6,North,Unfurnished,Yes,"Pool, Power Backup, CCTV",3650,99134,12,MYR,-85.8260155,86.320273,North,Pooja Sharma,3572,2024-03-31,WhatsApp,13,248,Hold,3451,346,98,0.24,Standard local then plant there seat society picture idea.,If anyone together person.,Hicks Roads
5ba7bcaf-db49-4c2a-8958-11d628f91112,Pune,Chad Mount,India,South Asia,Villa,5,1,679,52439500,77230,8,8,28,South,Unfurnished,No,"Clubhouse, Security, Gym, Power Backup",3924,278561,18,INR,50.860643,165.521442,South,Pooja Sharma,2653,2024-04-13,Referral,85,23,Available,1355,148,35,0.05,Close early require upon write since loss ability future without into same help job trial however.,Visit have manage enter full call deep direction.,Nguyen Roads
573dc064-ee92-421d-a380-7f15348f2f48,Phuket,Ruiz Lake,Thailand,South East Asia,Villa,3,3,4881,40488632,8295,12,27,12,North,Fully Furnished,Yes,"Lift, Security, Pool, Power Backup, CCTV",6685,285417,18,THB,83.876827,-5.623147,North,Gopal Verma,8153,2025-05-04,Broker,72,32,Available,3748,296,53,0.58,Work available tax impact by that suddenly adult box movie say.,Mission draw spring.,Joshua Square
a9ee94b5-2b9f-44f6-8e2d-13c2e72cec12,Singapore,Barrett Track,Singapore,South East Asia,Apartment,5,3,3279,1939100,591,21,28,25,West,Fully Furnished,Yes,"Power Backup, Lift, Gym",1418,178931,12,SGD,42.1492725,25.020129,South,Kiran Nair,3775,2025-05-17,Referral,74,102,Hold,3334,131,65,0.87,Speak attack opportunity experience miss television school spring fact character shoulder civil central behavior well.,Soldier modern seven like because phone what.,Coleman Junctions
0f44fbec-1a02-4c0e-bbeb-fbba8e3f8279,Bali,Stephen Club,Indonesia,South East Asia,Apartment,1,4,3844,5012352,1303,7,5,28,North,Unfurnished,Yes,"Lift, Security, Clubhouse",4647,123165,12,IDR,-7.137425,-96.97274,West,Arun Kumar,4102,2025-02-14,Broker,32,249,Sold,3523,64,51,0.52,Avoid money law start during what return lose draw local.,Where its rest friend star much bill.,Thomas Bypass
cf239341-c330-4363-9a1b-74443ed7fc4b,Surabaya,Dixon Inlet,Indonesia,South East Asia,Studio,1,1,5996,17680579,2948,10,16,20,East,Unfurnished,Yes,"Clubhouse, Pool, Lift, Play Area, Parking",6857,172029,5,IDR,-50.523447,-15.591422,Central,Kiran Nair,9579,2024-05-10,Website,80,53,Hold,3704,33,10,0.3,Kid everybody media road special off reach activity smile down relate middle ever performance inside today.,Put person some to much manager.,Henderson Islands
4b512960-d47a-4ce6-8acb-0f7f52aedb52,Chiang Mai,Emily Freeway,Thailand,South East Asia,Independent House,2,4,2931,43564384,14863,9,21,30,South,Semi Furnished,No,"Play Area, Pool, Lift, Clubhouse, CCTV",5491,159216,5,THB,-78.4939025,-158.678061,East,Pooja Sharma,9827,2025-11-07,Referral,21,72,Available,3837,41,28,0.73,Thousand fear recent sense friend experience many statement likely care word maintain Republican.,Away state make itself.,Duarte Mall
30a721d8-7953-4a4a-bdd7-3021c4ddcab3,Lucknow,Mark Key,India,South Asia,Apartment,1,1,2986,7188233,2407,28,22,16,East,Fully Furnished,Yes,"Gym, CCTV, Lift, Parking",4181,32753,5,INR,76.8516865,-11.745704,East,Rahul Mehta,5357,2025-03-07,Referral,44,289,Sold,4134,395,97,0.62,Another say anyone final each exist decide focus rule smile reality ok Congress.,Trial the admit.,Victoria Point
13baaa5a-29e4-48f1-a4ba-535ad800e305,Sharjah,Herring Mountain,UAE,Middle East,Apartment,3,5,577,5318307,9217,19,29,6,South,Fully Furnished,No,"Gym, Lift, Security, CCTV, Power Backup, Pool",3417,79066,18,AED,-74.4312335,-140.790435,South,Lina Joseph,1293,2024-12-01,Broker,72,44,Hold,4248,56,35,0.64,Several need it available arm base major American save class standard brother.,Entire will class forward range.,Martha Freeway
ed85cf1a-f53b-44be-91ca-d2818a6e2bff,Bali,Laura Ways,Indonesia,South East Asia,Apartment,3,1,4472,24608110,5502,13,11,18,West,Unfurnished,Yes,"CCTV, Security, Power Backup, Gym, Clubhouse, Parking",3483,187315,5,IDR,-33.307175,29.042425,South,Lina Joseph,9993,2025-07-08,Referral,6,112,Available,4215,333,25,0.08,Difference must common follow huge whose news on.,Interesting project where enjoy.,Smith Mews
e2d439d3-10b6-429a-990e-e42022917f97,Penang,Day Overpass,Malaysia,South East Asia,Row House,3,3,508,328237,646,24,21,14,East,Unfurnished,Yes,"Play Area, Parking, Security, Gym",6427,67765,12,MYR,19.368409,148.514573,Central,Gopal Verma,9409,2025-01-17,WhatsApp,99,249,Available,4612,430,36,0.17,Arrive drop security note although clear stock standard I argue throughout player million strong.,Financial identify control skill explain there raise.,Maurice Burgs
8cdab1e0-392f-4e11-94eb-883c67f6b7bf,Kuala Lumpur,Harris Street,Malaysia,South East Asia,Row House,3,4,5462,955390,174,10,24,6,South,Fully Furnished,No,"Security, Clubhouse",2633,129157,18,MYR,-73.3855745,-102.018626,West,Rahul Mehta,8823,2024-05-08,Referral,78,13,Hold,1038,142,54,0.8,Read loss just research art study agent together argue.,Understand free side born expect eat rise.,Cordova Plains
7f5acd14-1098-4762-9d75-31b8a650324a,Penang,Steele Knolls,Malaysia,South East Asia,Apartment,4,2,3047,795569,261,9,18,12,North,Unfurnished,Yes,"Gym, Clubhouse, Play Area",2604,65393,18,MYR,75.512619,2.836988,West,Arun Kumar,4710,2025-07-20,Broker,49,113,Sold,2751,13,23,0.61,Major feeling run for cold represent address contain also turn back nothing thus.,Report machine hope.,Chase Terrace
267bb4bb-8e7f-4bd1-a96f-df8380d8ff8a,Singapore,Kelly Creek,Singapore,South East Asia,Apartment,2,2,475,2227246,4688,6,17,27,South,Fully Furnished,No,"Security, Parking, Gym, CCTV, Pool, Lift",7937,135453,5,SGD,31.722591,-54.06733,Central,Santosh Gupta,5406,2025-01-27,WhatsApp,20,106,Sold,493,325,32,0.73,Enough president American future beyond summer table one trial stand several onto room hold professional fill.,Decide state majority book which phone assume fish.,Judy Fords
a10512ed-5a7c-4068-9995-ecb6f03481c5,Johor Bahru,Tiffany Knoll,Malaysia,South East Asia,Independent House,3,1,6288,1151728,183,1,20,12,East,Fully Furnished,No,"Play Area, Power Backup, Lift, Parking, Gym, Security",5529,181882,18,MYR,-42.8321325,102.779589,South,Rahul Mehta,6967,2024-04-19,Referral,21,103,Sold,1742,360,75,0.15,Challenge page kitchen attorney her thought participant charge administration seek glass reduce international film hope.,Prove benefit behavior smile.,Carrillo Neck
b2fc1f84-c753-4212-98e7-aa2768c1c874,Kuala Lumpur,King Stream,Malaysia,South East Asia,Villa,3,4,6021,552368,91,23,16,29,West,Unfurnished,No,"Clubhouse, Play Area, Power Backup, Security",2023,86267,12,MYR,37.862176,93.820645,East,Santosh Gupta,2684,2025-08-16,WhatsApp,65,85,Sold,4847,153,18,0.81,Movement win lead three job Congress south anything.,Us floor meet fear into six class whom.,Lang Path
3ff25488-bd06-4618-9d73-51d7f283504a,Dubai,Jessica Ports,UAE,Middle East,Villa,1,1,3964,1545236,389,18,26,15,North,Unfurnished,No,"Pool, Security, Lift",1501,252606,18,AED,11.843062,-63.999806,South,Kiran Nair,7360,2025-06-16,Website,66,221,Hold,1987,229,56,0.79,Left woman fight mission how blue try.,Hear among bit just.,Reed Plain
a8e34c57-953b-4b04-86b3-b4eb14cab15a,Kuala Lumpur,Karen Station,Malaysia,South East Asia,Studio,1,5,4758,468020,98,11,14,22,South,Fully Furnished,Yes,"Clubhouse, Pool",2658,264303,12,MYR,-45.1763665,154.401093,South,Gopal Verma,8431,2024-05-30,Referral,8,64,Available,2241,217,71,0.51,Natural skill weight lead surface cause century name western gas wonder statement new back budget pretty.,Wind garden to enough himself west child southern.,Sheila Drive
e52f431d-8937-4bbd-9c5b-3904f29618a7,Abu Dhabi,Justin Junction,UAE,Middle East,Independent House,4,1,994,4488045,4515,19,21,28,East,Semi Furnished,Yes,"Security, Lift, Clubhouse, Parking",995,188942,18,AED,51.2536475,112.155343,East,Meera Singh,7532,2024-12-25,WhatsApp,5,261,Sold,2929,222,25,0.23,Challenge easy development central center add enough police speech work imagine.,Arrive different what public probably mother bit what.,Lamb Fords
e924b5f3-692e-41e8-afb5-202b4464098c,Bali,Carrie Alley,Indonesia,South East Asia,Apartment,2,4,4593,10551945,2297,9,13,16,South,Semi Furnished,Yes,"Pool, Gym, Play Area, Security",4992,36537,12,IDR,-40.2591525,19.057592,North,Santosh Gupta,4843,2025-08-30,Broker,94,107,Sold,804,35,95,0.1,Property really begin six I economic not example.,Include movement seem military research.,Debra Square
03573daf-ddfb-4574-b643-873f221a10c6,Singapore,Warren Squares,Singapore,South East Asia,Villa,5,1,1846,1279966,693,30,22,21,South,Semi Furnished,No,"Security, Lift, Gym, Parking",6687,74295,18,SGD,-75.6033835,-96.425781,West,Rahul Mehta,7043,2025-01-13,Broker,81,1,Sold,1147,7,98,0.1,Themselves program owner bad fund involve network technology.,Suddenly trip movement case attention specific city.,Brown Lights
