Timestamp,Machine_ID,Machine_Type,Fuel_Type,Shift,Operator_ID,Energy_Consumption_kWh,Energy_Predicted_kWh,Baseload_Drift_kWh,Cooling_Load_kWh,Fuel_Consumption,Compressed_Air_CFM,Voltage_Instability,Power_Factor,Ambient_Temp_C,Output_Units,Energy_Intensity_kWh_per_Unit,Peak_Load_Flag,Idle_Flag,Wastage_Severity,CO2_Emissions_kg
2024-01-31 10:00:00,MCH-1009,Welding,Diesel,A,OP-103,25.409,23.82,3.798,0.518,4.754,48.16,24.97,0.95,25.45,40,0.6352,0,0,0.07,12.36
2024-01-31 11:00:00,MCH-1009,Welding,Diesel,A,OP-104,22.775,23.407,1.006,0.0,4.285,46.53,19.44,0.827,17.57,37,0.6155,0,0,-0.03,11.14
2024-01-31 12:00:00,MCH-1009,Welding,Diesel,A,OP-105,20.771,19.933,4.794,0.0,3.885,24.72,33.48,0.841,18.16,35,0.5934,0,0,0.04,10.1
2024-01-31 13:00:00,MCH-1009,Welding,Diesel,A,OP-106,21.111,21.002,5.099,0.0,3.853,62.22,20.89,0.888,13.99,38,0.5555,0,0,0.01,10.02
2024-01-31 14:00:00,MCH-1009,Welding,Diesel,B,OP-100,21.65,21.596,3.444,0.0,3.998,41.07,13.82,0.832,13.46,31,0.6984,0,0,0.0,10.4
2024-01-31 15:00:00,MCH-1009,Welding,Diesel,B,OP-101,24.999,22.6,4.457,0.0,4.597,43.82,5.27,0.9,9.52,46,0.5434,1,0,0.11,11.95
2024-01-31 16:00:00,MCH-1009,Welding,Diesel,B,OP-102,22.094,20.801,0.786,0.0,4.02,83.83,5.73,0.844,8.91,35,0.6313,0,0,0.06,10.45
2024-01-31 17:00:00,MCH-1009,Welding,Diesel,B,OP-103,21.961,20.111,3.614,0.0,4.095,38.52,10.95,0.873,12.21,43,0.5107,0,0,0.09,10.65
2024-01-31 18:00:00,MCH-1009,Welding,Diesel,B,OP-104,23.766,23.981,4.365,0.0,4.467,85.68,9.87,0.867,7.99,32,0.7427,0,0,-0.01,11.62
2024-01-31 19:00:00,MCH-1009,Welding,Diesel,B,OP-105,23.689,22.453,3.887,0.0,4.332,74.69,3.18,0.852,9.42,42,0.564,0,0,0.06,11.26
2024-01-31 20:00:00,MCH-1009,Welding,Diesel,B,OP-106,12.246,12.028,3.806,0.0,2.247,15.15,19.19,0.87,4.98,14,0.8747,0,0,0.02,5.84
2024-01-31 21:00:00,MCH-1009,Welding,Diesel,B,OP-100,10.354,10.817,4.558,0.0,1.991,17.66,16.6,0.841,13.05,12,0.8628,0,0,-0.04,5.18
2024-01-31 22:00:00,MCH-1009,Welding,Diesel,C,OP-101,9.084,8.544,6.385,0.0,1.737,19.02,4.65,0.934,9.51,13,0.6988,0,0,0.06,4.51
2024-01-31 23:00:00,MCH-1009,Welding,Diesel,C,OP-102,12.526,12.769,3.345,0.0,2.359,41.76,7.24,0.822,15.97,20,0.6263,0,0,-0.02,6.13
2024-02-01 00:00:00,MCH-1009,Welding,Diesel,C,OP-100,9.938,10.323,3.055,0.0,1.839,27.58,15.27,0.889,15.6,12,0.8282,0,0,-0.04,4.78
2024-01-01 00:00:00,MCH-1010,Welding,Diesel,C,OP-100,13.407,12.497,6.042,0.0,2.569,39.18,13.2,0.84,15.88,24,0.5586,0,0,0.07,6.68
2024-01-01 01:00:00,MCH-1010,Welding,Diesel,C,OP-101,12.826,13.316,2.961,0.0,2.493,32.53,18.65,0.806,19.6,12,1.0688,0,0,-0.04,6.48
2024-01-01 02:00:00,MCH-1010,Welding,Diesel,C,OP-102,14.179,14.454,6.232,0.0,2.685,27.68,9.26,0.9,21.85,19,0.7463,0,0,-0.02,6.98
2024-01-01 03:00:00,MCH-1010,Welding,Diesel,C,OP-103,12.414,11.289,2.345,0.335,2.314,19.26,3.72,0.816,24.23,11,1.1286,0,0,0.1,6.02
2024-01-01 04:00:00,MCH-1010,Welding,Diesel,C,OP-104,11.478,11.786,5.864,0.37,2.236,22.65,2.04,0.993,24.47,18,0.6376,0,0,-0.03,5.81
2024-01-01 05:00:00,MCH-1010,Welding,Diesel,C,OP-105,13.212,12.276,2.465,0.696,2.398,35.5,14.41,0.878,26.64,13,1.0163,0,0,0.08,6.23
2024-01-01 06:00:00,MCH-1010,Welding,Diesel,A,OP-106,13.317,13.636,3.173,0.808,2.431,29.26,8.58,0.815,27.39,17,0.7834,0,0,-0.02,6.32
2024-01-01 07:00:00,MCH-1010,Welding,Diesel,A,OP-100,29.557,27.879,4.889,0.734,5.462,18.19,31.91,0.84,26.89,39,0.7579,0,0,0.06,14.2
2024-01-01 08:00:00,MCH-1010,Welding,Diesel,A,OP-101,30.712,31.375,1.354,0.874,5.662,25.71,5.12,0.904,27.83,39,0.7875,0,0,-0.02,14.72
2024-01-01 09:00:00,MCH-1010,Welding,Diesel,A,OP-102,28.441,28.709,3.809,0.026,5.122,84.7,31.24,0.86,22.17,33,0.8618,0,0,-0.01,13.32
2024-01-01 10:00:00,MCH-1010,Welding,Diesel,A,OP-103,27.9,25.624,6.282,0.647,5.169,61.43,15.0,0.744,26.31,39,0.7154,0,0,0.09,13.44
2024-01-01 11:00:00,MCH-1010,Welding,Diesel,A,OP-104,30.539,31.079,3.111,0.103,5.622,71.03,2.99,0.856,22.69,43,0.7102,0,0,-0.02,14.62
2024-01-01 12:00:00,MCH-1010,Welding,Diesel,A,OP-105,26.244,27.06,4.45,0.0,4.807,52.13,45.39,0.904,20.64,41,0.6401,0,0,-0.03,12.5
2024-01-01 13:00:00,MCH-1010,Welding,Diesel,A,OP-106,29.576,30.809,1.953,0.0,5.358,78.12,19.66,0.923,16.58,40,0.7394,0,0,-0.04,13.93
2024-01-01 14:00:00,MCH-1010,Welding,Diesel,B,OP-100,24.292,24.573,3.61,0.0,4.499,86.65,4.62,0.923,14.45,42,0.5784,0,0,-0.01,11.7
2024-01-01 15:00:00,MCH-1010,Welding,Diesel,B,OP-101,27.095,24.741,2.638,0.0,5.038,40.35,3.6,0.857,10.15,29,0.9343,0,0,0.1,13.1
2024-01-01 16:00:00,MCH-1010,Welding,Diesel,B,OP-102,26.254,25.086,4.219,0.0,4.788,91.69,6.23,0.874,6.7,30,0.8751,0,0,0.05,12.45
2024-01-01 17:00:00,MCH-1010,Welding,Diesel,B,OP-103,28.691,26.499,3.333,0.0,5.323,47.18,0.18,0.859,4.98,40,0.7173,0,0,0.08,13.84
2024-01-01 18:00:00,MCH-1010,Welding,Diesel,B,OP-104,23.024,22.504,6.071,0.0,4.268,59.1,2.68,0.931,9.12,34,0.6772,0,0,0.02,11.1
2024-01-01 19:00:00,MCH-1010,Welding,Diesel,B,OP-105,29.029,29.551,6.877,0.0,5.265,48.12,19.68,0.914,5.07,31,0.9364,0,0,-0.02,13.69
2024-01-01 20:00:00,MCH-1010,Welding,Diesel,B,OP-106,14.674,13.279,2.536,0.0,2.776,33.03,9.81,0.936,9.82,21,0.6988,0,0,0.11,7.22
2024-01-01 21:00:00,MCH-1010,Welding,Diesel,B,OP-100,14.614,13.279,2.991,0.0,2.661,19.93,7.67,0.891,10.97,25,0.5846,0,0,0.1,6.92
2024-01-01 22:00:00,MCH-1010,Welding,Diesel,C,OP-101,14.516,13.414,2.512,0.0,2.794,47.83,11.93,0.919,9.3,16,0.9072,0,0,0.08,7.26
2024-01-01 23:00:00,MCH-1010,Welding,Diesel,C,OP-102,10.834,9.988,2.474,0.0,2.018,11.8,23.78,0.833,17.64,16,0.6771,0,0,0.08,5.25
2024-01-02 00:00:00,MCH-1010,Welding,Diesel,C,OP-100,13.75,12.539,5.724,0.0,2.551,34.81,0.48,0.806,20.25,26,0.5289,0,0,0.1,6.63
2024-01-02 01:00:00,MCH-1010,Welding,Diesel,C,OP-101,15.971,16.152,6.814,0.0,2.942,40.26,4.57,0.823,19.7,23,0.6944,0,0,-0.01,7.65
2024-01-02 02:00:00,MCH-1010,Welding,Diesel,C,OP-102,12.912,12.613,2.718,0.233,2.336,26.19,20.72,0.878,23.56,13,0.9932,0,0,0.02,6.07
2024-01-02 03:00:00,MCH-1010,Welding,Diesel,C,OP-103,14.274,12.862,5.711,0.298,2.595,32.17,2.55,0.816,23.99,19,0.7513,0,0,0.11,6.75
2024-01-02 04:00:00,MCH-1010,Welding,Diesel,C,OP-104,13.607,14.073,3.533,0.452,2.497,28.18,5.56,0.88,25.01,25,0.5443,0,0,-0.03,6.49
2024-01-02 05:00:00,MCH-1010,Welding,Diesel,C,OP-105,14.569,14.349,2.041,0.742,2.813,42.35,3.75,0.832,26.94,20,0.7285,0,0,0.02,7.31
2024-01-02 06:00:00,MCH-1010,Welding,Diesel,A,OP-106,14.017,12.909,7.165,0.661,2.651,17.8,35.77,0.927,26.41,22,0.6372,0,0,0.09,6.89
2024-01-02 07:00:00,MCH-1010,Welding,Diesel,A,OP-100,28.474,29.596,1.159,0.779,5.301,65.4,6.33,0.885,27.19,39,0.7301,0,0,-0.04,13.78
2024-01-02 08:00:00,MCH-1010,Welding,Diesel,A,OP-101,28.599,28.033,0.273,0.958,5.24,46.74,2.55,0.847,28.39,38,0.7526,0,0,0.02,13.62
2024-01-02 09:00:00,MCH-1010,Welding,Diesel,A,OP-102,30.273,30.938,0.814,0.199,5.527,20.25,14.06,0.896,23.33,46,0.6581,0,0,-0.02,14.37
2024-01-02 10:00:00,MCH-1010,Welding,Diesel,A,OP-103,29.427,29.437,6.022,0.291,5.366,41.78,16.41,0.893,23.94,41,0.7177,0,0,-0.0,13.95
2024-01-02 11:00:00,MCH-1010,Welding,Diesel,A,OP-104,30.138,27.72,2.554,0.0,5.602,85.09,15.99,0.9,17.45,43,0.7009,0,0,0.09,14.57
2024-01-02 12:00:00,MCH-1010,Welding,Diesel,A,OP-105,30.788,31.11,3.262,0.0,5.615,31.12,11.61,0.892,17.59,41,0.7509,0,0,-0.01,14.6
2024-01-02 13:00:00,MCH-1010,Welding,Diesel,A,OP-106,30.161,30.167,4.471,0.0,5.465,18.87,0.14,0.839,16.61,38,0.7937,0,0,-0.0,14.21
2024-01-02 14:00:00,MCH-1010,Welding,Diesel,B,OP-100,27.46,24.723,2.136,0.0,4.947,26.93,0.79,0.871,11.4,35,0.7846,0,0,0.11,12.86
2024-01-02 15:00:00,MCH-1010,Welding,Diesel,B,OP-101,24.838,23.858,1.826,0.0,4.607,81.0,36.62,0.821,10.89,31,0.8012,0,0,0.04,11.98
2024-01-02 16:00:00,MCH-1010,Welding,Diesel,B,OP-102,26.136,27.142,3.044,0.0,4.778,30.28,6.95,0.917,6.64,32,0.8167,0,0,-0.04,12.42
2024-01-02 17:00:00,MCH-1010,Welding,Diesel,B,OP-103,30.408,30.153,6.134,0.0,5.492,60.01,16.16,0.972,5.53,45,0.6757,1,0,0.01,14.28
2024-01-02 18:00:00,MCH-1010,Welding,Diesel,B,OP-104,24.595,24.819,3.144,0.0,4.601,62.3,26.94,0.912,6.36,31,0.7934,0,0,-0.01,11.96
2024-01-02 19:00:00,MCH-1010,Welding,Diesel,B,OP-105,27.975,25.968,0.793,0.0,5.215,49.27,7.98,0.839,8.89,37,0.7561,0,0,0.08,13.56
2024-01-02 20:00:00,MCH-1010,Welding,Diesel,B,OP-106,12.552,11.494,3.366,0.0,2.405,29.77,23.22,0.902,6.51,12,1.046,0,0,0.09,6.25
2024-01-02 21:00:00,MCH-1010,Welding,Diesel,B,OP-100,8.903,8.586,5.679,0.0,1.757,27.93,11.34,0.936,9.09,10,0.8903,0,0,0.04,4.57
2024-01-02 22:00:00,MCH-1010,Welding,Diesel,C,OP-101,12.347,11.974,1.487,0.0,2.359,24.54,7.74,0.918,12.06,17,0.7263,0,0,0.03,6.13
2024-01-02 23:00:00,MCH-1010,Welding,Diesel,C,OP-102,11.965,11.448,3.108,0.0,2.234,39.77,24.53,0.827,17.57,20,0.5982,0,0,0.05,5.81
2024-01-03 00:00:00,MCH-1010,Welding,Diesel,C,OP-100,19.468,19.399,2.081,0.0,3.564,57.53,19.77,0.806,16.32,21,0.927,0,0,0.0,9.27
2024-01-03 01:00:00,MCH-1010,Welding,Diesel,C,OP-101,13.722,14.245,4.291,0.0,2.637,35.0,20.49,0.998,20.29,19,0.7222,0,0,-0.04,6.86
2024-01-03 02:00:00,MCH-1010,Welding,Diesel,C,OP-102,12.433,11.598,1.427,0.0,2.337,17.51,5.69,0.818,20.15,15,0.8289,0,0,0.07,6.08
2024-01-03 03:00:00,MCH-1010,Welding,Diesel,C,OP-103,15.623,14.983,5.32,0.774,2.969,41.73,17.97,0.892,27.16,23,0.6792,0,0,0.04,7.72
2024-01-03 04:00:00,MCH-1010,Welding,Diesel,C,OP-104,13.273,13.74,5.838,0.626,2.493,23.69,8.34,0.871,26.17,18,0.7374,0,0,-0.03,6.48
2024-01-03 05:00:00,MCH-1010,Welding,Diesel,C,OP-105,13.209,12.592,4.412,0.569,2.419,14.76,26.9,0.921,25.79,13,1.0161,0,0,0.05,6.29
2024-01-03 06:00:00,MCH-1010,Welding,Diesel,A,OP-106,13.843,12.807,4.143,1.025,2.601,9.82,33.97,0.882,28.83,21,0.6592,0,0,0.08,6.76
2024-01-03 07:00:00,MCH-1010,Welding,Diesel,A,OP-100,30.83,31.746,4.059,0.742,5.729,90.78,34.82,0.846,26.95,36,0.8564,0,0,-0.03,14.9
2024-01-03 08:00:00,MCH-1010,Welding,Diesel,A,OP-101,28.594,25.993,2.898,0.672,5.189,53.03,1.95,0.82,26.48,38,0.7525,0,0,0.1,13.49
2024-01-03 09:00:00,MCH-1010,Welding,Diesel,A,OP-102,32.753,30.357,4.014,0.284,5.947,99.24,1.09,0.881,23.89,42,0.7798,1,0,0.08,15.46
2024-01-03 10:00:00,MCH-1010,Welding,Diesel,A,OP-103,27.871,28.389,2.613,0.147,5.098,74.75,14.42,0.88,22.98,38,0.7335,0,0,-0.02,13.25
2024-01-03 11:00:00,MCH-1010,Welding,Diesel,A,OP-104,31.438,31.861,4.203,0.0,5.74,67.63,6.72,0.857,19.82,37,0.8497,0,0,-0.01,14.92
2024-01-03 12:00:00,MCH-1010,Welding,Diesel,A,OP-105,28.897,29.674,1.221,0.0,5.243,69.15,19.54,0.847,17.08,36,0.8027,0,0,-0.03,13.63
2024-01-03 13:00:00,MCH-1010,Welding,Diesel,A,OP-106,32.061,29.108,4.013,0.0,5.9,75.99,12.42,0.829,12.54,42,0.7634,0,0,0.1,15.34
2024-01-03 14:00:00,MCH-1010,Welding,Diesel,B,OP-100,26.362,24.952,6.647,0.0,4.877,75.43,11.88,0.939,11.83,40,0.659,0,0,0.06,12.68
2024-01-03 15:00:00,MCH-1010,Welding,Diesel,B,OP-101,25.105,24.316,5.54,0.0,4.543,22.67,0.22,0.84,9.73,32,0.7845,0,0,0.03,11.81
2024-01-03 16:00:00,MCH-1010,Welding,Diesel,B,OP-102,25.14,25.379,6.16,0.0,4.677,76.27,10.7,0.898,8.99,35,0.7183,0,0,-0.01,12.16
2024-01-03 17:00:00,MCH-1010,Welding,Diesel,B,OP-103,23.471,21.307,3.081,0.0,4.341,75.05,10.88,0.912,7.04,34,0.6903,0,0,0.1,11.29
2024-01-03 18:00:00,MCH-1010,Welding,Diesel,B,OP-104,28.55,28.574,1.993,0.0,5.23,54.54,21.71,0.871,10.72,34,0.8397,0,0,-0.0,13.6
2024-01-03 19:00:00,MCH-1010,Welding,Diesel,B,OP-105,25.279,25.908,1.755,0.0,4.731,70.31,14.97,0.943,13.05,32,0.79,0,0,-0.02,12.3
2024-01-03 20:00:00,MCH-1010,Welding,Diesel,B,OP-106,9.7,8.917,5.279,0.0,1.754,5.18,7.99,0.775,8.0,4,2.4249,0,0,0.09,4.56
2024-01-03 21:00:00,MCH-1010,Welding,Diesel,B,OP-100,15.429,15.97,2.933,0.0,2.913,36.48,25.84,0.826,12.86,19,0.8121,0,0,-0.03,7.57
2024-01-03 22:00:00,MCH-1010,Welding,Diesel,C,OP-101,10.857,10.659,5.345,0.0,2.134,7.22,4.18,0.898,14.51,10,1.0857,0,0,0.02,5.55
2024-01-03 23:00:00,MCH-1010,Welding,Diesel,C,OP-102,13.778,13.247,7.059,0.0,2.492,16.27,20.28,0.859,15.69,19,0.7251,0,0,0.04,6.48
2024-01-04 00:00:00,MCH-1010,Welding,Diesel,C,OP-100,13.528,13.578,6.396,0.0,2.556,29.55,20.45,0.849,18.91,12,1.1274,0,0,-0.0,6.64
2024-01-04 01:00:00,MCH-1010,Welding,Diesel,C,OP-101,12.088,12.098,0.0,0.0,2.261,21.67,13.16,0.847,19.08,8,1.511,0,0,-0.0,5.88
2024-01-04 02:00:00,MCH-1010,Welding,Diesel,C,OP-102,12.618,12.062,3.18,0.0,2.318,18.91,7.38,0.907,21.43,22,0.5736,0,0,0.05,6.03
2024-01-04 03:00:00,MCH-1010,Welding,Diesel,C,OP-103,11.635,10.729,1.93,0.737,2.117,21.27,32.43,0.905,26.91,15,0.7757,0,0,0.08,5.51
2024-01-04 04:00:00,MCH-1010,Welding,Diesel,C,OP-104,10.769,11.191,3.436,0.823,1.972,11.27,18.49,0.973,27.48,14,0.7692,0,0,-0.04,5.13
2024-01-04 05:00:00,MCH-1010,Welding,Diesel,C,OP-105,15.38,14.182,3.661,0.885,2.938,36.87,0.39,0.949,27.9,24,0.6408,0,0,0.08,7.64
2024-01-04 06:00:00,MCH-1010,Welding,Diesel,A,OP-106,15.345,13.878,2.856,0.904,2.78,43.13,36.55,0.867,28.03,15,1.023,0,0,0.11,7.23
2024-01-04 07:00:00,MCH-1010,Welding,Diesel,A,OP-100,30.558,31.276,6.809,0.714,5.55,68.4,8.67,0.918,26.76,36,0.8488,0,0,-0.02,14.43
2024-01-04 08:00:00,MCH-1010,Welding,Diesel,A,OP-101,29.682,29.62,3.321,0.488,5.479,93.29,23.21,0.946,25.25,37,0.8022,0,0,0.0,14.25
2024-01-04 09:00:00,MCH-1010,Welding,Diesel,A,OP-102,24.698,22.847,0.0,0.225,4.589,64.49,11.64,0.878,23.5,29,0.8517,0,0,0.08,11.93
2024-01-04 10:00:00,MCH-1010,Welding,Diesel,A,OP-103,26.908,27.649,5.355,0.0,4.98,58.99,7.66,0.923,20.63,40,0.6727,0,0,-0.03,12.95
2024-01-04 11:00:00,MCH-1010,Welding,Diesel,A,OP-104,28.826,26.791,2.614,0.0,5.248,80.36,3.85,0.827,18.28,41,0.7031,0,0,0.08,13.64
2024-01-04 12:00:00,MCH-1010,Welding,Diesel,A,OP-105,27.793,27.521,2.176,0.0,5.013,51.97,3.1,0.859,18.27,40,0.6948,0,0,0.01,13.03
2024-01-04 13:00:00,MCH-1010,Welding,Diesel,A,OP-106,25.445,22.955,3.731,0.0,4.719,56.37,23.16,0.842,15.43,30,0.8482,0,0,0.11,12.27
2024-01-04 14:00:00,MCH-1010,Welding,Diesel,B,OP-100,28.861,26.824,3.136,0.0,5.346,19.72,0.35,0.881,14.66,33,0.8746,0,0,0.08,13.9
2024-01-04 15:00:00,MCH-1010,Welding,Diesel,B,OP-101,26.748,26.711,5.283,0.0,4.964,41.81,7.39,0.893,12.85,40,0.6687,0,0,0.0,12.91
2024-01-04 16:00:00,MCH-1010,Welding,Diesel,B,OP-102,28.089,28.619,5.199,0.0,5.061,40.05,21.53,0.888,7.79,37,0.7592,0,0,-0.02,13.16
2024-01-04 17:00:00,MCH-1010,Welding,Diesel,B,OP-103,25.283,24.605,2.35,0.0,4.647,42.97,36.43,0.917,3.42,41,0.6167,0,0,0.03,12.08
2024-01-04 18:00:00,MCH-1010,Welding,Diesel,B,OP-104,27.476,28.49,3.421,0.0,5.011,52.09,13.93,0.834,9.72,35,0.785,0,0,-0.04,13.03
2024-01-04 19:00:00,MCH-1010,Welding,Diesel,B,OP-105,27.84,28.64,7.472,0.0,5.068,15.58,28.1,0.851,6.75,35,0.7954,0,0,-0.03,13.18
2024-01-04 20:00:00,MCH-1010,Welding,Diesel,B,OP-106,11.877,11.674,5.384,0.0,2.298,27.61,11.3,0.921,5.65,15,0.7918,0,0,0.02,5.97
2024-01-04 21:00:00,MCH-1010,Welding,Diesel,B,OP-100,11.213,11.625,3.789,0.0,2.1,30.7,21.36,0.881,12.06,14,0.8009,0,0,-0.04,5.46
2024-01-04 22:00:00,MCH-1010,Welding,Diesel,C,OP-101,15.082,13.844,2.581,0.0,2.86,51.79,9.0,0.92,13.07,23,0.6558,0,0,0.09,7.44
2024-01-04 23:00:00,MCH-1010,Welding,Diesel,C,OP-102,16.081,15.738,4.22,0.0,2.903,42.42,19.14,0.904,17.34,15,1.0721,0,0,0.02,7.55
2024-01-05 00:00:00,MCH-1010,Welding,Diesel,C,OP-100,10.223,9.832,7.998,0.0,1.925,22.37,0.85,0.811,20.39,9,1.1359,0,0,0.04,5.01
2024-01-05 01:00:00,MCH-1010,Welding,Diesel,C,OP-101,16.054,16.538,1.756,0.0,2.932,16.57,15.98,0.867,20.59,18,0.8919,0,0,-0.03,7.62
2024-01-05 02:00:00,MCH-1010,Welding,Diesel,C,OP-102,16.035,16.568,3.248,0.0,2.964,44.23,1.83,0.985,21.58,24,0.6681,0,0,-0.03,7.71
2024-01-05 03:00:00,MCH-1010,Welding,Diesel,C,OP-103,11.291,10.682,4.014,0.739,2.11,25.64,12.9,0.925,26.92,15,0.7527,0,0,0.06,5.49
2024-01-05 04:00:00,MCH-1010,Welding,Diesel,C,OP-104,11.718,11.528,2.765,1.009,2.254,6.38,24.55,0.739,28.72,16,0.7324,0,0,0.02,5.86
2024-01-05 05:00:00,MCH-1010,Welding,Diesel,C,OP-105,13.326,12.697,2.428,1.294,2.459,39.75,6.91,0.85,30.63,21,0.6346,0,0,0.05,6.39
2024-01-05 06:00:00,MCH-1010,Welding,Diesel,A,OP-106,11.38,11.754,5.693,1.372,2.112,25.39,2.94,0.855,31.15,14,0.8129,0,0,-0.03,5.49
2024-01-05 07:00:00,MCH-1010,Welding,Diesel,A,OP-100,29.184,28.168,2.586,1.18,5.312,17.6,2.73,0.907,29.87,44,0.6633,0,0,0.04,13.81
2024-01-05 08:00:00,MCH-1010,Welding,Diesel,A,OP-101,28.93,29.681,4.616,0.829,5.228,76.78,18.89,0.959,27.52,39,0.7418,0,0,-0.03,13.59
2024-01-05 09:00:00,MCH-1010,Welding,Diesel,A,OP-102,24.407,23.19,0.425,0.314,4.428,63.74,8.28,0.913,24.09,36,0.678,0,0,0.05,11.51
2024-01-05 10:00:00,MCH-1010,Welding,Diesel,A,OP-103,25.627,24.171,5.108,0.102,4.796,46.09,20.05,0.774,22.68,38,0.6744,0,0,0.06,12.47
2024-01-05 11:00:00,MCH-1010,Welding,Diesel,A,OP-104,31.733,28.586,4.299,0.0,5.87,99.23,9.34,0.825,18.84,44,0.7212,0,0,0.11,15.26
2024-01-05 12:00:00,MCH-1010,Welding,Diesel,A,OP-105,23.844,21.571,4.358,0.0,4.348,64.19,0.97,0.875,19.53,32,0.7451,0,0,0.11,11.31
2024-01-05 13:00:00,MCH-1010,Welding,Diesel,A,OP-106,33.275,32.273,3.835,0.0,6.075,60.66,14.99,0.811,14.07,36,0.9243,0,0,0.03,15.79
2024-01-05 14:00:00,MCH-1010,Welding,Diesel,B,OP-100,32.181,30.024,5.086,0.0,5.851,24.88,18.02,0.909,15.58,43,0.7484,0,0,0.07,15.21
2024-01-05 15:00:00,MCH-1010,Welding,Diesel,B,OP-101,25.704,24.502,4.086,0.0,4.818,82.36,0.82,0.799,11.56,38,0.6764,0,0,0.05,12.53
2024-01-05 16:00:00,MCH-1010,Welding,Diesel,B,OP-102,27.838,28.543,3.674,0.0,5.016,84.91,18.85,0.892,6.8,29,0.9599,0,0,-0.02,13.04
2024-01-05 17:00:00,MCH-1010,Welding,Diesel,B,OP-103,25.562,26.291,1.959,0.0,4.673,37.2,21.64,0.857,6.61,35,0.7303,0,0,-0.03,12.15
2024-01-05 18:00:00,MCH-1010,Welding,Diesel,B,OP-104,27.04,28.068,0.973,0.0,4.905,59.41,33.25,0.804,4.86,32,0.845,0,0,-0.04,12.75
2024-01-05 19:00:00,MCH-1010,Welding,Diesel,B,OP-105,29.498,26.557,4.662,0.0,5.435,50.26,1.96,0.909,10.98,44,0.6704,0,0,0.11,14.13
2024-01-05 20:00:00,MCH-1010,Welding,Diesel,B,OP-106,10.234,10.159,5.752,0.0,1.939,25.24,8.98,0.934,10.38,13,0.7872,0,0,0.01,5.04
2024-01-05 21:00:00,MCH-1010,Welding,Diesel,B,OP-100,11.859,11.626,5.297,0.0,2.173,31.32,12.8,0.881,7.64,13,0.9122,0,0,0.02,5.65
2024-01-05 22:00:00,MCH-1010,Welding,Diesel,C,OP-101,15.383,14.402,4.368,0.0,2.903,37.55,10.58,0.848,14.03,13,1.1833,0,0,0.07,7.55
2024-01-05 23:00:00,MCH-1010,Welding,Diesel,C,OP-102,15.205,15.304,6.67,0.0,2.894,18.41,0.62,0.914,14.84,18,0.8447,0,0,-0.01,7.53
2024-01-06 00:00:00,MCH-1010,Welding,Diesel,C,OP-100,11.633,11.044,4.664,0.0,2.276,30.92,9.13,0.935,18.48,13,0.8948,0,0,0.05,5.92
2024-01-06 01:00:00,MCH-1010,Welding,Diesel,C,OP-101,15.135,15.006,2.913,0.0,2.837,21.81,18.12,0.971,16.92,19,0.7966,0,0,0.01,7.38
2024-01-06 02:00:00,MCH-1010,Welding,Diesel,C,OP-102,14.821,14.954,1.231,0.331,2.79,19.3,21.4,0.906,24.21,16,0.9263,0,0,-0.01,7.25
2024-01-06 03:00:00,MCH-1010,Welding,Diesel,C,OP-103,10.637,9.956,3.972,1.062,2.013,24.81,8.41,0.924,29.08,13,0.8182,0,0,0.07,5.23
2024-01-06 04:00:00,MCH-1010,Welding,Diesel,C,OP-104,14.31,12.954,6.222,0.847,2.693,39.12,28.8,0.798,27.65,22,0.6505,0,0,0.1,7.0
2024-01-06 05:00:00,MCH-1010,Welding,Diesel,C,OP-105,13.87,14.417,2.606,1.24,2.542,30.16,17.11,0.827,30.26,17,0.8159,0,0,-0.04,6.61
2024-01-06 06:00:00,MCH-1010,Welding,Diesel,A,OP-106,14.779,14.712,7.175,0.909,2.704,31.12,0.85,0.885,28.06,11,1.3435,0,0,0.0,7.03
2024-01-06 07:00:00,MCH-1010,Welding,Diesel,A,OP-100,30.277,28.31,6.628,0.603,5.551,57.91,14.22,0.868,26.02,38,0.7968,0,0,0.07,14.43
2024-01-06 08:00:00,MCH-1010,Welding,Diesel,A,OP-101,35.583,34.515,8.209,0.542,6.411,53.07,28.61,0.901,25.61,42,0.8472,1,0,0.03,16.67
2024-01-06 09:00:00,MCH-1010,Welding,Diesel,A,OP-102,25.921,25.031,5.291,0.6,4.859,79.06,41.89,0.869,26.0,35,0.7406,0,0,0.04,12.63
2024-01-06 10:00:00,MCH-1010,Welding,Diesel,A,OP-103,28.815,27.622,0.116,0.448,5.287,27.56,5.93,0.889,24.99,36,0.8004,0,0,0.04,13.75
2024-01-06 11:00:00,MCH-1010,Welding,Diesel,A,OP-104,28.078,27.407,4.522,0.0,5.228,26.6,9.32,0.792,18.76,39,0.72,0,0,0.02,13.59
2024-01-06 12:00:00,MCH-1010,Welding,Diesel,A,OP-105,28.107,26.523,3.136,0.0,5.249,84.75,15.87,0.829,18.25,48,0.5856,0,0,0.06,13.65
2024-01-06 13:00:00,MCH-1010,Welding,Diesel,A,OP-106,29.702,30.512,0.0,0.0,5.395,33.04,4.03,0.827,16.08,29,1.0242,0,0,-0.03,14.03
2024-01-06 14:00:00,MCH-1010,Welding,Diesel,B,OP-100,28.414,28.299,4.705,0.0,5.18,48.06,24.98,0.887,9.11,37,0.768,0,0,0.0,13.47
2024-01-06 15:00:00,MCH-1010,Welding,Diesel,B,OP-101,28.364,29.681,4.78,0.0,5.202,58.58,14.89,0.859,8.92,31,0.915,0,0,-0.04,13.52
