vehicle_id,engine_temp_c,vibration_level,rpm,oil_pressure,coolant_level_pct,last_service_km,current_km,fault_code,breakdown_within_30_days,battery_voltage,engine_load_pct,fuel_rate_lph,tire_pressure_front_left,tire_pressure_front_right,tire_pressure_back_left,tire_pressure_back_right,ambient_temp_c,vehicle_age_years,service_alert_flag,breakdown_history_count
VH_248,73.5,1.95,2928,372,69,139546,144003,P0500,0,12.16,34,5.87,35,32,40,33,41,1,1,1
VH_14,76.0,7.05,1592,352,67,58736,68771,P0500,0,14.29,42,11.19,29,35,36,37,45,12,0,4
VH_141,76.9,8.33,1617,310,88,82308,94750,P0171,1,12.72,32,10.93,32,35,37,39,41,13,0,4
VH_315,105.3,1.91,1172,271,70,101703,102336,NONE,0,14.0,93,11.49,31,33,39,38,41,6,0,1
VH_172,75.3,1.55,2021,303,61,108923,121369,NONE,0,12.6,28,4.23,31,34,40,35,24,3,0,3
VH_155,81.9,1.21,1664,356,84,122541,134510,P0171,0,13.23,76,10.43,31,28,34,33,38,7,0,1
VH_198,72.3,3.37,1552,381,64,129803,132424,NONE,0,14.21,60,9.3,36,31,31,33,23,14,1,4
VH_341,74.2,4.68,1299,278,92,125358,133246,NONE,0,11.97,37,8.42,32,32,40,35,31,5,0,3
VH_382,98.1,8.75,818,325,61,87477,99148,P0420,0,13.7,26,7.45,30,34,40,39,18,15,1,3
VH_88,74.5,4.73,2754,282,84,97889,100631,NONE,1,11.58,41,9.91,34,33,36,36,24,4,0,4
VH_438,93.9,6.14,1236,371,67,87834,99775,NONE,0,12.04,33,7.16,32,28,33,31,39,3,1,2
VH_196,106.1,6.43,2836,329,89,71392,79922,P0500,1,14.67,91,6.71,33,36,36,40,37,4,1,4
VH_416,107.8,8.41,972,384,68,98922,107578,NONE,0,13.52,93,11.95,32,34,36,35,26,14,1,2
VH_208,77.4,8.54,2193,270,96,87282,95054,P0500,0,14.23,28,8.25,35,30,38,38,35,4,0,3
VH_322,89.6,4.47,2037,294,82,93517,100439,P0171,0,12.38,39,3.99,36,36,32,35,35,1,0,2
VH_271,75.9,2.02,2909,326,94,61737,70975,P0300,0,14.18,73,10.97,32,28,30,38,21,1,0,4
VH_42,79.9,7.9,3329,250,83,109034,114005,NONE,1,13.79,46,6.77,28,29,36,39,20,1,0,3
VH_131,110.0,8.56,3043,339,91,84634,91255,P0420,0,13.14,23,4.11,32,32,34,33,25,2,0,2
VH_42,80.7,3.68,1447,326,84,105438,119142,NONE,0,11.79,91,4.12,30,30,30,36,45,15,0,0
VH_204,101.8,2.37,1426,283,61,69261,81158,NONE,0,12.02,96,10.97,32,34,40,34,43,14,1,4
VH_137,98.4,4.13,2168,365,64,95927,97302,P0300,0,11.86,49,8.32,34,28,32,31,23,3,1,3
VH_344,99.4,6.68,3346,270,88,132839,134699,NONE,0,14.79,52,3.34,30,35,38,39,31,2,1,1
VH_451,81.2,5.94,1758,380,75,118733,122538,P0300,0,12.3,67,4.53,32,36,38,35,28,11,1,3
VH_68,81.1,8.11,1915,320,72,132488,141967,P0171,0,14.71,99,9.68,32,36,31,38,20,1,1,2
VH_437,99.3,5.56,1496,310,69,50124,52641,NONE,0,13.51,45,10.83,32,35,39,30,31,11,1,2
VH_269,81.2,7.96,1748,364,85,103102,114260,NONE,1,11.51,37,6.81,32,31,38,38,32,8,1,3
VH_15,105.1,6.63,3362,366,75,143935,158103,P0420,0,14.79,78,4.53,35,36,37,40,20,9,0,3
VH_475,77.3,6.59,2456,329,70,87914,101375,NONE,0,14.58,48,10.3,30,29,32,35,23,5,1,2
VH_12,101.5,6.42,1907,297,100,140662,146607,P0420,1,13.07,74,8.87,35,29,38,33,30,15,0,5
VH_237,74.9,8.62,1671,315,86,111345,122014,NONE,1,13.53,73,8.74,29,33,37,33,42,4,1,0
VH_124,100.7,5.15,1830,349,61,135901,146540,NONE,1,14.0,36,3.24,32,35,34,30,36,1,1,3
VH_274,80.4,3.07,2759,254,88,74463,83658,NONE,0,12.43,74,10.89,29,33,32,31,28,3,1,0
VH_16,84.6,8.32,2259,292,74,133772,138996,P0420,1,13.66,73,3.06,29,32,37,34,33,5,1,2
VH_166,71.1,5.95,2147,398,77,57836,60687,P0171,0,12.81,86,8.41,35,35,39,39,17,7,1,2
VH_64,84.6,3.41,1546,258,62,115984,117764,NONE,0,12.14,60,7.56,36,29,34,35,16,5,0,3
VH_200,80.7,1.09,1094,285,85,124679,135587,P0500,1,12.99,83,8.52,35,31,35,38,33,8,1,2
VH_426,103.5,2.95,1402,375,86,61051,67195,P0420,0,13.18,66,7.62,31,33,36,37,30,2,1,3
VH_155,71.7,3.84,3182,251,60,89824,96431,NONE,0,12.46,24,4.14,36,34,37,37,38,6,0,5
VH_431,81.2,4.19,984,380,74,66618,73190,NONE,1,13.7,47,10.06,36,33,33,36,18,6,1,2
VH_157,82.8,4.89,2170,343,96,87179,98444,NONE,0,14.54,24,5.12,32,35,36,36,26,5,0,3
VH_40,96.1,6.04,1354,336,97,96726,97446,NONE,1,13.6,67,5.97,28,32,38,35,16,5,1,0
VH_185,91.3,3.01,964,268,78,129065,135170,P0171,1,12.24,85,11.08,28,28,40,40,41,10,1,2
VH_363,74.7,1.79,951,334,91,127003,134230,P0300,0,12.69,90,3.16,30,36,33,38,42,15,0,4
VH_89,72.0,6.71,1957,267,85,127749,138103,NONE,0,13.05,65,3.7,29,31,37,39,24,1,1,5
VH_237,73.8,5.15,3122,358,68,120710,124113,NONE,0,12.04,73,7.51,36,31,30,39,31,5,0,5
VH_301,78.7,3.02,3054,362,89,112170,126523,NONE,0,11.75,46,7.76,35,30,34,36,38,7,1,0
VH_43,103.6,6.16,1475,355,82,126915,139811,P0500,0,14.37,92,4.06,32,36,33,38,41,7,0,5
VH_475,75.1,1.66,1434,318,94,64158,79117,NONE,0,13.16,38,11.72,29,31,30,32,19,12,0,3
VH_207,79.0,5.14,1897,381,68,122088,133771,P0171,1,13.51,60,5.75,31,34,31,33,33,12,0,4
VH_44,84.2,1.11,3143,271,79,82360,90331,P0500,0,14.24,30,3.73,34,28,39,30,38,1,1,0
VH_458,92.6,3.6,1872,334,77,80474,81526,NONE,0,12.6,80,11.19,34,31,30,31,26,4,0,1
VH_90,102.6,4.81,1869,339,72,57779,71585,NONE,0,11.86,47,10.27,28,35,37,31,36,9,1,1
VH_485,93.7,7.68,2136,398,60,83226,87538,P0300,0,12.44,36,10.34,33,35,40,35,25,13,0,0
VH_348,104.3,7.42,2925,391,67,60384,68064,NONE,0,12.32,82,5.02,29,28,39,39,26,11,0,4
VH_412,106.9,2.06,2595,252,92,87156,90166,NONE,0,11.88,61,11.34,34,35,32,37,32,1,0,5
VH_285,79.4,8.94,2523,386,69,129810,135299,NONE,1,11.83,65,5.78,36,28,40,33,31,11,1,3
VH_212,104.5,5.02,1311,281,67,117898,124084,NONE,1,14.09,93,4.95,36,32,33,30,23,1,1,5
VH_239,106.2,7.33,3119,341,66,97741,110861,P0171,1,12.09,90,10.58,35,36,31,34,41,1,0,2
VH_439,100.7,1.13,2777,392,99,78505,80203,NONE,1,14.7,97,8.51,31,31,38,31,33,8,0,3
VH_316,70.9,3.51,3162,256,78,68956,70263,NONE,1,13.05,82,8.22,32,29,30,38,23,3,1,3
VH_346,75.5,7.6,2023,299,74,51743,53269,P0500,0,12.12,22,4.77,31,28,32,36,26,9,0,0
VH_399,104.5,6.24,1241,364,98,64919,70792,P0171,0,14.47,76,9.41,31,30,38,33,31,12,1,2
VH_462,92.3,2.88,1270,330,70,121329,133039,NONE,0,14.42,32,4.38,28,34,37,39,42,2,1,5
VH_103,105.7,2.27,2056,251,64,142421,157205,NONE,0,12.17,32,4.31,35,33,34,35,27,3,0,5
VH_209,98.8,3.25,3110,284,96,140954,144228,NONE,0,12.53,78,5.5,30,35,35,38,39,8,1,5
VH_201,96.2,6.66,2554,287,68,55539,64777,P0171,0,12.14,31,9.96,34,31,38,37,43,12,0,3
VH_318,94.7,2.82,2622,329,62,64630,65362,P0500,0,14.51,30,9.73,36,30,34,34,25,12,1,4
VH_86,109.2,4.53,1641,361,71,141654,151126,NONE,1,13.15,83,4.55,34,30,35,40,19,4,0,4
VH_115,87.6,7.17,2227,287,73,92223,102501,P0500,0,14.51,59,4.47,30,28,40,35,31,13,1,5
VH_391,82.5,6.62,2479,380,86,90093,103348,P0500,1,13.33,79,11.09,28,32,40,37,21,8,0,1
VH_322,76.1,8.51,2452,305,79,68349,75500,P0171,0,12.56,87,5.46,33,35,40,39,22,14,1,1
VH_292,89.7,7.05,1858,295,96,79900,94189,P0500,1,12.42,29,9.61,34,31,36,35,21,8,0,2
VH_188,101.4,1.54,1487,328,98,70418,77003,P0420,0,12.05,56,9.56,29,30,33,35,30,12,0,2
VH_56,83.0,8.41,1019,253,92,105032,108437,NONE,0,12.27,99,5.85,29,35,40,38,27,3,1,1
VH_42,73.8,1.53,1553,347,86,97843,112718,P0300,0,12.38,29,10.56,32,32,30,32,30,7,1,5
VH_489,79.3,6.71,2415,287,69,94115,102137,P0500,0,14.27,88,9.97,35,35,32,31,27,14,0,5
VH_56,81.0,2.75,3430,295,99,71984,78432,P0500,0,13.69,83,11.47,35,32,40,35,41,11,1,3
VH_462,79.6,2.04,1442,309,68,70297,79628,P0300,0,12.28,34,5.42,30,36,37,34,39,2,1,2
VH_82,107.3,2.54,1031,386,65,100744,112175,P0171,0,14.72,35,6.32,32,28,33,36,18,3,0,1
VH_245,90.2,2.39,2348,343,95,75747,85851,NONE,0,12.55,32,8.1,28,35,36,31,19,7,0,4
VH_347,70.5,2.07,892,378,76,125072,134214,P0300,1,13.8,74,9.83,31,34,40,39,40,13,1,3
VH_92,84.7,5.3,2902,342,63,64582,71383,NONE,0,12.5,24,6.59,31,30,39,33,23,5,0,2
VH_54,82.8,5.1,2636,317,91,93290,102984,NONE,1,13.91,72,7.78,36,29,40,36,38,11,0,5
VH_104,75.2,8.73,2742,285,69,130503,141404,NONE,0,12.77,23,8.01,35,34,35,35,36,9,1,5
VH_263,99.3,1.28,3061,276,84,91793,98857,P0171,0,14.57,55,7.71,31,28,35,34,42,13,1,4
VH_284,99.4,8.82,2269,260,97,108590,121598,P0300,0,14.35,59,11.45,29,30,38,34,33,6,1,1
VH_143,103.8,8.2,3243,274,91,85467,87439,P0300,0,11.72,51,3.47,31,28,39,35,34,14,0,2
VH_142,73.1,6.99,1647,370,80,65738,77087,NONE,1,14.72,29,5.89,36,31,38,33,39,13,1,2
VH_186,93.3,7.82,2447,271,77,62723,77440,P0500,1,13.82,29,10.65,36,30,39,34,20,4,0,3
VH_145,84.3,1.96,3231,395,91,113190,118035,NONE,1,14.22,67,6.75,32,34,35,32,23,9,0,1
VH_83,103.6,7.24,1122,372,84,105503,119111,P0500,1,14.38,40,10.2,35,33,30,37,34,7,0,3
VH_494,88.2,7.74,2392,300,79,147385,148120,P0300,0,12.28,45,6.0,29,31,31,32,35,14,1,1
VH_147,89.7,4.62,2486,322,71,86445,89917,P0300,0,12.88,33,9.59,34,32,31,30,31,13,0,0
VH_259,102.2,2.84,3222,350,90,141518,146118,NONE,1,13.6,63,3.27,36,31,37,37,20,1,1,5
VH_462,101.3,7.61,2712,263,83,112951,123332,P0500,0,11.58,86,7.1,31,28,40,36,24,9,0,2
VH_129,86.4,4.59,1619,281,99,54590,56267,P0171,0,14.09,79,5.14,36,34,38,38,32,7,0,1
VH_389,109.2,7.77,2596,348,86,94714,95391,P0500,0,13.76,96,9.67,31,35,40,30,44,4,1,2
VH_398,83.4,5.85,2384,331,74,91230,92826,P0300,0,12.72,29,8.77,33,30,39,38,20,9,1,3
VH_283,87.4,8.88,1414,269,100,61092,67135,P0420,0,14.14,38,9.08,28,29,32,32,39,12,1,1
VH_243,89.2,6.25,2125,324,64,72160,79674,NONE,1,12.58,94,6.87,29,31,34,38,34,8,1,5
VH_211,92.1,6.96,1658,382,75,109225,121577,NONE,0,14.4,65,4.49,30,36,38,37,18,5,0,3
VH_400,105.0,2.78,1055,326,63,76711,85325,NONE,0,11.61,25,6.41,30,28,40,37,45,13,0,4
VH_413,74.4,2.42,823,295,96,52213,57538,NONE,1,12.07,34,3.43,36,33,39,32,34,5,0,5
VH_272,72.1,3.04,1688,375,66,139915,146024,P0300,0,14.55,84,4.62,29,32,34,36,16,2,0,2
VH_131,71.6,2.84,3070,355,88,91641,94031,P0420,0,13.33,54,4.07,30,30,32,37,39,5,1,4
VH_172,97.4,3.9,3380,266,91,124438,131448,NONE,0,12.21,79,6.98,29,32,32,40,32,7,1,5
VH_437,77.9,2.3,911,397,78,93968,97208,NONE,1,11.75,36,5.79,32,32,38,31,21,14,0,4
VH_368,107.7,8.18,3392,348,97,117314,124893,NONE,0,14.69,52,11.74,28,31,31,36,31,13,1,5
VH_334,89.6,4.05,1517,293,84,116092,123966,P0300,0,12.73,74,10.58,31,29,31,38,42,14,1,4
VH_117,75.3,1.42,1876,386,69,114708,115260,P0420,0,14.75,52,4.36,33,29,36,40,38,14,0,4
VH_458,101.2,7.6,2696,264,65,128282,135778,NONE,1,13.16,78,3.93,36,32,39,40,24,10,1,0
VH_406,76.0,2.65,2384,393,66,132771,147155,NONE,1,13.94,35,10.92,29,34,36,33,17,12,1,4
VH_499,87.7,3.37,2498,378,83,79096,92818,P0500,0,12.14,77,7.85,35,36,32,39,27,12,1,2
VH_478,91.4,6.36,2323,338,89,108401,120701,P0500,0,13.77,67,3.58,29,29,38,30,38,4,1,3
VH_351,83.7,7.4,1121,263,81,122265,135077,NONE,0,12.76,77,4.18,29,29,39,30,34,12,0,3
VH_244,89.1,8.16,1445,299,88,52895,54432,P0300,0,14.21,83,3.17,32,28,38,30,18,9,1,4
VH_491,97.6,6.14,2424,330,100,134490,138919,P0500,1,11.62,96,5.88,35,30,39,37,33,13,0,1
VH_4,73.1,6.13,2170,339,62,142957,145882,NONE,1,14.05,51,9.58,28,31,31,31,16,4,0,4
VH_199,73.9,1.23,2879,383,88,101621,110316,NONE,0,12.81,24,8.59,33,31,39,35,36,1,1,5
VH_374,100.6,1.46,2030,326,75,96937,100349,P0500,0,13.11,40,6.61,36,32,37,30,28,4,0,3
VH_443,94.3,6.9,929,269,78,60872,69732,P0171,0,13.82,51,7.22,30,31,40,31,39,11,0,2
VH_347,97.2,2.82,2599,332,97,56556,60043,NONE,0,12.43,92,6.1,28,33,33,35,37,10,1,3
VH_127,97.1,2.43,2796,270,100,56782,65725,P0500,0,13.81,63,10.26,30,36,34,36,18,2,0,3
VH_37,74.2,7.34,2271,283,98,94897,102084,P0300,0,13.96,73,5.65,30,31,38,40,28,1,1,0
VH_43,97.6,5.99,1240,319,75,136064,149027,P0171,0,14.42,45,5.43,35,32,32,39,43,5,1,4
VH_499,78.9,7.8,2847,314,61,55287,60243,NONE,0,13.89,41,8.16,29,28,36,36,35,9,1,1
VH_198,84.5,7.55,2700,253,96,90284,98255,P0500,0,12.5,54,4.67,36,29,33,33,18,4,0,5
VH_433,82.4,8.4,2082,309,85,143962,146443,P0500,0,13.09,81,5.12,28,29,40,32,16,8,1,3
VH_355,92.5,8.37,837,297,65,107884,111507,NONE,0,12.97,88,8.46,30,36,40,36,34,5,0,3
VH_286,99.4,3.66,2979,335,74,108543,117061,P0171,0,13.0,65,11.45,29,36,35,30,23,14,0,3
VH_258,83.9,7.09,1207,388,70,124935,130823,NONE,0,13.24,91,8.03,35,29,33,40,44,15,0,4
VH_150,93.7,6.57,1671,270,65,57276,57951,P0300,0,11.75,36,5.26,35,35,39,34,35,4,0,2
VH_339,74.0,1.38,2859,326,73,73938,83479,NONE,0,11.6,55,10.55,32,28,30,31,45,2,0,1
VH_49,102.6,3.03,2373,257,83,107340,111235,P0171,0,12.3,45,9.89,32,35,32,34,22,9,0,1
VH_110,75.4,4.25,1908,356,84,58439,68300,P0420,0,12.14,77,8.15,33,34,34,36,28,11,1,2
VH_276,83.6,8.02,1102,389,71,105158,110577,NONE,0,12.43,67,9.36,29,35,30,32,43,2,0,1
VH_332,79.5,8.48,3484,340,77,61997,67247,NONE,1,11.58,53,6.58,35,32,35,30,45,9,1,5
VH_143,91.5,8.84,1984,318,82,65059,78813,P0171,1,13.75,97,4.67,28,33,34,39,33,10,0,5
VH_72,105.7,4.93,3269,276,71,93018,99273,NONE,0,12.76,58,7.5,31,30,32,33,17,8,1,1
VH_144,72.0,6.15,2806,273,85,124023,135880,NONE,0,13.48,49,11.55,32,36,35,33,27,4,1,1
VH_328,89.0,3.74,845,270,61,122354,123392,P0300,0,13.85,57,9.71,30,29,38,37,21,10,1,3
VH_397,79.0,7.97,1896,255,74,139470,149826,P0420,0,13.28,20,5.76,29,35,30,31,17,11,0,4
VH_219,107.7,6.42,2239,265,78,94150,106506,NONE,0,13.58,96,3.16,35,35,33,39,26,14,0,0
VH_130,96.9,5.65,1680,262,60,147518,161220,P0171,0,14.28,39,6.66,30,28,30,40,15,10,1,4
VH_29,87.5,6.41,2222,346,62,140198,148780,P0171,0,12.55,32,5.52,29,36,30,36,34,13,1,2
VH_445,88.6,1.23,2253,372,81,65485,69981,NONE,1,12.59,27,8.33,36,33,36,35,42,3,1,4
VH_283,74.4,1.18,1679,374,69,79653,88951,P0420,0,12.83,86,4.98,30,29,37,38,40,8,0,5
VH_404,96.7,5.34,1439,291,96,138999,146922,NONE,1,13.0,97,5.32,31,30,31,30,35,9,1,0
VH_220,100.3,6.5,1119,308,93,67952,70355,NONE,0,12.68,90,11.03,31,36,40,34,25,13,1,3
VH_368,100.8,2.69,2777,365,96,75554,76406,P0171,0,12.97,52,4.17,36,36,30,37,29,4,0,3
VH_233,82.9,3.53,1243,346,82,105644,116850,NONE,0,14.2,88,3.84,31,29,37,30,39,2,0,0
VH_401,91.9,7.9,2996,394,89,61009,72206,P0171,0,13.7,85,9.89,28,29,34,30,37,4,0,5
VH_118,85.0,8.91,1019,312,74,60281,70134,P0420,1,12.63,91,9.25,30,35,38,32,36,6,1,1
VH_471,99.1,2.54,1584,363,85,132603,146959,NONE,0,13.06,54,6.06,34,35,40,33,21,12,1,4
VH_52,98.0,1.48,2054,295,97,83353,96717,P0420,1,14.46,61,6.04,34,35,34,34,24,9,1,1
VH_141,107.7,7.44,1134,270,64,124111,125133,P0300,1,13.89,52,6.79,28,29,37,37,17,6,1,2
VH_243,87.5,8.08,2895,373,71,88336,92276,NONE,1,13.15,76,3.85,33,31,30,34,44,5,1,4
VH_266,102.6,5.75,2539,296,87,105583,118496,NONE,0,14.59,26,6.44,31,32,30,33,17,12,1,5
VH_56,80.0,8.64,3441,395,100,92252,97585,P0420,0,13.33,93,8.26,32,29,34,32,21,8,0,5
VH_454,101.6,6.31,1158,261,64,57409,68982,P0500,0,14.19,35,11.36,35,34,30,35,20,8,1,3
VH_296,96.8,7.83,3243,270,77,93472,102444,P0300,0,13.6,41,6.29,33,32,31,31,27,8,0,3
VH_50,70.2,2.79,2005,250,81,122308,126515,NONE,0,12.34,22,9.68,30,34,38,40,38,13,0,2
VH_69,79.2,1.89,2142,369,79,107879,120675,P0420,0,14.5,77,7.67,36,28,39,40,45,2,0,3
VH_438,88.3,5.46,1024,396,60,81459,91380,P0500,0,12.31,79,3.93,31,30,33,37,36,2,0,2
VH_194,72.6,2.05,2078,277,75,130405,132707,NONE,0,12.67,85,8.36,30,33,31,37,27,15,1,2
VH_355,100.7,5.35,1424,372,80,135579,138999,P0420,0,13.47,92,11.43,32,33,32,37,22,13,1,0
VH_414,97.5,2.72,3406,376,66,80634,95373,P0300,0,11.92,33,5.48,32,30,30,31,44,11,1,3
VH_449,101.3,4.06,2336,269,77,88318,101107,P0171,0,12.79,97,7.69,28,36,31,40,18,14,0,0
VH_322,78.8,6.38,2221,379,89,104395,113887,NONE,1,11.6,22,6.78,32,34,36,37,22,13,0,5
VH_97,72.3,1.57,1918,253,61,76829,86776,NONE,1,12.47,87,6.14,30,30,30,40,32,15,0,4
VH_76,88.4,4.69,2392,359,66,148262,149589,NONE,1,14.37,84,3.79,29,33,34,37,36,12,0,5
VH_212,85.1,7.43,1270,338,75,117419,119509,NONE,0,11.77,62,8.71,36,35,31,34,20,3,0,4
VH_180,73.3,7.07,1600,271,85,53899,58170,P0171,1,11.86,65,10.19,34,28,35,33,34,11,0,2
VH_178,78.0,5.02,2660,270,82,117141,124953,P0171,1,12.68,96,3.61,30,30,36,39,23,14,1,4
VH_17,102.6,1.46,3450,318,82,136798,143522,P0300,0,11.87,25,3.43,28,36,35,37,34,8,0,5
VH_239,73.3,2.58,1413,331,96,108995,109617,NONE,0,13.35,35,3.32,28,33,38,40,20,8,0,2
VH_98,74.9,4.36,2986,337,86,129791,130874,P0300,0,14.57,37,6.22,30,28,34,34,30,10,1,4
VH_329,81.0,6.1,1459,283,60,58207,69758,NONE,1,12.74,87,6.79,36,36,36,36,31,14,0,4
VH_305,79.7,7.46,2067,298,96,64009,68893,P0500,0,12.97,78,10.45,28,33,32,31,17,9,1,0
VH_4,109.4,2.84,3427,389,93,106474,113920,P0171,1,13.42,96,3.28,35,28,39,40,35,11,0,4
VH_120,77.4,8.27,1969,336,89,106786,121197,P0300,0,13.95,88,9.79,32,32,37,33,45,9,1,2
VH_72,95.4,1.5,3305,349,97,86436,94602,NONE,0,12.49,66,4.37,35,32,36,38,33,7,1,0
VH_83,102.1,5.66,1015,301,80,144228,147110,P0171,0,12.07,85,8.52,35,34,40,34,35,6,1,2
VH_170,87.7,2.35,3001,279,84,59185,65709,P0300,1,12.12,56,10.51,31,29,38,33,43,1,1,0
VH_320,87.0,6.44,1298,400,78,75527,79817,P0420,1,12.32,21,6.93,28,34,31,32,45,2,0,3
VH_464,109.7,6.28,2167,386,62,109994,121699,P0500,1,14.02,100,5.63,30,29,36,36,15,14,1,4
VH_466,77.2,8.31,2383,253,65,56858,70652,P0420,0,12.14,40,8.57,34,29,39,37,23,6,1,1
VH_107,93.1,2.95,884,331,61,76972,79044,P0300,1,12.02,59,9.18,31,28,36,34,29,2,0,4
VH_122,106.3,2.56,2027,400,100,140242,150412,P0300,0,12.39,87,5.62,35,36,38,39,32,5,1,0
VH_350,103.7,4.26,922,350,68,112402,120169,P0420,0,14.29,35,8.7,30,31,33,35,25,12,0,2
VH_404,77.9,5.2,3113,302,67,62143,63032,P0171,0,13.74,90,9.45,34,28,38,35,28,6,1,4
VH_38,84.2,5.01,2388,254,90,72174,85802,P0171,0,14.52,80,9.34,34,30,35,39,35,12,0,1
VH_137,92.0,5.08,2905,308,83,144853,153696,P0420,1,14.05,82,4.82,30,31,30,34,39,4,1,2
VH_347,103.5,3.43,2191,357,81,122243,125278,NONE,0,12.39,45,9.2,28,34,36,33,17,2,0,0
VH_156,103.1,6.0,994,267,92,136218,149293,P0500,0,12.95,57,5.82,29,36,31,30,19,15,1,1
VH_55,75.7,1.84,934,343,88,141450,154185,NONE,0,14.71,69,8.2,34,28,35,36,26,9,0,0
VH_223,91.7,3.34,3483,342,76,69159,80111,P0171,0,13.81,61,7.95,33,31,31,38,21,12,0,0
VH_164,77.2,3.55,1596,385,90,59414,72268,P0420,0,12.05,26,3.93,33,33,35,36,44,4,1,0
VH_181,71.9,2.56,2580,311,94,77296,89561,P0500,0,11.78,38,7.12,28,34,38,36,23,5,0,5
VH_269,85.3,3.86,2399,329,81,67296,75686,P0300,1,11.69,78,11.94,33,34,32,35,26,4,1,3
VH_242,78.5,1.1,1092,398,77,98064,107890,NONE,0,14.46,65,7.57,34,32,40,33,31,5,0,1
VH_253,101.6,8.31,3500,280,80,134637,137135,NONE,0,13.62,90,4.37,29,28,34,37,18,6,1,4
VH_47,105.3,1.57,2736,372,92,146228,160324,NONE,1,12.05,67,5.27,29,36,38,30,21,13,0,4
VH_300,80.4,8.23,2127,385,72,55881,61411,P0420,1,13.77,80,4.54,32,31,30,39,24,5,0,2
VH_274,86.0,1.88,1975,370,85,97499,105617,NONE,0,13.79,52,11.56,33,34,35,31,39,9,0,0
VH_401,107.0,6.51,1445,250,84,146117,159258,P0420,0,14.42,66,3.36,34,33,38,31,31,13,0,0
VH_404,107.1,8.88,1641,349,68,88816,101400,P0420,0,11.87,99,6.72,35,30,31,35,18,8,0,4
VH_184,87.1,3.53,2983,281,63,123827,132442,P0300,0,13.12,76,5.1,32,30,37,34,28,4,0,5
VH_384,103.3,4.0,2469,287,77,117837,128855,P0300,0,11.74,73,7.7,28,30,32,31,17,1,1,4
VH_296,76.4,3.93,900,356,72,102358,109922,P0300,1,13.58,26,9.48,28,36,37,31,35,4,1,1
VH_233,99.5,4.92,2321,386,88,128367,134133,P0300,0,14.36,21,5.24,30,31,33,34,24,9,1,4
VH_366,79.4,4.4,3475,307,78,50350,59342,NONE,0,14.08,39,6.71,35,31,30,33,32,2,1,5
VH_1,94.3,2.56,1119,368,92,100119,112862,NONE,0,11.88,69,4.63,31,29,36,33,31,15,1,3
VH_398,88.9,4.69,2484,265,85,68097,79319,P0171,1,12.0,72,11.79,30,29,34,32,28,4,0,5
VH_424,90.7,5.89,3313,384,71,135308,145118,P0300,0,14.49,57,5.08,32,31,37,30,28,5,1,4
VH_410,99.2,1.22,2421,318,81,98368,106385,P0500,0,13.2,77,11.53,35,31,38,35,25,11,1,0
VH_247,103.1,7.84,2496,391,84,131842,140214,P0171,1,14.42,100,4.62,30,36,40,32,43,4,0,3
VH_51,94.7,5.97,1172,350,95,148315,162927,P0300,0,13.43,44,9.86,36,34,36,32,26,15,0,2
VH_149,107.5,5.46,1119,322,87,62408,65467,P0500,0,12.75,90,6.29,31,33,39,31,26,10,1,4
VH_2,75.5,8.07,2391,400,93,118416,129509,P0500,0,14.69,48,8.48,35,36,36,40,37,5,0,2
VH_120,94.5,5.42,1939,308,84,128555,138307,P0500,0,12.22,31,3.19,30,29,32,33,36,13,0,2
VH_299,108.8,5.87,1660,312,84,140461,153399,P0171,0,12.72,36,4.5,28,31,31,39,28,1,0,5
VH_415,87.5,8.24,2155,283,63,80047,86821,NONE,0,12.74,37,7.18,28,33,39,37,41,9,1,1
VH_8,106.9,8.39,1978,359,78,55586,62897,NONE,0,13.86,51,4.12,34,35,31,35,37,4,1,2
VH_83,85.6,7.52,3082,322,96,122559,133174,P0500,0,12.79,20,6.54,28,35,30,38,43,10,1,0
VH_452,97.4,6.01,1612,321,99,54040,64279,NONE,0,14.34,57,7.93,32,28,30,34,44,7,0,4
VH_456,79.9,1.16,3190,365,70,80248,92826,NONE,0,12.25,22,6.84,36,30,35,34,43,4,1,1
VH_472,100.0,7.77,3384,280,91,73844,86138,P0420,0,12.86,57,9.28,36,34,37,31,42,6,1,2
VH_107,78.7,4.15,1927,331,74,84583,93756,P0420,1,14.1,86,6.98,36,28,34,32,38,10,0,1
VH_498,82.6,5.26,2519,334,73,116971,127715,P0420,0,13.17,37,10.57,33,32,33,31,21,3,0,1
VH_254,96.1,6.98,852,369,100,145227,154986,NONE,1,11.81,80,10.47,30,28,39,32,30,13,0,5
VH_396,89.8,6.3,1524,304,98,84280,90891,NONE,0,14.77,25,4.3,30,33,38,33,23,5,1,5
VH_430,99.1,5.9,3489,347,60,115849,122286,P0300,0,13.07,51,10.46,32,36,37,37,39,5,0,0
VH_1,75.3,8.67,2544,301,78,122186,133223,NONE,0,14.73,23,11.31,30,31,31,39,37,8,0,3
VH_204,96.7,1.78,1347,377,73,138988,144897,P0420,0,14.22,78,9.63,35,32,40,39,38,15,0,4
VH_424,96.1,4.33,1133,259,80,84857,92178,NONE,1,12.34,22,6.92,32,32,37,31,34,1,1,1
VH_230,70.8,5.09,2449,254,61,90718,95653,NONE,0,11.62,83,3.9,31,36,30,37,37,2,1,1
VH_384,86.2,6.97,2482,348,82,123973,129055,P0500,0,12.03,20,3.89,34,36,30,40,23,15,1,4
